scenario,strategy,run_id,period,start_utc,end_exclusive_utc,days,coverage_complete,starting_equity_usdt,final_equity_usdt,net_pnl_usdt,net_return,cagr,cagr_reason,sharpe,sharpe_reason,annual_volatility,max_drawdown,max_drawdown_days,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,spot_realized_pnl_usdt,spot_unrealized_pnl_usdt,futures_realized_pnl_usdt,futures_unrealized_pnl_usdt,reconciliation_residual_usdt,capital_deployed_usdt_daily_mean,capital_deployed_usdt_daily_max,capital_utilization_daily_mean,capital_utilization_daily_max,gross_exposure_usdt_daily_mean,gross_exposure_usdt_daily_max,collateral_usdt_daily_mean,collateral_usdt_daily_max,debt_usdt_daily_mean,debt_usdt_daily_max,orders_submitted,failed_attempts,fills,partial_fills,openings,completed_openings,renewals,rebalances,corrections,close_requests,margin_close_requests,liquidation_fills,blocked_orders,turnover_usdt,invested_seconds,unhedged_seconds,covered_seconds,both_covered_seconds,cash_seconds,calendar_seconds,invested_fraction,maintenance_daily_mean_usdt,maintenance_daily_max_usdt,maintenance_ratio_daily_max,maintenance_reason
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10109.16010799879654121879999,10616.65659629191340324689999,507.49648829311686202810000,0.050201647107316472392460203,0.05020164710731656,,6.076624589697891,,0.008066616424921725,-0.0012932908748024887588424147,13,4279.603221445300000000000000,-4187.782540058660000000000003,471.5533316333768620281,-55.8775247269,0,7.582536083039285703800074476,1434.877254954276235854558513,2844.725966491023764145441487,-1338.419262525528938031639922,-2849.363277533131061968360081,3E-24,8724.057368607578651653610164,10325.585232950605923070408999,0.8423538367750753403053683085,0.99740106069112341446869446178136448634063721593872,11326.27926117771427397260274,14412.7950375129400000,3060.201398029855911927582855,3474.605786891336637931034483,0E-27,0E-26,386,311,78,3,5,4,97,28,0,7,0,0,0,74460.6442819,31536000.000,2142360.000,29735520.000,29393640.000,0.000,31536000,1.000,59.04928354203602158904109589,75.613898541377860,0.04642229320361316774785152720,
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10616.65659629191340324689999,11253.28202313522449231459999,636.62542684331108906770000,0.059964775263209103749151830,0.059796133581948116,,11.158422464120378,,0.005206353988864091,-0.0031205003101502564056107137,53,4447.457570515500000000000002,-4451.640716652449999999999999,759.8913211237610890677,-119.0827481435,0,15.46064743175953978056539853,5215.350414442274183156325706,-767.892843926774183156325704,-5229.102468803614046349282340,777.4617521511640463492823385,-3E-24,8545.218356302057033807958246,11291.085534012060000000000000,0.7771667443064521626307908847,1.0207213405774044083952300852882414438089897773602,11476.80284814002224043715847,16134.0298699515000000,2806.551751544877252387193183,3583.459099528091866085356613,0E-27,0E-27,170,47,126,3,11,8,85,44,0,55,6,0,0,153129.8978585,31622400.000,7764600.000,31297440.000,23857800.000,0.000,31622400,1.000,58.40541251087895661202185792,84.508901334291600,0.07446271489741136671194931559,
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,11253.28202313522449231459999,11560.33546882152476362109999,307.05344568630027130650000,0.027285679418239048176364156,0.027285679418239,,13.907810967989,,0.0019358130707216616,-0.0005110248972384630173701883,16,-690.954750030700000000000000,694.4472467248699999999999964,326.5454128284302713065,-22.9844638363,0,3.09810980034601027687914905,1026.681174846189850081849839,-1717.635924876889850081849840,-1021.877042319140441261901106,1716.324289044010441261901103,3.6E-24,9850.350236485553133042388288,11183.902647699124101162945314,0.8632230801618544755366862499,0.98024865871000418590739363616171279740506875367593,12682.80988799485265753424658,15376.3574978600400000,3507.394211274769297425950005,3844.279457187499087064039535,0E-27,0E-27,66,0,66,0,1,1,104,31,0,1,1,0,0,30643.0908663,31536000.000,441960.000,31536000.000,31094040.000,0.000,31536000,1.000,66.48002714671239441095890411,81.685243975114820,0.07019273180972050959562231345,
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,11560.33546882152476362109999,11628.23407455384730719199999,67.89860573232254357090000,0.005873411365565173639228736,0.008835197018972915,,6.363119411095411,,0.0013825691861581635,-0.0019565677034900911910121610,154,-808.699522355000000000000000,808.9159762392500000000000000,67.7474441780725435709,-0.0652923300,0,0.00896886218841425228345245,0E-24,-808.699522355000000000000000,0E-24,808.9159762392500000000000000,0E-25,8412.003872226426823689554169,10433.376388990619087064039535,0.7262229396270562357664468909,0.90130533082260529463344242445806760894717660767777,9107.793673856928395061728395,13152.3014473899600000,3856.897295801797194059924278,3866.051740745619087064039535,0E-27,0E-27,4,0,4,0,0,0,69,2,0,0,0,0,0,87.053100,20995200.000,120.000,20995200.000,20995080.000,0.000,20995200,1.000,47.63541377150069382716049383,69.962941033159680,0.01446968878394138505867511404,
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,11697.98490316772421996220000,1697.98490316772421996220000,0.16979849031677242199622,0.03416423962066937,,6.594886333890124,,0.005096084569312714,-0.0048155972256906167881401708,154,2324.214684117700000000000001,-2210.197044879550000000000005,1797.8878065712742199622,-213.9205426417,0,30.37832036473130032367154545,4977.183567831158181034457428,-2652.968883713458181034457427,-4868.761287998872146503381445,2658.564243119322146503381438,4E-24,8981.240502824725379737443903,11397.343552055409542211091529,0.8263822220049922123033544472,1.0119204655796063276890677202694209150836260370477,11328.84134173982705985915493,16173.8976875558200000,3315.842404705909769408806144,3888.717521112018737390793148,0E-27,0,727,407,324,4,20,17,458,125,0,20,7,0,0,299922.1279657,146966280.000,8164560.000,144552180.000,138686520.000,259320.000,147225600,0.9982386215440792905581637976,29.47858882571336673415492958,42.386093800668480,0.03723135744870568335597465779,
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10622.65798639019214048110000,622.65798639019214048110000,0.06226579863901921404811,0.03066279579648122,,4.641735548336052,,0.0065114531945423175,-0.0048155972256906167881401708,145,-845.2193837820000000000000000,952.2642958893499999999999960,598.1476550358421404811,-82.5345807530,0,11.98726876469500307861016623,-1512.919361548853218657672193,667.699977766853218657672193,1622.194787666554457263518677,-669.9304917772044572635186826,4.0E-24,8314.597150609756313277510689,10328.478442437370262690306536,0.8134738556444092428102554026,1.0004458415118456808441454634805759259305442401052,10528.14161294443246575342466,14417.4941876029400000,3049.585248737325491359702438,3476.532878906236637931034483,0E-27,0,444,319,128,3,9,8,189,47,0,9,0,0,0,117839.1813830,62812680.000,7035060.000,60728280.000,55662420.000,259320.000,63072000,0.9958885083713850837138508371,27.13012551883888616438356164,37.820740266919955,0.03047854265085599301109004744,
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10622.65798639019214048110000,11697.98490316772421996220000,1075.32691677753207948110000,0.101229552731081697429791923,0.03679632152396364,,9.784214826893066,,0.0036941239712607256,-0.0031139761112298788653878910,154,3169.434067899700000000000001,-3162.461340768900000000000001,1199.7401515354320794811,-131.3859618887,0,18.39105160003629724506137920,6490.102929380011399692129622,-3320.668861480311399692129620,-6490.956075665426603766900121,3328.494734896526603766900124,0E-24,9480.880797605965029137600504,11397.343552055409542211091529,0.8360568703039917684942808376,1.0119204655796063276890677202694209150836260370477,11928.95510151460945585215606,16173.8976875558200000,3515.398589364088951108853046,3888.717521112018737390793148,0E-27,0E-27,283,88,196,1,11,9,269,78,0,11,7,0,0,182082.9465827,84153600.000,1129500.000,83823900.000,83024100.000,0.000,84153600,1.000,31.23873072922298769507186858,42.386093800668480,0.03723135744870568335597465779,
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10111.30260809843057328220000,111.30260809843057328220000,0.01113026080984305732822,0.011130260809843136,,2.6711978181368212,,0.00414702396258049,-0.0048155972256906167881401708,134,-5125.771909767300000000000000,5140.981511621579999999999997,126.4412679712505732822,-30.3482617271,0,4.400868696987440087517449270,-2948.066205596960695227150267,-2177.705704170339304772849733,2960.862848120577876483388294,2180.118663501002123516611702,3E-24,7902.355774967354619019730553,10122.977518234190769230769231,0.7847045899432638957606338748,1.0004458415118456808441454634805759259305442401052,9726.083679591643972602739726,13673.7106171875000000,3038.142996476407495732059258,3367.476711514199583062545869,0E-26,0,58,8,50,0,4,4,92,19,0,2,0,0,0,43340.9267411,31276680.000,4892700.000,30992760.000,26268780.000,259320.000,31536000,0.9917770167427701674277016743,24.72283526877821465753424658,36.185996300000000,0.03047854265085599301109004744,
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10111.30260809843057328220000,10622.65798639019214048110000,511.35537829176156719890000,0.050572651033330014660885390,0.05057265103332997,,6.090942557660193,,0.0081057021472267,-0.0012113367865012210534128768,13,4280.552525985300000000000000,-4188.717215732230000000000001,471.7063870645915671989,-52.1863190259,0,7.586400067707562991092716962,1435.146844048107476569478074,2845.405681937192523430521926,-1338.668060454023419219869617,-2850.049155278206580780130384,1E-24,8726.838526252158007535290773,10328.478442437370262690306536,0.8422431213455545898598769296,0.99731424696909039430476221950712747840387596588825,11330.19954629722095890410959,14417.4941876029400000,3061.027500998243486987345677,3476.532878906236637931034483,0E-27,0E-26,386,311,78,3,5,4,97,28,0,7,0,0,0,74498.2546419,31536000.000,2142360.000,29735520.000,29393640.000,0.000,31536000,1.000,29.53741576889955767123287671,37.820740266919955,0.02320998598500502426089877396,
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10622.65798639019214048110000,11320.39714806176571062950000,697.73916167157357014840000,0.065684046550827563415941497,0.06549882902805874,,12.055097605375256,,0.005264362566360214,-0.0031139761112298788653878910,20,4589.666835036900000000000000,-4585.530553550160000000000002,802.2636183427335701484,-108.6607381579,0,15.11072940378663448637856966,5346.816847488132289927668864,-757.150012451232289927668863,-5350.664376903763759589100078,765.1338233536037595891000782,2E-24,9706.408328868765091619638754,11318.630745042040000000000000,0.8798319215618947718811365814,1.0119204655796063276890677202694209150836260370477,12913.84521417636265027322404,16173.8976875558200000,3249.132177815715091619638689,3720.093334734100438490672534,0E-27,0E-27,211,88,124,1,10,8,96,44,0,10,6,0,0,149621.3974819,31622400.000,701160.000,31292700.000,30921240.000,0.000,31622400,1.000,33.84300511274709984972677596,42.386093800668480,0.03723135744870568335597465779,
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,11320.39714806176571062950000,11629.86230961098393999900000,309.46516154921822936950000,0.027336952714790898346548531,0.027336952714790867,,13.90101532878685,,0.0019403507058368193,-0.0004391365919517028376626014,16,-607.667605189899999999999999,610.2915845884899999999999977,329.5057042294282293695,-22.6645220788,0,3.27144271721444412836892915,1143.286081891879109764460757,-1750.953687081779109764460757,-1140.291698761662844177800044,1750.583283350152844177800043,1.3E-24,9939.127629680873100441842211,11397.343552055409542211091529,0.8658366404609130996349977975,0.99301591046561588174662303556663717067073958438524,12795.78512697189964383561644,15661.8326019701000000,3539.693176743011182633622981,3867.043852553898737390793148,0E-27,0E-27,68,0,68,0,1,1,104,32,0,1,1,0,0,32374.8395308,31536000.000,428220.000,31536000.000,31107780.000,0.000,31536000,1.000,33.49047464153746124657534247,41.476907880821450,0.03412166332313510455328644800,
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,11629.86230961098393999900000,11697.98490316772421996220000,68.12259355674027996320000,0.005857558046963581301063308,0.008811314399572404,,6.356657688593785,,0.0013802497720147066,-0.0019545434447211267376046355,154,-812.565161947300000000000000,812.7776281927700000000000000,67.9708289632702799632,-0.0607016520,0,0.00887947903521863031388039,0E-24,-812.565161947300000000000000,0E-24,812.7776281927700000000000000,0E-25,8452.884212628490671547171650,10482.899765275818737390793148,0.7253931465687292783463347753,0.90017166158915157519265169382701520775418699318335,9143.511724863940370370370370,13205.8845083087600000,3879.949956579719478131533846,3888.717521112018737390793148,0E-27,0E-27,4,0,4,0,0,0,69,2,0,0,0,0,0,86.709570,20995200.000,120.000,20995200.000,20995080.000,0.000,20995200,1.000,23.93399429973900458847736626,35.155827036579840,0.007147442880714745567760012985,
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,2022-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,1704,True,10000,11697.98490316772421996220000,1697.98490316772421996220000,0.16979849031677242199622,0.03416423962066937,,6.594886333890124,,0.005096084569312714,-0.0048155972256906167881401708,154,2324.214684117700000000000001,-2210.197044879550000000000005,1797.8878065712742199622,-213.9205426417,0,30.37832036473130032367154545,4977.183567831158181034457428,-2652.968883713458181034457427,-4868.761287998872146503381445,2658.564243119322146503381438,4E-24,8981.240502824725379737443903,11397.343552055409542211091529,0.8263822220049922123033544472,1.0119204655796063276890677202694209150836260370477,11328.84134173982705985915493,16173.8976875558200000,3315.842404705909769408806144,3888.717521112018737390793148,0E-27,0,727,407,324,4,20,17,458,125,0,20,7,0,0,299922.1279657,146966280.000,8164560.000,144552180.000,138686520.000,259320.000,147225600,0.9982386215440792905581637976,29.47858882571336673415492958,42.386093800668480,0.03723135744870568335597465779,
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,2022-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,730,True,10000,10622.65798639019214048110000,622.65798639019214048110000,0.06226579863901921404811,0.03066279579648122,,4.641735548336052,,0.0065114531945423175,-0.0048155972256906167881401708,145,-845.2193837820000000000000000,952.2642958893499999999999960,598.1476550358421404811,-82.5345807530,0,11.98726876469500307861016623,-1512.919361548853218657672193,667.699977766853218657672193,1622.194787666554457263518677,-669.9304917772044572635186826,4.0E-24,8314.597150609756313277510689,10328.478442437370262690306536,0.8134738556444092428102554026,1.0004458415118456808441454634805759259305442401052,10528.14161294443246575342466,14417.4941876029400000,3049.585248737325491359702438,3476.532878906236637931034483,0E-27,0,444,319,128,3,9,8,189,47,0,9,0,0,0,117839.1813830,62812680.000,7035060.000,60728280.000,55662420.000,259320.000,63072000,0.9958885083713850837138508371,27.13012551883888616438356164,37.820740266919955,0.03047854265085599301109004744,
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,2024-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,974,True,10622.65798639019214048110000,11697.98490316772421996220000,1075.32691677753207948110000,0.101229552731081697429791923,0.03679632152396364,,9.784214826893066,,0.0036941239712607256,-0.0031139761112298788653878910,154,3169.434067899700000000000001,-3162.461340768900000000000001,1199.7401515354320794811,-131.3859618887,0,18.39105160003629724506137920,6490.102929380011399692129622,-3320.668861480311399692129620,-6490.956075665426603766900121,3328.494734896526603766900124,0E-24,9480.880797605965029137600504,11397.343552055409542211091529,0.8360568703039917684942808376,1.0119204655796063276890677202694209150836260370477,11928.95510151460945585215606,16173.8976875558200000,3515.398589364088951108853046,3888.717521112018737390793148,0E-27,0E-27,283,88,196,1,11,9,269,78,0,11,7,0,0,182082.9465827,84153600.000,1129500.000,83823900.000,83024100.000,0.000,84153600,1.000,31.23873072922298769507186858,42.386093800668480,0.03723135744870568335597465779,
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,2022-01-01T00:00:00.000000000Z,2023-01-01T00:00:00.000000000Z,365,True,10000,10111.30260809843057328220000,111.30260809843057328220000,0.01113026080984305732822,0.011130260809843136,,2.6711978181368212,,0.00414702396258049,-0.0048155972256906167881401708,134,-5125.771909767300000000000000,5140.981511621579999999999997,126.4412679712505732822,-30.3482617271,0,4.400868696987440087517449270,-2948.066205596960695227150267,-2177.705704170339304772849733,2960.862848120577876483388294,2180.118663501002123516611702,3E-24,7902.355774967354619019730553,10122.977518234190769230769231,0.7847045899432638957606338748,1.0004458415118456808441454634805759259305442401052,9726.083679591643972602739726,13673.7106171875000000,3038.142996476407495732059258,3367.476711514199583062545869,0E-26,0,58,8,50,0,4,4,92,19,0,2,0,0,0,43340.9267411,31276680.000,4892700.000,30992760.000,26268780.000,259320.000,31536000,0.9917770167427701674277016743,24.72283526877821465753424658,36.185996300000000,0.03047854265085599301109004744,
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2023,2023-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,365,True,10111.30260809843057328220000,10622.65798639019214048110000,511.35537829176156719890000,0.050572651033330014660885390,0.05057265103332997,,6.090942557660193,,0.0081057021472267,-0.0012113367865012210534128768,13,4280.552525985300000000000000,-4188.717215732230000000000001,471.7063870645915671989,-52.1863190259,0,7.586400067707562991092716962,1435.146844048107476569478074,2845.405681937192523430521926,-1338.668060454023419219869617,-2850.049155278206580780130384,1E-24,8726.838526252158007535290773,10328.478442437370262690306536,0.8422431213455545898598769296,0.99731424696909039430476221950712747840387596588825,11330.19954629722095890410959,14417.4941876029400000,3061.027500998243486987345677,3476.532878906236637931034483,0E-27,0E-26,386,311,78,3,5,4,97,28,0,7,0,0,0,74498.2546419,31536000.000,2142360.000,29735520.000,29393640.000,0.000,31536000,1.000,29.53741576889955767123287671,37.820740266919955,0.02320998598500502426089877396,
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024,2024-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,366,True,10622.65798639019214048110000,11320.39714806176571062950000,697.73916167157357014840000,0.065684046550827563415941497,0.06549882902805874,,12.055097605375256,,0.005264362566360214,-0.0031139761112298788653878910,20,4589.666835036900000000000000,-4585.530553550160000000000002,802.2636183427335701484,-108.6607381579,0,15.11072940378663448637856966,5346.816847488132289927668864,-757.150012451232289927668863,-5350.664376903763759589100078,765.1338233536037595891000782,2E-24,9706.408328868765091619638754,11318.630745042040000000000000,0.8798319215618947718811365814,1.0119204655796063276890677202694209150836260370477,12913.84521417636265027322404,16173.8976875558200000,3249.132177815715091619638689,3720.093334734100438490672534,0E-27,0E-27,211,88,124,1,10,8,96,44,0,10,6,0,0,149621.3974819,31622400.000,701160.000,31292700.000,30921240.000,0.000,31622400,1.000,33.84300511274709984972677596,42.386093800668480,0.03723135744870568335597465779,
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2025,2025-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,365,True,11320.39714806176571062950000,11629.86230961098393999900000,309.46516154921822936950000,0.027336952714790898346548531,0.027336952714790867,,13.90101532878685,,0.0019403507058368193,-0.0004391365919517028376626014,16,-607.667605189899999999999999,610.2915845884899999999999977,329.5057042294282293695,-22.6645220788,0,3.27144271721444412836892915,1143.286081891879109764460757,-1750.953687081779109764460757,-1140.291698761662844177800044,1750.583283350152844177800043,1.3E-24,9939.127629680873100441842211,11397.343552055409542211091529,0.8658366404609130996349977975,0.99301591046561588174662303556663717067073958438524,12795.78512697189964383561644,15661.8326019701000000,3539.693176743011182633622981,3867.043852553898737390793148,0E-27,0E-27,68,0,68,0,1,1,104,32,0,1,1,0,0,32374.8395308,31536000.000,428220.000,31536000.000,31107780.000,0.000,31536000,1.000,33.49047464153746124657534247,41.476907880821450,0.03412166332313510455328644800,
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2026,2026-01-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,243,True,11629.86230961098393999900000,11697.98490316772421996220000,68.12259355674027996320000,0.005857558046963581301063308,0.008811314399572404,,6.356657688593785,,0.0013802497720147066,-0.0019545434447211267376046355,154,-812.565161947300000000000000,812.7776281927700000000000000,67.9708289632702799632,-0.0607016520,0,0.00887947903521863031388039,0E-24,-812.565161947300000000000000,0E-24,812.7776281927700000000000000,0E-25,8452.884212628490671547171650,10482.899765275818737390793148,0.7253931465687292783463347753,0.90017166158915157519265169382701520775418699318335,9143.511724863940370370370370,13205.8845083087600000,3879.949956579719478131533846,3888.717521112018737390793148,0E-27,0E-27,4,0,4,0,0,0,69,2,0,0,0,0,0,86.709570,20995200.000,120.000,20995200.000,20995080.000,0.000,20995200,1.000,23.93399429973900458847736626,35.155827036579840,0.007147442880714745567760012985,
