scenario,comparator,strategy,period,run_id,comparator_run_id,metric,value,comparator_value,delta,reason
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,blocked_orders,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,turnover_usdt,43340.9267411,43331.1396411,9.7871000,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,invested_seconds,31276680.000,31276680.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,unhedged_seconds,4892700.000,4892700.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,covered_seconds,30992760.000,30992760.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,both_covered_seconds,26268780.000,26268780.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,cash_seconds,259320.000,259320.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,calendar_seconds,31536000,31536000,0,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,invested_fraction,0.9917770167427701674277016743,0.9917770167427701674277016743,0E-28,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_daily_mean_usdt,24.72283526877821465753424658,24.71940405761360802739726027,0.00343121116460663013698631,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_daily_max_usdt,36.185996300000000,36.185996300000000,0E-15,
FUT4_REALIZADA,BASE_E3,permanent,2022,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_ratio_daily_max,0.03047854265085599301109004744,0.03047854265085599301109004744,0E-29,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,starting_equity_usdt,10111.30260809843057328220000,10109.16010799879654121879999,2.14250009963403206340001,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,final_equity_usdt,10622.65798639019214048110000,10616.65659629191340324689999,6.00139009827873723420001,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,net_pnl_usdt,511.35537829176156719890000,507.49648829311686202810000,3.85888999864470517080000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,net_return,0.050572651033330014660885390,0.050201647107316472392460203,0.000371003926013542268425187,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,cagr,0.05057265103332997,0.05020164710731656,0.00037100392601341,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,sharpe,6.090942557660193,6.076624589697891,0.014317967962302,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,annual_volatility,0.0081057021472267,0.008066616424921725,0.000039085722304975,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,max_drawdown,-0.0012113367865012210534128768,-0.0012932908748024887588424147,0.0000819540883012677054295379,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,max_drawdown_days,13,13,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_pnl_usdt,4280.552525985300000000000000,4279.603221445300000000000000,0.949304540000000000000000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_pnl_usdt,-4188.717215732230000000000001,-4187.782540058660000000000003,-0.934675673569999999999998,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,funding_usdt,471.7063870645915671989,471.5533316333768620281,0.1530554312147051708,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,fees_usdt,-52.1863190259,-55.8775247269,3.6912057010,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,liquidation_fees_usdt,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,slippage_informational_usdt,7.586400067707562991092716962,7.582536083039285703800074476,0.003863984668277287292642486,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_realized_pnl_usdt,1435.146844048107476569478074,1434.877254954276235854558513,0.269589093831240714919561,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_unrealized_pnl_usdt,2845.405681937192523430521926,2844.725966491023764145441487,0.679715446168759285080439,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_realized_pnl_usdt,-1338.668060454023419219869617,-1338.419262525528938031639922,-0.248797928494481188229695,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_unrealized_pnl_usdt,-2850.049155278206580780130384,-2849.363277533131061968360081,-0.685877745075518811770303,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,reconciliation_residual_usdt,1E-24,3E-24,-2E-24,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_deployed_usdt_daily_mean,8726.838526252158007535290773,8724.057368607578651653610164,2.781157644579355881680609,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_deployed_usdt_daily_max,10328.478442437370262690306536,10325.585232950605923070408999,2.893209486764339619897537,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_utilization_daily_mean,0.8422431213455545898598769296,0.8423538367750753403053683085,-0.0001107154295207504454913789,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_utilization_daily_max,0.99731424696909039430476221950712747840387596588825,0.99740106069112341446869446178136448634063721593872,-0.00008681372203302016393224227424,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,gross_exposure_usdt_daily_mean,11330.19954629722095890410959,11326.27926117771427397260274,3.92028511950668493150685,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,gross_exposure_usdt_daily_max,14417.4941876029400000,14412.7950375129400000,4.6991500900000000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,collateral_usdt_daily_mean,3061.027500998243486987345677,3060.201398029855911927582855,0.826102968387575059762822,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,collateral_usdt_daily_max,3476.532878906236637931034483,3474.605786891336637931034483,1.927092014900000000000000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,debt_usdt_daily_mean,0E-27,0E-27,0E-27,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,debt_usdt_daily_max,0E-26,0E-26,0E-26,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,orders_submitted,386,386,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,failed_attempts,311,311,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,fills,78,78,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,partial_fills,3,3,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,openings,5,5,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,completed_openings,4,4,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,renewals,97,97,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,rebalances,28,28,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,corrections,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,close_requests,7,7,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,margin_close_requests,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,liquidation_fills,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,blocked_orders,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,turnover_usdt,74498.2546419,74460.6442819,37.6103600,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,invested_seconds,31536000.000,31536000.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,unhedged_seconds,2142360.000,2142360.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,covered_seconds,29735520.000,29735520.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,both_covered_seconds,29393640.000,29393640.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,cash_seconds,0.000,0.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,calendar_seconds,31536000,31536000,0,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,invested_fraction,1.000,1.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_daily_mean_usdt,29.53741576889955767123287671,29.52464177101801079452054795,0.01277399788154687671232876,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_daily_max_usdt,37.820740266919955,37.806949270688930,0.013790996231025,
FUT4_REALIZADA,BASE_E3,permanent,2023,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_ratio_daily_max,0.02320998598500502426089877396,0.02321114660180658387392576360,-0.00000116061680155961302698964,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,starting_equity_usdt,10622.65798639019214048110000,10616.65659629191340324689999,6.00139009827873723420001,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,final_equity_usdt,11320.39714806176571062950000,11303.46093070800705768259998,16.93621735375865294690002,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,net_pnl_usdt,697.73916167157357014840000,686.80433441609365443569999,10.93482725547991571270001,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,net_return,0.065684046550827563415941497,0.064691207461299469152154614,0.000992839089528094263786883,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,cagr,0.06549882902805874,0.06450887343878318,0.00098995558927556,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,sharpe,12.055097605375256,11.759986344788732,0.295111260586524,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,annual_volatility,0.005264362566360214,0.005317437477190622,-0.000053074910830408,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,max_drawdown,-0.0031139761112298788653878910,-0.0032319829498531952700925646,0.0001180068386233164047046736,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,max_drawdown_days,20,24,-4,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_pnl_usdt,4589.666835036900000000000000,4716.091439372100000000000002,-126.424604335200000000000002,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_pnl_usdt,-4585.530553550160000000000002,-4712.478821538800000000000006,126.948267988640000000000004,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,funding_usdt,802.2636183427335701484,801.2670105818936544357,0.9966077608399157127,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,fees_usdt,-108.6607381579,-118.0752939991,9.4145558412,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,liquidation_fees_usdt,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,slippage_informational_usdt,15.11072940378663448637856966,15.45784938578697514592778982,-0.34711998200034065954922016,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_realized_pnl_usdt,5346.816847488132289927668864,5472.963557513679487535240495,-126.146710025547197607571631,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_unrealized_pnl_usdt,-757.150012451232289927668863,-756.872118141579487535240495,-0.277894309652802392428368,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_realized_pnl_usdt,-5350.664376903763759589100078,-5477.485000804898554414108113,126.820623901134794825008035,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_unrealized_pnl_usdt,765.1338233536037595891000782,765.0061792660985544141081098,0.1276440875052051749919684,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,reconciliation_residual_usdt,2E-24,-6E-24,8E-24,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_deployed_usdt_daily_mean,9706.408328868765091619638754,9684.176337169604510422204087,22.231991699160581197434667,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_deployed_usdt_daily_max,11318.630745042040000000000000,11309.777026270980000000000000,8.853718771060000000000000,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_utilization_daily_mean,0.8798319215618947718811365814,0.8787678927935624683748431374,0.0010640287683323035062934440,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_utilization_daily_max,1.0119204655796063276890677202694209150836260370477,1.0177669999873091995643640908771225014728336087947,-0.005846534407702871875296370608,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,gross_exposure_usdt_daily_mean,12913.84521417636265027322404,12905.45570077075877049180328,8.38951340560387978142076,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,gross_exposure_usdt_daily_max,16173.8976875558200000,16160.9364332599800000,12.9612542958400000,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,collateral_usdt_daily_mean,3249.132177815715091619638689,3231.055046709230739930400833,18.077131106484351689237856,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,collateral_usdt_daily_max,3720.093334734100438490672534,3715.831332551855975632613465,4.262002182244462858059069,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,debt_usdt_daily_mean,0E-27,0E-27,0E-27,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,debt_usdt_daily_max,0E-27,0E-27,0E-27,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,orders_submitted,211,223,-12,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,failed_attempts,88,88,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,fills,124,136,-12,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,partial_fills,1,1,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,openings,10,10,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,completed_openings,8,8,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,renewals,96,96,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,rebalances,44,50,-6,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,corrections,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,close_requests,10,10,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,margin_close_requests,6,6,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,liquidation_fills,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,blocked_orders,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,turnover_usdt,149621.3974819,153077.5825191,-3456.1850372,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,invested_seconds,31622400.000,31622400.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,unhedged_seconds,701160.000,725460.000,-24300.000,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,covered_seconds,31292700.000,31319760.000,-27060.000,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,both_covered_seconds,30921240.000,30896940.000,24300.000,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,cash_seconds,0.000,0.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,calendar_seconds,31622400,31622400,0,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,invested_fraction,1.000,1.000,0.000,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_daily_mean_usdt,33.84300511274709984972677596,33.82231495522260318306010929,0.02069015752449666666666667,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_daily_max_usdt,42.386093800668480,42.342212756160920,0.043881044507560,
FUT4_REALIZADA,BASE_E3,permanent,2024,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,maintenance_ratio_daily_max,0.03723135744870568335597465779,0.03723135744870568335597465779,0E-29,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,starting_equity_usdt,11320.39714806176571062950000,11303.46093070800705768259998,16.93621735375865294690002,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,final_equity_usdt,11629.86230961098393999900000,11611.60475679548087713249999,18.25755281550306286650001,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,net_pnl_usdt,309.46516154921822936950000,308.14382608747381944990001,1.32133546174440991959999,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,net_return,0.027336952714790898346548531,0.027261015716906877292381074,0.000075936997884021054167457,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,cagr,0.027336952714790867,0.027261015716906867,0.000075936997884000,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,sharpe,13.90101532878685,13.661006498214906,0.240008830571944,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,annual_volatility,0.0019403507058368193,0.001969033270112986,-0.0000286825642761667,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,max_drawdown,-0.0004391365919517028376626014,-0.0004490367767424253388056552,0.0000099001847907225011430538,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,max_drawdown_days,16,16,0,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_pnl_usdt,-607.667605189899999999999999,-628.695897064100000000000001,21.028291874200000000000002,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_pnl_usdt,610.2915845884899999999999977,630.6581916112200000000000026,-20.3666070227300000000000049,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,funding_usdt,329.5057042294282293695,328.8662047082538194499,0.6394995211744099196,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,fees_usdt,-22.6645220788,-22.6846731679,0.0201510891,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,liquidation_fees_usdt,0,0,0,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,slippage_informational_usdt,3.27144271721444412836892915,3.06040663677262814799209572,0.21103608044181598037683343,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_realized_pnl_usdt,1143.286081891879109764460757,1082.441766502282545802392567,60.844315389596563962068190,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,spot_unrealized_pnl_usdt,-1750.953687081779109764460757,-1711.137663566382545802392568,-39.816023515396563962068189,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_realized_pnl_usdt,-1140.291698761662844177800044,-1080.209962744430391148530561,-60.081736017232453029269483,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,futures_unrealized_pnl_usdt,1750.583283350152844177800043,1710.868154355650391148530562,39.715128994502453029269481,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,reconciliation_residual_usdt,1.3E-24,8.4E-24,-7.1E-24,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_deployed_usdt_daily_mean,9939.127629680873100441842211,9912.430042632592520388105512,26.697587048280580053736699,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_deployed_usdt_daily_max,11397.343552055409542211091529,11390.839988444023937470733887,6.503563611385604740357642,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_utilization_daily_mean,0.8658366404609130996349977975,0.8648219981002252999471381745,0.0010146423606877996878596230,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,capital_utilization_daily_max,0.99301591046561588174662303556663717067073958438524,0.99391483456187015264222189243983133351783921371061,-0.0008989240962542708955988568732,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,gross_exposure_usdt_daily_mean,12795.78512697189964383561644,12766.75032436752252054794521,29.03480260437712328767123,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,gross_exposure_usdt_daily_max,15661.8326019701000000,15650.2772024506800000,11.5553995194200000,
FUT4_REALIZADA,BASE_E3,permanent,2025,run_edc965655c124abd4318e838,run_dfea4b7ac1475668d5968c97,collateral_usdt_daily_mean,3539.693176743011182633622981,3527.409164852754164223721948,12.284011890257018409901033,
