id_cifra,archivo_presentado,seleccion_presentada,campo_presentado,valor_original,unidad,archivo_fuente,campo_fuente,filtro_fuente,calculo,run_id
F00116,tablas/resultados_principales.csv,late/conditional,retorno_neto,0.0,proporción,evidencia/revision/scenario_summary.csv,net_return,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00117,tablas/resultados_principales.csv,late/conditional,cagr,0.0,proporción/año,evidencia/revision/scenario_summary.csv,cagr,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00118,tablas/resultados_principales.csv,late/conditional,sharpe,,razón,evidencia/revision/scenario_summary.csv,sharpe,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00119,tablas/resultados_principales.csv,late/conditional,drawdown_diario,0.0,proporción con signo,evidencia/revision/scenario_summary.csv,max_drawdown,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00120,tablas/resultados_principales.csv,late/conditional,aperturas_completas,0,aperturas,evidencia/revision/scenario_summary.csv,openings,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00121,tablas/resultados_principales.csv,late/conditional,ciclos_cerrados,0,ciclos,evidencia/revision/scenario_summary.csv,complete_cycles,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00122,tablas/resultados_principales.csv,late/conditional,intentos_orden_fallidos,0,órdenes/intentos,evidencia/revision/scenario_summary.csv,failed_attempts,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00123,tablas/resultados_principales.csv,late/conditional,aperturas_fallidas,0,ciclos sin apertura completa,evidencia/revision/scenario_summary.csv,failed_cycles,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00124,tablas/resultados_principales.csv,late/conditional,intentos_apertura,0,aperturas intentadas,evidencia/revision/scenario_summary.csv,opening_attempts,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00125,tablas/resultados_principales.csv,late/conditional,fills,0,fills,evidencia/revision/scenario_summary.csv,fills,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00126,tablas/resultados_principales.csv,late/conditional,fills_parciales,0,fills,evidencia/revision/scenario_summary.csv,partial_fills,window=late;scenario=vwap_joint;strategy=conditional,,run_519a165818e2cadce24bc873
F00127,datos/equity_diaria.csv,late/conditional/cada fecha_utc,equity_usdt,serie completa,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/equity_daily.csv,equity,strategy=conditional;partial_day=False;orden time_ns,copia decimal sin redondeo,run_519a165818e2cadce24bc873
F00128,datos/equity_diaria.csv,late/conditional/cada fecha_utc,retorno_diario_decimal,serie completa,proporción/día,evidencia/corridas/run_519a165818e2cadce24bc873/equity_daily.csv,equity; config.capital,strategy=conditional;partial_day=False;orden time_ns,equity_t/equity_anterior-1; primer denominador=capital; Decimal 60,run_519a165818e2cadce24bc873
F00129,datos/equity_diaria.csv,late/conditional/cada fecha_utc,retorno_diario_metricas,serie completa,proporción/día,evidencia/corridas/run_519a165818e2cadce24bc873/equity_daily.csv,equity; config.capital,strategy=conditional;partial_day=False;orden time_ns,"mismo cociente en binary64, convención de métricas persistidas",run_519a165818e2cadce24bc873
F00130,tablas/pnl_componentes.csv,late/conditional,spot_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=spot_pnl,,run_519a165818e2cadce24bc873
F00131,tablas/pnl_componentes.csv,late/conditional,futuros_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=futures_pnl,,run_519a165818e2cadce24bc873
F00132,tablas/pnl_componentes.csv,late/conditional,funding_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=funding,,run_519a165818e2cadce24bc873
F00133,tablas/pnl_componentes.csv,late/conditional,comisiones_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=fees,,run_519a165818e2cadce24bc873
F00134,tablas/pnl_componentes.csv,late/conditional,liquidaciones_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=liquidation_fees,,run_519a165818e2cadce24bc873
F00135,tablas/pnl_componentes.csv,late/conditional,slippage_informativo_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=conditional;component=slippage_informational,,run_519a165818e2cadce24bc873
F00136,tablas/pnl_componentes.csv,late/conditional,precios_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=conditional,spot_usdt+futuros_usdt,run_519a165818e2cadce24bc873
F00137,tablas/pnl_componentes.csv,late/conditional,neto_componentes_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=conditional,spot+futuros+funding+comisiones+liquidaciones; excluye slippage informativo,run_519a165818e2cadce24bc873
F00138,tablas/pnl_componentes.csv,late/conditional,beneficio_equity_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=conditional,equity_final-capital_inicial,run_519a165818e2cadce24bc873
F00139,tablas/pnl_componentes.csv,late/conditional,residuo_conciliacion_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=conditional,beneficio_equity-neto_componentes,run_519a165818e2cadce24bc873
F00140,tablas/actividad_y_rechazos.csv,late/conditional,capital_deployed_daily_avg_usdt,0E-8,USDT,evidencia/revision/scenario_summary.csv,capital_deployed_daily_avg_usdt,window=late;scenario=vwap_joint;strategy=conditional,copia,run_519a165818e2cadce24bc873
F00141,tablas/actividad_y_rechazos.csv,late/conditional,capital_deployed_daily_max_usdt,0E-8,USDT,evidencia/revision/scenario_summary.csv,capital_deployed_daily_max_usdt,window=late;scenario=vwap_joint;strategy=conditional,copia,run_519a165818e2cadce24bc873
F00142,tablas/actividad_y_rechazos.csv,late/conditional,covered_asset_hours,0,horas-activo,evidencia/revision/scenario_summary.csv,covered_asset_seconds,window=late;scenario=vwap_joint;strategy=conditional,segundos/3600,run_519a165818e2cadce24bc873
F00143,tablas/actividad_y_rechazos.csv,late/conditional,unhedged_asset_hours,0,horas-activo,evidencia/revision/scenario_summary.csv,unhedged_asset_seconds,window=late;scenario=vwap_joint;strategy=conditional,segundos/3600,run_519a165818e2cadce24bc873
F00144,tablas/actividad_y_rechazos.csv,late/conditional,dust_asset_hours,0,horas-activo,evidencia/revision/scenario_summary.csv,dust_asset_seconds,window=late;scenario=vwap_joint;strategy=conditional,segundos/3600,run_519a165818e2cadce24bc873
F00145,tablas/parametros_vigentes.csv,late,accounting_tolerance,1E-8,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.accounting_tolerance,corrida principal,,run_519a165818e2cadce24bc873
F00146,tablas/parametros_vigentes.csv,late,analysis_mode,prescribed_research,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.analysis_mode,corrida principal,,run_519a165818e2cadce24bc873
F00147,tablas/parametros_vigentes.csv,late,basis_exit,0.02,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.basis_exit,corrida principal,,run_519a165818e2cadce24bc873
F00148,tablas/parametros_vigentes.csv,late,basis_max,0.005,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.basis_max,corrida principal,,run_519a165818e2cadce24bc873
F00149,tablas/parametros_vigentes.csv,late,basis_min,0,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.basis_min,corrida principal,,run_519a165818e2cadce24bc873
F00150,tablas/parametros_vigentes.csv,late,capital,10000,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.capital,corrida principal,,run_519a165818e2cadce24bc873
F00151,tablas/parametros_vigentes.csv,late,cooldown_hours,24,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.cooldown_hours,corrida principal,,run_519a165818e2cadce24bc873
F00152,tablas/parametros_vigentes.csv,late,correction_seconds,60,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.correction_seconds,corrida principal,,run_519a165818e2cadce24bc873
F00153,tablas/parametros_vigentes.csv,late,cost_multiplier,1,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.cost_multiplier,corrida principal,,run_519a165818e2cadce24bc873
F00154,tablas/parametros_vigentes.csv,late,data_budget_bytes,20000000000,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.data_budget_bytes,corrida principal,,run_519a165818e2cadce24bc873
F00155,tablas/parametros_vigentes.csv,late,data_dir,data/minutes/2025_2026,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.data_dir,corrida principal,,run_519a165818e2cadce24bc873
F00156,tablas/parametros_vigentes.csv,late,end,2026-09-01T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.end,corrida principal,,run_519a165818e2cadce24bc873
F00157,tablas/parametros_vigentes.csv,late,execution_model,next_minute_vwap,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.execution_model,corrida principal,,run_519a165818e2cadce24bc873
F00158,tablas/parametros_vigentes.csv,late,fee_profile,prescribed_fixed_no_discounts,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.fee_profile,corrida principal,,run_519a165818e2cadce24bc873
F00159,tablas/parametros_vigentes.csv,late,freshness_seconds,60,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.freshness_seconds,corrida principal,,run_519a165818e2cadce24bc873
F00160,tablas/parametros_vigentes.csv,late,funding_proxy_stress_bps,0,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.funding_proxy_stress_bps,corrida principal,,run_519a165818e2cadce24bc873
F00161,tablas/parametros_vigentes.csv,late,half_life_hours,24,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.half_life_hours,corrida principal,,run_519a165818e2cadce24bc873
F00162,tablas/parametros_vigentes.csv,late,hedge_tolerance,0.005,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.hedge_tolerance,corrida principal,,run_519a165818e2cadce24bc873
F00163,tablas/parametros_vigentes.csv,late,hedge_trigger,0.02,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.hedge_trigger,corrida principal,,run_519a165818e2cadce24bc873
F00164,tablas/parametros_vigentes.csv,late,history_start,2025-09-01T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.history_start,corrida principal,,run_519a165818e2cadce24bc873
F00165,tablas/parametros_vigentes.csv,late,holding_hours,168,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.holding_hours,corrida principal,,run_519a165818e2cadce24bc873
F00166,tablas/parametros_vigentes.csv,late,horizon_hours,168,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.horizon_hours,corrida principal,,run_519a165818e2cadce24bc873
F00167,tablas/parametros_vigentes.csv,late,inactivity_seconds,1800,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.inactivity_seconds,corrida principal,,run_519a165818e2cadce24bc873
F00168,tablas/parametros_vigentes.csv,late,leg_delay_seconds,1,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.leg_delay_seconds,corrida principal,,run_519a165818e2cadce24bc873
F00169,tablas/parametros_vigentes.csv,late,leverage,2,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.leverage,corrida principal,,run_519a165818e2cadce24bc873
F00170,tablas/parametros_vigentes.csv,late,liquidation_distance,0.15,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.liquidation_distance,corrida principal,,run_519a165818e2cadce24bc873
F00171,tablas/parametros_vigentes.csv,late,margin_exit_ratio,0.50,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.margin_exit_ratio,corrida principal,,run_519a165818e2cadce24bc873
F00172,tablas/parametros_vigentes.csv,late,max_volume_participation,0.01,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.max_volume_participation,corrida principal,,run_519a165818e2cadce24bc873
F00173,tablas/parametros_vigentes.csv,late,order_timeout_seconds,120,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.order_timeout_seconds,corrida principal,,run_519a165818e2cadce24bc873
F00174,tablas/parametros_vigentes.csv,late,participation_seconds,60,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.participation_seconds,corrida principal,,run_519a165818e2cadce24bc873
F00175,tablas/parametros_vigentes.csv,late,rebalance_threshold,0.05,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.rebalance_threshold,corrida principal,,run_519a165818e2cadce24bc873
F00176,tablas/parametros_vigentes.csv,late,research_futures_taker_fee,0.0005,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.research_futures_taker_fee,corrida principal,,run_519a165818e2cadce24bc873
F00177,tablas/parametros_vigentes.csv,late,research_liquidation_fee,0.0125,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.research_liquidation_fee,corrida principal,,run_519a165818e2cadce24bc873
F00178,tablas/parametros_vigentes.csv,late,research_maintenance_multiplier,1,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.research_maintenance_multiplier,corrida principal,,run_519a165818e2cadce24bc873
F00179,tablas/parametros_vigentes.csv,late,rules_file,data/rules/history.json,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.rules_file,corrida principal,,run_519a165818e2cadce24bc873
F00180,tablas/parametros_vigentes.csv,late,sample_end,2025-09-02T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.sample_end,corrida principal,,run_519a165818e2cadce24bc873
F00181,tablas/parametros_vigentes.csv,late,sample_start,2025-09-01T00:00:00Z,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.sample_start,corrida principal,,run_519a165818e2cadce24bc873
F00182,tablas/parametros_vigentes.csv,late,signal_delay_seconds,60,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.signal_delay_seconds,corrida principal,,run_519a165818e2cadce24bc873
F00183,tablas/parametros_vigentes.csv,late,signal_price_model,closed_minute,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.signal_price_model,corrida principal,,run_519a165818e2cadce24bc873
F00184,tablas/parametros_vigentes.csv,late,sizing_model,joint_quantity,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.sizing_model,corrida principal,,run_519a165818e2cadce24bc873
F00185,tablas/parametros_vigentes.csv,late,slippage,0.0001,según parámetro,evidencia/corridas/run_519a165818e2cadce24bc873/run_manifest.json,config.slippage,corrida principal,,run_519a165818e2cadce24bc873
