run_id,strategy,symbol,time_ns,timestamp_utc,short_quantity,mark_price,position_notional_usdt,average_entry,collateral_usdt,margin_balance_usdt,base_maintenance_usdt,base_tier_index
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646265599999999999,2022-03-02T23:59:59.999999999Z,0,43910.68943941,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646265599999999999,2022-03-02T23:59:59.999999999Z,0,2948.39832772,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646351999999999999,2022-03-03T23:59:59.999999999Z,0,42456.90000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646351999999999999,2022-03-03T23:59:59.999999999Z,0,2834,0,0,0,0,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646438399999999999,2022-03-04T23:59:59.999999999Z,0,39111.50000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646438399999999999,2022-03-04T23:59:59.999999999Z,0,2619.32718023,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646524799999999999,2022-03-05T23:59:59.999999999Z,0,39379.37040529,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646524799999999999,2022-03-05T23:59:59.999999999Z,0,2664.10000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646611199999999999,2022-03-06T23:59:59.999999999Z,0,38394.86173420,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646611199999999999,2022-03-06T23:59:59.999999999Z,0,2548.72000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646697599999999999,2022-03-07T23:59:59.999999999Z,0,38034.96548185,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646697599999999999,2022-03-07T23:59:59.999999999Z,0,2494.82000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646783999999999999,2022-03-08T23:59:59.999999999Z,0,38725.66016516,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646783999999999999,2022-03-08T23:59:59.999999999Z,0,2577.61000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646870399999999999,2022-03-09T23:59:59.999999999Z,0,41936.13096281,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646870399999999999,2022-03-09T23:59:59.999999999Z,0,2727.26199672,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1646956799999999999,2022-03-10T23:59:59.999999999Z,0,39419.30000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1646956799999999999,2022-03-10T23:59:59.999999999Z,0,2606.04000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647043199999999999,2022-03-11T23:59:59.999999999Z,0,38724.86143307,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647043199999999999,2022-03-11T23:59:59.999999999Z,0,2556.80000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647129599999999999,2022-03-12T23:59:59.999999999Z,0,38750.53738175,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647129599999999999,2022-03-12T23:59:59.999999999Z,0,2566.82000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647215999999999999,2022-03-13T23:59:59.999999999Z,0,37777.26304848,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647215999999999999,2022-03-13T23:59:59.999999999Z,0,2515.55278809,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647302399999999999,2022-03-14T23:59:59.999999999Z,0,39660.54176730,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647302399999999999,2022-03-14T23:59:59.999999999Z,0,2590.02501062,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647388799999999999,2022-03-15T23:59:59.999999999Z,0,39288.72784194,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647388799999999999,2022-03-15T23:59:59.999999999Z,0,2618.89715361,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647475199999999999,2022-03-16T23:59:59.999999999Z,0,41107.46000972,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647475199999999999,2022-03-16T23:59:59.999999999Z,0,2773.46598552,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647561599999999999,2022-03-17T23:59:59.999999999Z,0,40922.00686491,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647561599999999999,2022-03-17T23:59:59.999999999Z,0,2812.85487531,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647647999999999999,2022-03-18T23:59:59.999999999Z,0,41786.70000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647647999999999999,2022-03-18T23:59:59.999999999Z,0,2941.60000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647734399999999999,2022-03-19T23:59:59.999999999Z,0,42191.88299397,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647734399999999999,2022-03-19T23:59:59.999999999Z,0,2947.02000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647820799999999999,2022-03-20T23:59:59.999999999Z,0,41213.40000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647820799999999999,2022-03-20T23:59:59.999999999Z,0,2858.45418822,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647907199999999999,2022-03-21T23:59:59.999999999Z,0,41034.80150381,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647907199999999999,2022-03-21T23:59:59.999999999Z,0,2894.49297723,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,BTCUSDT,1647993599999999999,2022-03-22T23:59:59.999999999Z,0,42347.40000000,0E-8,0,0,0E-8,0,
run_ad71d751b20623006c195ff3,conditional,ETHUSDT,1647993599999999999,2022-03-22T23:59:59.999999999Z,0,2968.94532611,0E-8,0,0,0E-8,0,
