symbol,year,funding_time,funding_time_utc,funding_rate,rate_available_at,interval_hours,price_method,official_price,previous_closed_mark_price,saved_price,relative_error_bps,mark_open_time,mark_close_time,mark_available_at,mark_age_milliseconds,mark_estimation_method,mark_anchor_open_time,mark_source_file,funding_source_file
ETHUSDT,2024,1729670400000000000,2024-10-23T08:00:00.000000000Z,0.00010000,1729670460000000000,8,exact,2602.15659875,2602.15659875,2602.15659875,0,1729670340000000000,1729670399999000000,1729670400000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729699200000000000,2024-10-23T16:00:00.000000000Z,0.00010000,1729699260000000000,8,exact,2539.59437879,2539.59437879,2539.59437879,0,1729699140000000000,1729699199999000000,1729699200000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729728000000000000,2024-10-24T00:00:00.000000000Z,0.00010000,1729728060000000000,8,exact,2523.84000000,2523.84000000,2523.84000000,0,1729727940000000000,1729727999999000000,1729728000000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729756800000000000,2024-10-24T08:00:00.000000000Z,0.00010000,1729756860000000000,8,exact,2544.08723354,2544.08723354,2544.08723354,0,1729756740000000000,1729756799999000000,1729756800000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729785600000000000,2024-10-24T16:00:00.000000000Z,0.00010000,1729785660000000000,8,exact,2525.31296212,2525.33228030,2525.31296212,0.076498161969526302444750000,1729785540000000000,1729785599999000000,1729785600000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729814400000000000,2024-10-25T00:00:00.000000000Z,0.00010000,1729814460000000000,8,exact,2535.40438636,2535.40438636,2535.40438636,0,1729814340000000000,1729814399999000000,1729814400000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729843200000000000,2024-10-25T08:00:00.000000000Z,0.00010000,1729843260000000000,8,exact,2483.30000000,2483.12596212,2483.30000000,-0.7008330850078524543953610000,1729843140000000000,1729843199999000000,1729843200000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729872000000000000,2024-10-25T16:00:00.000000000Z,0.00010000,1729872060000000000,8,exact,2524.56563636,2524.56563636,2524.56563636,0,1729871940000000000,1729871999999000000,1729872000000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729900800000000000,2024-10-26T00:00:00.000000000Z,0.00010000,1729900860000000000,8,exact,2440.19591693,2440.19591693,2440.19591693,0,1729900740000000000,1729900799999000000,1729900800000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729929600001000000,2024-10-26T08:00:00.001000000Z,0.00010000,1729929660001000000,8.000000277777777777777777778,exact,2464.72000000,2464.62285606,2464.72000000,-0.3941378331007173228602030000,1729929540000000000,1729929599999000000,1729929600000000000,2,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729958400000000000,2024-10-26T16:00:00.000000000Z,0.00010000,1729958460000000000,7.999999722222222222222222222,exact,2456.86000000,2456.87000000,2456.86000000,0.040702359922828325586320000,1729958340000000000,1729958399999000000,1729958400000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1729987200000000000,2024-10-27T00:00:00.000000000Z,0.00010000,1729987260000000000,8,exact,2482.04000000,2481.93000000,2482.04000000,-0.4431838326537847899308630000,1729987140000000000,1729987199999000000,1729987200000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730016000000000000,2024-10-27T08:00:00.000000000Z,0.00010000,1730016060000000000,8,exact,2480.12572727,2480.12572727,2480.12572727,0,1730015940000000000,1730015999999000000,1730016000000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730044800000000000,2024-10-27T16:00:00.000000000Z,0.00010000,1730044860000000000,8,exact,2501.09000000,2501.09000000,2501.09000000,0,1730044740000000000,1730044799999000000,1730044800000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730073600000000000,2024-10-28T00:00:00.000000000Z,0.00010000,1730073660000000000,8,exact,2507.43000000,2507.43000000,2507.43000000,0,1730073540000000000,1730073599999000000,1730073600000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730102400001000000,2024-10-28T08:00:00.001000000Z,0.00010000,1730102460001000000,8.000000277777777777777777778,exact,2511.06000000,2511.06000000,2511.06000000,0,1730102340000000000,1730102399999000000,1730102400000000000,2,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730131200000000000,2024-10-28T16:00:00.000000000Z,0.00010000,1730131260000000000,7.999999722222222222222222222,exact,2500.30000000,2500.29000000,2500.30000000,-0.0399952005759308882934050000,1730131140000000000,1730131199999000000,1730131200000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730160000000000000,2024-10-29T00:00:00.000000000Z,0.00010000,1730160060000000000,8,exact,2566.49000000,2566.49000000,2566.49000000,0,1730159940000000000,1730159999999000000,1730160000000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730188800000000000,2024-10-29T08:00:00.000000000Z,0.00010000,1730188860000000000,8,exact,2612.70363636,2612.46765152,2612.70363636,-0.9032208502942660175078750000,1730188740000000000,1730188799999000000,1730188800000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730217600004000000,2024-10-29T16:00:00.004000000Z,0.00010000,1730217660004000000,8.000001111111111111111111111,exact,2648.46282576,2648.56000000,2648.46282576,0.366908076091704199083970000,1730217540000000000,1730217599999000000,1730217600000000000,5,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730246400000000000,2024-10-30T00:00:00.000000000Z,0.00010000,1730246460000000000,7.999998888888888888888888889,exact,2639.28000000,2639.27000000,2639.28000000,-0.0378891212754993786184110000,1730246340000000000,1730246399999000000,1730246400000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730275200000000000,2024-10-30T08:00:00.000000000Z,0.00010000,1730275260000000000,8,exact,2669.43000000,2669.44000000,2669.43000000,0.037461180851342796027620000,1730275140000000000,1730275199999000000,1730275200000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730304000013000000,2024-10-30T16:00:00.013000000Z,0.00010000,1730304060013000000,8.000003611111111111111111111,exact,2683.58000000,2683.58000000,2683.58000000,0,1730303940000000000,1730303999999000000,1730304000000000000,14,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730332800000000000,2024-10-31T00:00:00.000000000Z,0.00010000,1730332860000000000,7.999996388888888888888888889,exact,2659.36000000,2659.50000000,2659.36000000,0.526442452319355032789840000,1730332740000000000,1730332799999000000,1730332800000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730361600000000000,2024-10-31T08:00:00.000000000Z,0.00010000,1730361660000000000,8,exact,2647.04000000,2647.05000000,2647.04000000,0.037778046421663442940040000,1730361540000000000,1730361599999000000,1730361600000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730390400000000000,2024-10-31T16:00:00.000000000Z,0.00010000,1730390460000000000,8,exact,2562.98285266,2563.23569072,2562.98285266,0.986499225843790589256390000,1730390340000000000,1730390399999000000,1730390400000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730419200000000000,2024-11-01T00:00:00.000000000Z,0.00010000,1730419260000000000,8,exact,2518.59175758,2518.61582576,2518.59175758,0.095562053387826604021980000,1730419140000000000,1730419199999000000,1730419200000000000,1,official,,ETHUSDT-1m-2024-10.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730448000000000000,2024-11-01T08:00:00.000000000Z,0.00010000,1730448060000000000,8,exact,2504.22762879,2504.27546324,2504.22762879,0.191014784159668379999940000,1730447940000000000,1730447999999000000,1730448000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730476800000000000,2024-11-01T16:00:00.000000000Z,0.00010000,1730476860000000000,8,exact,2500.03000000,2499.91659959,2500.03000000,-0.4535961968456378523457720000,1730476740000000000,1730476799999000000,1730476800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730505600000000000,2024-11-02T00:00:00.000000000Z,0.00010000,1730505660000000000,8,exact,2511.64234330,2511.66023644,2511.64234330,0.071240796078037676710960000,1730505540000000000,1730505599999000000,1730505600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730534400000000000,2024-11-02T08:00:00.000000000Z,0.00010000,1730534460000000000,8,exact,2507.47772727,2507.48796970,2507.47772727,0.040847541290631437721050000,1730534340000000000,1730534399999000000,1730534400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730563200000000000,2024-11-02T16:00:00.000000000Z,0.00010000,1730563260000000000,8,exact,2488.35234848,2488.36762121,2488.35234848,0.061376878597314747434350000,1730563140000000000,1730563199999000000,1730563200000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730592000000000000,2024-11-03T00:00:00.000000000Z,0.00010000,1730592060000000000,8,exact,2493.71793182,2493.71793182,2493.71793182,0,1730591940000000000,1730591999999000000,1730592000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730620800000000000,2024-11-03T08:00:00.000000000Z,0.00010000,1730620860000000000,8,exact,2449.71112281,2449.77000000,2449.71112281,0.240343399888161117672630000,1730620740000000000,1730620799999000000,1730620800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730649600000000000,2024-11-03T16:00:00.000000000Z,0.00010000,1730649660000000000,8,exact,2442.84556818,2442.84556818,2442.84556818,0,1730649540000000000,1730649599999000000,1730649600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730678400000000000,2024-11-04T00:00:00.000000000Z,0.00010000,1730678460000000000,8,exact,2457.33609848,2457.34450758,2457.33609848,0.034220390141997666910860000,1730678340000000000,1730678399999000000,1730678400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730707200000000000,2024-11-04T08:00:00.000000000Z,0.00010000,1730707260000000000,8,exact,2458.97773171,2458.98268293,2458.97773171,0.020135277908990527854690000,1730707140000000000,1730707199999000000,1730707200000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730736000000000000,2024-11-04T16:00:00.000000000Z,0.00010000,1730736060000000000,8,exact,2442.03068939,2442.03068939,2442.03068939,0,1730735940000000000,1730735999999000000,1730736000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730764800000000000,2024-11-05T00:00:00.000000000Z,0.00010000,1730764860000000000,8,exact,2397.69198485,2397.69198485,2397.69198485,0,1730764740000000000,1730764799999000000,1730764800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730793600003000000,2024-11-05T08:00:00.003000000Z,0.00010000,1730793660003000000,8.000000833333333333333333333,exact,2442.41237879,2442.41169697,2442.41237879,-0.0027915842792189814309140000,1730793540000000000,1730793599999000000,1730793600000000000,4,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730822400001000000,2024-11-05T16:00:00.001000000Z,0.00010000,1730822460001000000,7.999999444444444444444444444,exact,2439.95318182,2439.37000000,2439.95318182,-2.390135287616442614090683000,1730822340000000000,1730822399999000000,1730822400000000000,2,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730851200000000000,2024-11-06T00:00:00.000000000Z,0.00009511,1730851260000000000,7.999999722222222222222222222,exact,2421.41000000,2421.42000000,2421.41000000,0.041298251844999401175350000,1730851140000000000,1730851199999000000,1730851200000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730880000000000000,2024-11-06T08:00:00.000000000Z,0.00010000,1730880060000000000,8,exact,2594.62043182,2594.53270455,2594.62043182,-0.3381121528379532114587280000,1730879940000000000,1730879999999000000,1730880000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730908800000000000,2024-11-06T16:00:00.000000000Z,0.00010000,1730908860000000000,8,exact,2634.31947727,2634.33447727,2634.31947727,0.056940701875479475298900000,1730908740000000000,1730908799999000000,1730908800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730937600000000000,2024-11-07T00:00:00.000000000Z,0.00010000,1730937660000000000,8,exact,2722.59809848,2722.59809848,2722.59809848,0,1730937540000000000,1730937599999000000,1730937600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730966400000000000,2024-11-07T08:00:00.000000000Z,0.00014885,1730966460000000000,8,exact,2821.55919697,2821.51964394,2821.55919697,-0.1401814643565691752986800000,1730966340000000000,1730966399999000000,1730966400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1730995200000000000,2024-11-07T16:00:00.000000000Z,0.00010000,1730995260000000000,8,exact,2848.17000000,2848.39000000,2848.17000000,0.772425803235059705003560000,1730995140000000000,1730995199999000000,1730995200000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731024000000000000,2024-11-08T00:00:00.000000000Z,0.00010000,1731024060000000000,8,exact,2895.32496212,2895.32496212,2895.32496212,0,1731023940000000000,1731023999999000000,1731024000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731052800000000000,2024-11-08T08:00:00.000000000Z,0.00010000,1731052860000000000,8,exact,2912.93000000,2913.04944697,2912.93000000,0.410057811207272402701060000,1731052740000000000,1731052799999000000,1731052800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731081600000000000,2024-11-08T16:00:00.000000000Z,0.00010000,1731081660000000000,8,exact,2937.37760188,2937.37760188,2937.37760188,0,1731081540000000000,1731081599999000000,1731081600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731110400000000000,2024-11-09T00:00:00.000000000Z,0.00010000,1731110460000000000,8,exact,2961.99611364,2961.96747727,2961.99611364,-0.0966792963303680237977960000,1731110340000000000,1731110399999000000,1731110400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731139200000000000,2024-11-09T08:00:00.000000000Z,0.00010000,1731139260000000000,8,exact,3030.61000000,3030.60000000,3030.61000000,-0.0329966574386014696711220000,1731139140000000000,1731139199999000000,1731139200000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731168000000000000,2024-11-09T16:00:00.000000000Z,0.00010000,1731168060000000000,8,exact,3041.29000000,3041.29000000,3041.29000000,0,1731167940000000000,1731167999999000000,1731168000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731196800000000000,2024-11-10T00:00:00.000000000Z,0.00010000,1731196860000000000,8,exact,3127.02000000,3127.26000000,3127.02000000,0.767503885488420285127690000,1731196740000000000,1731196799999000000,1731196800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731225600000000000,2024-11-10T08:00:00.000000000Z,0.00010000,1731225660000000000,8,exact,3186.94784848,3186.94784848,3186.94784848,0,1731225540000000000,1731225599999000000,1731225600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731254400000000000,2024-11-10T16:00:00.000000000Z,0.00026708,1731254460000000000,8,exact,3212.08415152,3212.16000000,3212.08415152,0.236134784837774292758360000,1731254340000000000,1731254399999000000,1731254400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731283200001000000,2024-11-11T00:00:00.001000000Z,0.00028976,1731283260001000000,8.000000277777777777777777778,exact,3185.19000000,3185.03000000,3185.19000000,-0.5023248220671294334089960000,1731283140000000000,1731283199999000000,1731283200000000000,2,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731312000000000000,2024-11-11T08:00:00.000000000Z,0.00018810,1731312060000000000,7.999999722222222222222222222,exact,3141.41000000,3141.67000000,3141.41000000,0.827653824238160571208470000,1731311940000000000,1731311999999000000,1731312000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731340800000000000,2024-11-11T16:00:00.000000000Z,0.00017298,1731340860000000000,8,exact,3239.51057576,3239.51057576,3239.51057576,0,1731340740000000000,1731340799999000000,1731340800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731369600002000000,2024-11-12T00:00:00.002000000Z,0.00017687,1731369660002000000,8.000000555555555555555555556,exact,3375.01000000,3375.02000000,3375.01000000,0.029629541838394552905030000,1731369540000000000,1731369599999000000,1731369600000000000,3,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731398400000000000,2024-11-12T08:00:00.000000000Z,0.00057620,1731398460000000000,7.999999444444444444444444444,exact,3371.20585606,3371.19242424,3371.20585606,-0.0398427760673685283951870000,1731398340000000000,1731398399999000000,1731398400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731427200000000000,2024-11-12T16:00:00.000000000Z,0.00046001,1731427260000000000,8,exact,3263.00402038,3262.93000000,3263.00402038,-0.2268473453838398914243880000,1731427140000000000,1731427199999000000,1731427200000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731456000000000000,2024-11-13T00:00:00.000000000Z,0.00013607,1731456060000000000,8,exact,3245.38177273,3245.38177273,3245.38177273,0,1731455940000000000,1731455999999000000,1731456000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731484800010000000,2024-11-13T08:00:00.010000000Z,0.00033556,1731484860010000000,8.000002777777777777777777778,exact,3162.23196384,3162.23196384,3162.23196384,0,1731484740000000000,1731484799999000000,1731484800000000000,11,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731513600000000000,2024-11-13T16:00:00.000000000Z,0.00012894,1731513660000000000,7.999997222222222222222222222,exact,3312.07000000,3312.10973984,3312.07000000,0.119984903700706808732910000,1731513540000000000,1731513599999000000,1731513600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731542400001000000,2024-11-14T00:00:00.001000000Z,0.00010580,1731542460001000000,8.000000277777777777777777778,exact,3188.90000000,3188.90000000,3188.90000000,0,1731542340000000000,1731542399999000000,1731542400000000000,2,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731571200000000000,2024-11-14T08:00:00.000000000Z,0.00010000,1731571260000000000,7.999999722222222222222222222,exact,3219.52860163,3219.52476423,3219.52860163,-0.0119191362302455732012130000,1731571140000000000,1731571199999000000,1731571200000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731600000000000000,2024-11-14T16:00:00.000000000Z,0.00010000,1731600060000000000,8,exact,3079.25000000,3079.24000000,3079.25000000,-0.0324754404481610781846230000,1731599940000000000,1731599999999000000,1731600000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731628800000000000,2024-11-15T00:00:00.000000000Z,0.00013133,1731628860000000000,8,exact,3061.03000000,3060.78000000,3061.03000000,-0.8167185555188939670633740000,1731628740000000000,1731628799999000000,1731628800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731657600000000000,2024-11-15T08:00:00.000000000Z,0.00013108,1731657660000000000,8,exact,3041.09000000,3041.15780488,3041.09000000,0.222962424656948659855510000,1731657540000000000,1731657599999000000,1731657600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731686400000000000,2024-11-15T16:00:00.000000000Z,0.00010000,1731686460000000000,8,exact,3025.00000000,3024.83000000,3025.00000000,-0.5619834710743801652892560000,1731686340000000000,1731686399999000000,1731686400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731715200001000000,2024-11-16T00:00:00.001000000Z,0.00018215,1731715260001000000,8.000000277777777777777777778,exact,3091.75000000,3091.78000000,3091.75000000,0.097032425002021508854210000,1731715140000000000,1731715199999000000,1731715200000000000,2,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731744000001000000,2024-11-16T08:00:00.001000000Z,0.00010000,1731744060001000000,8,exact,3108.59000000,3108.59000000,3108.59000000,0,1731743940000000000,1731743999999000000,1731744000000000000,2,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731772800000000000,2024-11-16T16:00:00.000000000Z,0.00011351,1731772860000000000,7.999999722222222222222222222,exact,3143.18000000,3143.18000000,3143.18000000,0,1731772740000000000,1731772799999000000,1731772800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731801600000000000,2024-11-17T00:00:00.000000000Z,0.00010000,1731801660000000000,8,exact,3134.03664634,3134.01908537,3134.03664634,-0.0560330716633709571609310000,1731801540000000000,1731801599999000000,1731801600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731830400000000000,2024-11-17T08:00:00.000000000Z,0.00010000,1731830460000000000,8,exact,3138.71667480,3138.62413821,3138.71667480,-0.2948230107640934498023200000,1731830340000000000,1731830399999000000,1731830400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731859200001000000,2024-11-17T16:00:00.001000000Z,0.00019685,1731859260001000000,8.000000277777777777777777778,exact,3088.26000000,3088.34000000,3088.26000000,0.259045546683245581654390000,1731859140000000000,1731859199999000000,1731859200000000000,2,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731888000000000000,2024-11-18T00:00:00.000000000Z,0.00019865,1731888060000000000,7.999999722222222222222222222,exact,3077.96172358,3077.96172358,3077.96172358,0,1731887940000000000,1731887999999000000,1731888000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731916800000000000,2024-11-18T08:00:00.000000000Z,0.00031651,1731916860000000000,8,exact,3133.17667368,3133.17179563,3133.17667368,-0.0155690230971578104475220000,1731916740000000000,1731916799999000000,1731916800000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731945600000000000,2024-11-18T16:00:00.000000000Z,0.00019762,1731945660000000000,8,exact,3146.40000000,3146.47000000,3146.40000000,0.222476481057716755657260000,1731945540000000000,1731945599999000000,1731945600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1731974400000000000,2024-11-19T00:00:00.000000000Z,0.00040458,1731974460000000000,8,exact,3210.48000000,3210.73342276,3210.48000000,0.789360967830355585457630000,1731974340000000000,1731974399999000000,1731974400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1732003200000000000,2024-11-19T08:00:00.000000000Z,0.00021234,1732003260000000000,8,exact,3120.42000000,3120.41000000,3120.42000000,-0.0320469680363540805404400000,1732003140000000000,1732003199999000000,1732003200000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1732032000000000000,2024-11-19T16:00:00.000000000Z,0.00015353,1732032060000000000,8,exact,3106.47000000,3106.65516260,3106.47000000,0.596054685865306923936170000,1732031940000000000,1732031999999000000,1732032000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1732060800003000000,2024-11-20T00:00:00.003000000Z,0.00017369,1732060860003000000,8.000000833333333333333333333,exact,3109.03724390,3109.05752033,3109.03724390,0.065217713424896421518230000,1732060740000000000,1732060799999000000,1732060800000000000,4,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1732089600000000000,2024-11-20T08:00:00.000000000Z,0.00019505,1732089660000000000,7.999999166666666666666666667,exact,3111.12000000,3111.53750407,3111.12000000,1.341973533647046722723650000,1732089540000000000,1732089599999000000,1732089600000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1732118400000000000,2024-11-20T16:00:00.000000000Z,0.00013619,1732118460000000000,8,exact,3131.98000000,3131.99000000,3131.98000000,0.031928684091213864711780000,1732118340000000000,1732118399999000000,1732118400000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1732147200001000000,2024-11-21T00:00:00.001000000Z,0.00010000,1732147260001000000,8.000000277777777777777777778,exact,3070.99000000,3070.85000000,3070.99000000,-0.4558790487758019400909800000,1732147140000000000,1732147199999000000,1732147200000000000,2,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1732176000000000000,2024-11-21T08:00:00.000000000Z,0.00010000,1732176060000000000,7.999999722222222222222222222,exact,3139.03000000,3139.03000000,3139.03000000,0,1732175940000000000,1732175999999000000,1732176000000000000,1,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
ETHUSDT,2024,1732204800001000000,2024-11-21T16:00:00.001000000Z,0.00020146,1732204860001000000,8.000000277777777777777777778,exact,3278.67979394,3278.67979394,3278.67979394,0,1732204740000000000,1732204799999000000,1732204800000000000,2,official,,ETHUSDT-1m-2024-11.zip,funding-1638403200000-1788220799999.json
