time_ns,date,symbol,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,net_pnl_usdt,strategy,source_run_id
1716767999999999999,2024-05-26,BTCUSDT,-32.719763174200000000000000,33.216310850850000000000000,0.9339003749042550000,0E-10,0,0E-27,1.430448051554255000000000,conditional,run_ad71d751b20623006c195ff3
1716767999999999999,2024-05-26,ETHUSDT,65.899120720000000000000000,-66.100444669490000000000000,0.9633151220000000000,0E-9,0,0E-27,0.761991172510000000000000,conditional,run_ad71d751b20623006c195ff3
1716854399999999999,2024-05-27,BTCUSDT,41.130368891500000000000000,-42.084000000000000000000000,0.9342267250531950000,0E-10,0,0E-27,-0.019404383446805000000000,conditional,run_ad71d751b20623006c195ff3
1716854399999999999,2024-05-27,ETHUSDT,56.929047604000000000000000,-57.015336583590000000000000,0.9917343782499230000,0E-9,0,0E-27,0.905445398659923000000000,conditional,run_ad71d751b20623006c195ff3
1716940799999999999,2024-05-28,BTCUSDT,-48.782143269400000000000000,48.653942233950000000000000,0.9250677000000000000,0E-10,0,0E-27,0.796866664550000000000000,conditional,run_ad71d751b20623006c195ff3
1716940799999999999,2024-05-28,ETHUSDT,-42.614200044000000000000000,41.977320000000000000000000,1.0550071035603330000,0E-9,0,0E-27,0.418127059560333000000000,conditional,run_ad71d751b20623006c195ff3
1717027199999999999,2024-05-29,BTCUSDT,-32.023942740800000000000000,32.048293723650000000000000,0.9948989616670350000,0E-10,0,0E-27,1.019249944517035000000000,conditional,run_ad71d751b20623006c195ff3
1717027199999999999,2024-05-29,ETHUSDT,-63.671425508000000000000000,64.590269333590000000000000,1.4575759098358034500,0E-9,0,0E-27,2.376419735425803450000000,conditional,run_ad71d751b20623006c195ff3
1717113599999999999,2024-05-30,BTCUSDT,32.474020640800000000000000,-32.682735957600000000000000,0.9174181474148850000,0E-10,0,0E-27,0.708702830614885000000000,conditional,run_ad71d751b20623006c195ff3
1717113599999999999,2024-05-30,ETHUSDT,-18.617772152000000000000000,18.390230833590000000000000,1.8560580578097425098,0E-9,0,0E-27,1.628516739399742509800000,conditional,run_ad71d751b20623006c195ff3
1717199999999999999,2024-05-31,BTCUSDT,-37.304706741500000000000000,37.768500000000000000000000,1.1286015598633435920,0E-10,0,0E-27,1.592394818363343592000000,conditional,run_ad71d751b20623006c195ff3
1717199999999999999,2024-05-31,ETHUSDT,13.442404188000000000000000,-13.162290167180000000000000,1.0496569140531933382,0E-9,0,0E-27,1.329770934873193338200000,conditional,run_ad71d751b20623006c195ff3
1717286399999999999,2024-06-01,BTCUSDT,9.605112463900000000000000,-9.985821663150000000000000,0.9209669479316201250,0E-10,0,0E-27,0.540257748681620125000000,conditional,run_ad71d751b20623006c195ff3
1717286399999999999,2024-06-01,ETHUSDT,44.486141648000000000000000,-45.085810000000000000000000,1.3342360434239543322,0E-9,0,0E-27,0.734567691423954332200000,conditional,run_ad71d751b20623006c195ff3
1717372799999999999,2024-06-02,BTCUSDT,0.693570043900000000000000,-0.967178336850000000000000,0.9167949000000000000,0E-10,0,0E-27,0.643186607050000000000000,conditional,run_ad71d751b20623006c195ff3
1717372799999999999,2024-06-02,ETHUSDT,-28.672046740000000000000000,28.111930000000000000000000,1.1508885218466020000,0E-9,0,0E-27,0.590771781846602000000000,conditional,run_ad71d751b20623006c195ff3
1717459199999999999,2024-06-03,BTCUSDT,46.696032202900000000000000,-46.687500000000000000000000,1.0570704119152528050,0E-10,0,0E-27,1.065602614815252805000000,conditional,run_ad71d751b20623006c195ff3
1717459199999999999,2024-06-03,ETHUSDT,-12.578431140000000000000000,13.162119954060000000000000,1.3306096937056510202,0E-9,0,0E-27,1.914298507765651020200000,conditional,run_ad71d751b20623006c195ff3
1717545599999999999,2024-06-04,BTCUSDT,77.886880750800000000000000,-77.973730532100000000000000,0.9999518312053350000,0E-10,0,0E-27,0.913102049905335000000000,conditional,run_ad71d751b20623006c195ff3
1717545599999999999,2024-06-04,ETHUSDT,37.227073980000000000000000,-37.588367950210000000000000,0.9879479174952217600,0E-9,0,0E-27,0.626653947285221760000000,conditional,run_ad71d751b20623006c195ff3
1717631999999999999,2024-06-05,BTCUSDT,22.864407397900000000000000,-22.596769467900000000000000,1.2692157722530665750,0E-10,0,0E-27,1.536853702253066575000000,conditional,run_ad71d751b20623006c195ff3
1717631999999999999,2024-06-05,ETHUSDT,44.570844888000000000000000,-44.127583501540000000000000,1.2154247028674909389,0E-9,0,0E-27,1.658686089327490938900000,conditional,run_ad71d751b20623006c195ff3
1717718399999999999,2024-06-06,BTCUSDT,-12.422150040000000000000000,12.714100212600000000000000,1.0317522652684543170,0E-10,0,0E-27,1.323702437868454317000000,conditional,run_ad71d751b20623006c195ff3
1717718399999999999,2024-06-06,ETHUSDT,-43.097008512000000000000000,43.067601497690000000000000,1.7896188385474465682,0E-9,0,0E-27,1.760211824237446568200000,conditional,run_ad71d751b20623006c195ff3
1717804799999999999,2024-06-07,BTCUSDT,-63.870554789000000000000000,64.213399787400000000000000,0.9643904550000000000,0E-10,0,0E-27,1.307235453400000000000000,conditional,run_ad71d751b20623006c195ff3
