symbol,start_ns,end_ns,start_utc,end_exclusive_utc,seconds,exposure,spot,short,state,collateral_usdt,strategy,source_run_id
BTCUSDT,1675209599999999999,1675295999999999999,2023-01-31T23:59:59.999999999Z,2023-02-01T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675209599999999999,1675295999999999999,2023-01-31T23:59:59.999999999Z,2023-02-01T23:59:59.999999999Z,86400,covered,1.9250524,1.925,HOLDING,1497.78475000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675295999999999999,1675382399999999999,2023-02-01T23:59:59.999999999Z,2023-02-02T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675295999999999999,1675382399999999999,2023-02-01T23:59:59.999999999Z,2023-02-02T23:59:59.999999999Z,86400,covered,1.9250524,1.925,HOLDING,1497.78475000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675382399999999999,1675468799999999999,2023-02-02T23:59:59.999999999Z,2023-02-03T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675382399999999999,1675468799999999999,2023-02-02T23:59:59.999999999Z,2023-02-03T23:59:59.999999999Z,86400,covered,1.9250524,1.925,HOLDING,1497.78475000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675468799999999999,1675555199999999999,2023-02-03T23:59:59.999999999Z,2023-02-04T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675468799999999999,1675555199999999999,2023-02-03T23:59:59.999999999Z,2023-02-04T23:59:59.999999999Z,86400,covered,1.9250524,1.925,HOLDING,1497.78475000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675555199999999999,1675641599999999999,2023-02-04T23:59:59.999999999Z,2023-02-05T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675555199999999999,1675612980000000000,2023-02-04T23:59:59.999999999Z,2023-02-05T16:03:00.000000000Z,57780.000000001,covered,1.9250524,1.925,HOLDING,1497.78475000000,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675612980000000000,1675613040000000000,2023-02-05T16:03:00.000000000Z,2023-02-05T16:04:00.000000000Z,60,covered,1.9250524,1.925,REBALANCING,1497.78475000000,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675613040000000000,1675613100000000000,2023-02-05T16:04:00.000000000Z,2023-02-05T16:05:00.000000000Z,60,unhedged,1.9250524,1.828,REBALANCING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675613100000000000,1675641599999999999,2023-02-05T16:05:00.000000000Z,2023-02-05T23:59:59.999999999Z,28499.999999999,covered,1.8280524,1.828,HOLDING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675641599999999999,1675727999999999999,2023-02-05T23:59:59.999999999Z,2023-02-06T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675641599999999999,1675727999999999999,2023-02-05T23:59:59.999999999Z,2023-02-06T23:59:59.999999999Z,86400,covered,1.8280524,1.828,HOLDING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675727999999999999,1675814399999999999,2023-02-06T23:59:59.999999999Z,2023-02-07T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675727999999999999,1675814399999999999,2023-02-06T23:59:59.999999999Z,2023-02-07T23:59:59.999999999Z,86400,covered,1.8280524,1.828,HOLDING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675814399999999999,1675900799999999999,2023-02-07T23:59:59.999999999Z,2023-02-08T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675814399999999999,1675900799999999999,2023-02-07T23:59:59.999999999Z,2023-02-08T23:59:59.999999999Z,86400,covered,1.8280524,1.828,HOLDING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675900799999999999,1675987199999999999,2023-02-08T23:59:59.999999999Z,2023-02-09T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675900799999999999,1675987199999999999,2023-02-08T23:59:59.999999999Z,2023-02-09T23:59:59.999999999Z,86400,covered,1.8280524,1.828,HOLDING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1675987199999999999,1676073599999999999,2023-02-09T23:59:59.999999999Z,2023-02-10T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1675987199999999999,1676073599999999999,2023-02-09T23:59:59.999999999Z,2023-02-10T23:59:59.999999999Z,86400,covered,1.8280524,1.828,HOLDING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676073599999999999,1676159999999999999,2023-02-10T23:59:59.999999999Z,2023-02-11T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676073599999999999,1676159999999999999,2023-02-10T23:59:59.999999999Z,2023-02-11T23:59:59.999999999Z,86400,covered,1.8280524,1.828,HOLDING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676159999999999999,1676246399999999999,2023-02-11T23:59:59.999999999Z,2023-02-12T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676159999999999999,1676217780000000000,2023-02-11T23:59:59.999999999Z,2023-02-12T16:03:00.000000000Z,57780.000000001,covered,1.8280524,1.828,HOLDING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676217780000000000,1676217840000000000,2023-02-12T16:03:00.000000000Z,2023-02-12T16:04:00.000000000Z,60,covered,1.8280524,1.828,REBALANCING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676217840000000000,1676217900000000000,2023-02-12T16:04:00.000000000Z,2023-02-12T16:05:00.000000000Z,60,unhedged,1.9570233,1.828,REBALANCING,1422.311960000000000000000000,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676217900000000000,1676246399999999999,2023-02-12T16:05:00.000000000Z,2023-02-12T23:59:59.999999999Z,28499.999999999,covered,1.9570233,1.957,HOLDING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676246399999999999,1676332799999999999,2023-02-12T23:59:59.999999999Z,2023-02-13T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676246399999999999,1676332799999999999,2023-02-12T23:59:59.999999999Z,2023-02-13T23:59:59.999999999Z,86400,covered,1.9570233,1.957,HOLDING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676332799999999999,1676419199999999999,2023-02-13T23:59:59.999999999Z,2023-02-14T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676332799999999999,1676419199999999999,2023-02-13T23:59:59.999999999Z,2023-02-14T23:59:59.999999999Z,86400,covered,1.9570233,1.957,HOLDING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676419199999999999,1676505599999999999,2023-02-14T23:59:59.999999999Z,2023-02-15T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676419199999999999,1676505599999999999,2023-02-14T23:59:59.999999999Z,2023-02-15T23:59:59.999999999Z,86400,covered,1.9570233,1.957,HOLDING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676505599999999999,1676591999999999999,2023-02-15T23:59:59.999999999Z,2023-02-16T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676505599999999999,1676591999999999999,2023-02-15T23:59:59.999999999Z,2023-02-16T23:59:59.999999999Z,86400,covered,1.9570233,1.957,HOLDING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676591999999999999,1676678399999999999,2023-02-16T23:59:59.999999999Z,2023-02-17T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676591999999999999,1676678399999999999,2023-02-16T23:59:59.999999999Z,2023-02-17T23:59:59.999999999Z,86400,covered,1.9570233,1.957,HOLDING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676678399999999999,1676764799999999999,2023-02-17T23:59:59.999999999Z,2023-02-18T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676678399999999999,1676764799999999999,2023-02-17T23:59:59.999999999Z,2023-02-18T23:59:59.999999999Z,86400,covered,1.9570233,1.957,HOLDING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676764799999999999,1676851199999999999,2023-02-18T23:59:59.999999999Z,2023-02-19T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676764799999999999,1676822580000000000,2023-02-18T23:59:59.999999999Z,2023-02-19T16:03:00.000000000Z,57780.000000001,covered,1.9570233,1.957,HOLDING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676822580000000000,1676822640000000000,2023-02-19T16:03:00.000000000Z,2023-02-19T16:04:00.000000000Z,60,covered,1.9570233,1.957,REBALANCING,1521.314300000000000000000000,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676822640000000000,1676822700000000000,2023-02-19T16:04:00.000000000Z,2023-02-19T16:05:00.000000000Z,60,unhedged,1.9570233,1.753,REBALANCING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676822700000000000,1676851199999999999,2023-02-19T16:05:00.000000000Z,2023-02-19T23:59:59.999999999Z,28499.999999999,covered,1.7530233,1.753,HOLDING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676851199999999999,1676937599999999999,2023-02-19T23:59:59.999999999Z,2023-02-20T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676851199999999999,1676937599999999999,2023-02-19T23:59:59.999999999Z,2023-02-20T23:59:59.999999999Z,86400,covered,1.7530233,1.753,HOLDING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1676937599999999999,1677023999999999999,2023-02-20T23:59:59.999999999Z,2023-02-21T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1676937599999999999,1677023999999999999,2023-02-20T23:59:59.999999999Z,2023-02-21T23:59:59.999999999Z,86400,covered,1.7530233,1.753,HOLDING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1677023999999999999,1677110399999999999,2023-02-21T23:59:59.999999999Z,2023-02-22T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1677023999999999999,1677110399999999999,2023-02-21T23:59:59.999999999Z,2023-02-22T23:59:59.999999999Z,86400,covered,1.7530233,1.753,HOLDING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1677110399999999999,1677196799999999999,2023-02-22T23:59:59.999999999Z,2023-02-23T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1677110399999999999,1677196799999999999,2023-02-22T23:59:59.999999999Z,2023-02-23T23:59:59.999999999Z,86400,covered,1.7530233,1.753,HOLDING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1677196799999999999,1677283199999999999,2023-02-23T23:59:59.999999999Z,2023-02-24T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1677196799999999999,1677283199999999999,2023-02-23T23:59:59.999999999Z,2023-02-24T23:59:59.999999999Z,86400,covered,1.7530233,1.753,HOLDING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1677283199999999999,1677369599999999999,2023-02-24T23:59:59.999999999Z,2023-02-25T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1677283199999999999,1677369599999999999,2023-02-24T23:59:59.999999999Z,2023-02-25T23:59:59.999999999Z,86400,covered,1.7530233,1.753,HOLDING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1677369599999999999,1677455999999999999,2023-02-25T23:59:59.999999999Z,2023-02-26T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1677369599999999999,1677427380000000000,2023-02-25T23:59:59.999999999Z,2023-02-26T16:03:00.000000000Z,57780.000000001,covered,1.7530233,1.753,HOLDING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1677427380000000000,1677427440000000000,2023-02-26T16:03:00.000000000Z,2023-02-26T16:04:00.000000000Z,60,covered,1.7530233,1.753,REBALANCING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1677427440000000000,1677427500000000000,2023-02-26T16:04:00.000000000Z,2023-02-26T16:05:00.000000000Z,60,unhedged,1.8740022,1.753,REBALANCING,1362.730693868165559529892693,conditional,run_ad71d751b20623006c195ff3
