symbol,time_ns,minute_utc,candle_open_utc,spot_close,future_close,mark_close,spot_base_volume,future_base_volume,forecast,forecast_available_at,cycle_cost,complete,eligible,funding_pass,basis_pass,operational,known_closure,forecast_valid,unknown_market_data
ETHUSDT,1741305600000000000,2025-03-07T00:00:00.000000000Z,2025-03-06T23:59:00.000000000Z,2202.2,2201.34,2201.33,79.4438,604.379,0.0003953181632370169141897809162,1741276860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741305660000000000,2025-03-07T00:01:00.000000000Z,2025-03-07T00:00:00.000000000Z,2201.66,2200.44,2200.74942857,374.2586,2222.465,0.0002065742618572080887169909978,1741305660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741334520000000000,2025-03-07T08:02:00.000000000Z,2025-03-07T08:01:00.000000000Z,2190.97,2190.03,2190.01,198.0304,2768.318,0.0002884527302186637680246855798,1741334460001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741348800000000000,2025-03-07T12:00:00.000000000Z,2025-03-07T11:59:00.000000000Z,2197.49,2196.69,2196.51,188.4809,648.418,0.0002884527302186637680246855798,1741334460001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741363260000000000,2025-03-07T16:01:00.000000000Z,2025-03-07T16:00:00.000000000Z,2211.8,2211.19,2210.89,1511.3381,11379.811,0.0004727700103150817282828108437,1741363260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741391940000000000,2025-03-07T23:59:00.000000000Z,2025-03-07T23:58:00.000000000Z,2141.18,2140.14,2140.13,145.3547,1923.967,0.0004727700103150817282828108437,1741363260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741392000000000000,2025-03-08T00:00:00.000000000Z,2025-03-07T23:59:00.000000000Z,2141.6,2140.72,2140.72,129.3898,1180.423,0.0004727700103150817282828108437,1741363260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741392060000000000,2025-03-08T00:01:00.000000000Z,2025-03-08T00:00:00.000000000Z,2140.7,2139.71,2139.71,167.7512,1713.924,0.0005105781690318285523024509363,1741392060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741420920000000000,2025-03-08T08:02:00.000000000Z,2025-03-08T08:01:00.000000000Z,2138.87,2137.6,2137.76804762,132.4263,1014.842,0.0005681539387125777117172743928,1741420860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741435200000000000,2025-03-08T12:00:00.000000000Z,2025-03-08T11:59:00.000000000Z,2141.95,2140.89,2140.88,239.5984,1224.094,0.0005681539387125777117172743928,1741420860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741449720000000000,2025-03-08T16:02:00.000000000Z,2025-03-08T16:01:00.000000000Z,2182.2,2181.19,2181.38,95.7018,1018.959,0.0007471517380174008450085877864,1741449660001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741478340000000000,2025-03-08T23:59:00.000000000Z,2025-03-08T23:58:00.000000000Z,2202.33,2201.34,2201.27,100.0621,506.856,0.0007471517380174008450085877864,1741449660001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741478400000000000,2025-03-09T00:00:00.000000000Z,2025-03-08T23:59:00.000000000Z,2203.58,2202.84,2202.84,57.5836,1041.433,0.0007471517380174008450085877864,1741449660001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741478520000000000,2025-03-09T00:02:00.000000000Z,2025-03-09T00:01:00.000000000Z,2203.03,2202.18,2202.59,94.9407,936.079,0.0008906787517492814328975517118,1741478460001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741507260000000000,2025-03-09T08:01:00.000000000Z,2025-03-09T08:00:00.000000000Z,2184.01,2183.08,2183.37181746,98.6679,1538.132,0.0008644971289257977068481048217,1741507260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741521600000000000,2025-03-09T12:00:00.000000000Z,2025-03-09T11:59:00.000000000Z,2146.7,2145.63,2145.90910317,151.5308,1200.637,0.0008644971289257977068481048217,1741507260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741536060000000000,2025-03-09T16:01:00.000000000Z,2025-03-09T16:00:00.000000000Z,2095.1,2094.14,2094.9093254,347.8538,4603.405,0.0006855880306726354810933182467,1741536060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741564740000000000,2025-03-09T23:59:00.000000000Z,2025-03-09T23:58:00.000000000Z,2015.73,2014.63,2014.67986508,87.2229,785.761,0.0006855880306726354810933182467,1741536060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741564800000000000,2025-03-10T00:00:00.000000000Z,2025-03-09T23:59:00.000000000Z,2020.41,2019.2,2019.02,258.5196,3057.476,0.0006855880306726354810933182467,1741536060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741564860000000000,2025-03-10T00:01:00.000000000Z,2025-03-10T00:00:00.000000000Z,2021.93,2020.83,2020.69454762,1346.7577,6238.891,0.0003600425403023974224441149224,1741564860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741593660000000000,2025-03-10T08:01:00.000000000Z,2025-03-10T08:00:00.000000000Z,2076.84,2075.77,2075.96,304.9858,2968.594,0.0003973267600709887737332306535,1741593660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741608000000000000,2025-03-10T12:00:00.000000000Z,2025-03-10T11:59:00.000000000Z,2128.12,2127.13,2126.81,858.1295,10057.017,0.0003973267600709887737332306535,1741593660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741622460000000000,2025-03-10T16:01:00.000000000Z,2025-03-10T16:00:00.000000000Z,2020.47,2019.48,2019.47,554.172,6801.192,0.0004640868664495177517823290056,1741622460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741651140000000000,2025-03-10T23:59:00.000000000Z,2025-03-10T23:58:00.000000000Z,1859.88,1859.29,1859.7600873,3542.0062,18150.403,0.0004640868664495177517823290056,1741622460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741651200000000000,2025-03-11T00:00:00.000000000Z,2025-03-10T23:59:00.000000000Z,1865.1,1864.51,1864.3,729.4655,7087.301,0.0004640868664495177517823290056,1741622460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741651260000000000,2025-03-11T00:01:00.000000000Z,2025-03-11T00:00:00.000000000Z,1871.9,1871.09,1870.6,695.4245,6602.272,0.0001931036959187514491952172612,1741651260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741680060000000000,2025-03-11T08:01:00.000000000Z,2025-03-11T08:00:00.000000000Z,1900.96,1900.13,1900.10387302,494.8923,4557.443,0.0002474116447408879046238529775,1741680060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741694400000000000,2025-03-11T12:00:00.000000000Z,2025-03-11T11:59:00.000000000Z,1914.12,1913.41,1913.41,286.4535,1420.09,0.0002474116447408879046238529775,1741680060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741708920000000000,2025-03-11T16:02:00.000000000Z,2025-03-11T16:01:00.000000000Z,1911.71,1911.05,1910.77,532.385,8800.635,0.0005236008052489704139477041359,1741708860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741737540000000000,2025-03-11T23:59:00.000000000Z,2025-03-11T23:58:00.000000000Z,1920.2,1919.0,1919.19,164.8744,1019.739,0.0005236008052489704139477041359,1741708860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741737600000000000,2025-03-12T00:00:00.000000000Z,2025-03-11T23:59:00.000000000Z,1923.43,1922.61,1922.61,185.424,1834.754,0.0005236008052489704139477041359,1741708860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741737660000000000,2025-03-12T00:01:00.000000000Z,2025-03-12T00:00:00.000000000Z,1925.26,1924.3,1924.5,416.7447,4623.981,0.0004880176124468266688634314280,1741737660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741766460000000000,2025-03-12T08:01:00.000000000Z,2025-03-12T08:00:00.000000000Z,1915.87,1914.91,1915.18946825,657.7494,5522.624,0.0004352850630766086522241028472,1741766460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741780800000000000,2025-03-12T12:00:00.000000000Z,2025-03-12T11:59:00.000000000Z,1916.84,1915.83,1915.84928571,213.1732,4197.236,0.0004352850630766086522241028472,1741766460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741795320000000000,2025-03-12T16:02:00.000000000Z,2025-03-12T16:01:00.000000000Z,1871.41,1870.05,1870.65,710.2128,8279.599,0.0001976068551093050548297434847,1741795260001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741823940000000000,2025-03-12T23:59:00.000000000Z,2025-03-12T23:58:00.000000000Z,1908.73,1907.66,1908.05594444,49.7172,805.71,0.0001976068551093050548297434847,1741795260001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741824000000000000,2025-03-13T00:00:00.000000000Z,2025-03-12T23:59:00.000000000Z,1908.2,1907.24,1907.38,126.4206,728.15,0.0001976068551093050548297434847,1741795260001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741824060000000000,2025-03-13T00:01:00.000000000Z,2025-03-13T00:00:00.000000000Z,1909.21,1908.34,1908.56,84.3347,1959.512,0.0002838242322132773102331877625,1741824060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741852860000000000,2025-03-13T08:01:00.000000000Z,2025-03-13T08:00:00.000000000Z,1871.85,1870.74,1870.95,165.628,1270.506,0.0002250133359104642620744568417,1741852860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741867200000000000,2025-03-13T12:00:00.000000000Z,2025-03-13T11:59:00.000000000Z,1900.24,1899.63,1899.57,416.7716,3144.844,0.0002250133359104642620744568417,1741852860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741881660000000000,2025-03-13T16:01:00.000000000Z,2025-03-13T16:00:00.000000000Z,1875.97,1875.2,1875.21460317,634.4003,2633.125,0.0003613270118800033457469423393,1741881660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741910340000000000,2025-03-13T23:59:00.000000000Z,2025-03-13T23:58:00.000000000Z,1863.83,1863.13,1863.04451587,415.2295,928.769,0.0003613270118800033457469423393,1741881660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741910400000000000,2025-03-14T00:00:00.000000000Z,2025-03-13T23:59:00.000000000Z,1864.59,1863.76,1863.9895156,232.6683,1352.146,0.0003613270118800033457469423393,1741881660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741910460000000000,2025-03-14T00:01:00.000000000Z,2025-03-14T00:00:00.000000000Z,1862.98,1862.08,1862.8055,366.792,2770.771,0.0004056655962169282673211303513,1741910460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741939260000000000,2025-03-14T08:01:00.000000000Z,2025-03-14T08:00:00.000000000Z,1892.77,1891.98,1891.97,176.13,2866.778,0.0006547526551438507450673890772,1741939260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741953600000000000,2025-03-14T12:00:00.000000000Z,2025-03-14T11:59:00.000000000Z,1902.4,1901.51,1901.55454762,182.3213,1902.164,0.0006547526551438507450673890772,1741939260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741968060000000000,2025-03-14T16:01:00.000000000Z,2025-03-14T16:00:00.000000000Z,1923.6,1922.59,1922.54,327.4274,4579.062,0.0007595677079370631251028343652,1741968060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741996740000000000,2025-03-14T23:59:00.000000000Z,2025-03-14T23:58:00.000000000Z,1909.49,1908.75,1908.76,92.8779,817.131,0.0007595677079370631251028343652,1741968060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741996800000000000,2025-03-15T00:00:00.000000000Z,2025-03-14T23:59:00.000000000Z,1911.65,1910.79,1910.91,143.2298,1274.13,0.0007595677079370631251028343652,1741968060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1741996860000000000,2025-03-15T00:01:00.000000000Z,2025-03-15T00:00:00.000000000Z,1912.19,1911.39,1911.58275862,148.9472,3032.865,0.0007295403120335588922326794450,1741996860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742025660000000000,2025-03-15T08:01:00.000000000Z,2025-03-15T08:00:00.000000000Z,1918.11,1917.32,1917.11,136.1659,1813.752,0.0008149468672970300113220646406,1742025660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742040000000000000,2025-03-15T12:00:00.000000000Z,2025-03-15T11:59:00.000000000Z,1929.0,1927.99,1927.99,51.0866,1047.655,0.0008149468672970300113220646406,1742025660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742054460000000000,2025-03-15T16:01:00.000000000Z,2025-03-15T16:00:00.000000000Z,1937.94,1937.0,1937.0,104.5503,905.23,0.0007009718477824561641280262945,1742054460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742083140000000000,2025-03-15T23:59:00.000000000Z,2025-03-15T23:58:00.000000000Z,1937.17,1936.29,1936.1,232.5586,4396.544,0.0007009718477824561641280262945,1742054460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742083200000000000,2025-03-16T00:00:00.000000000Z,2025-03-15T23:59:00.000000000Z,1937.17,1936.27,1936.27,41.5491,640.242,0.0007009718477824561641280262945,1742054460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742083260000000000,2025-03-16T00:01:00.000000000Z,2025-03-16T00:00:00.000000000Z,1936.59,1935.55,1935.72226984,124.2746,1280.797,0.0004246093448856270883540055259,1742083260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742112060000000000,2025-03-16T08:01:00.000000000Z,2025-03-16T08:00:00.000000000Z,1925.9,1924.88,1925.09115385,63.2667,852.091,0.0002348779262165120703639871362,1742112060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742126400000000000,2025-03-16T12:00:00.000000000Z,2025-03-16T11:59:00.000000000Z,1874.0,1872.61,1872.92184615,178.2295,1983.103,0.0002348779262165120703639871362,1742112060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742140860000000000,2025-03-16T16:01:00.000000000Z,2025-03-16T16:00:00.000000000Z,1894.47,1893.73,1893.74,188.9578,1364.475,0.00005785973841215046288886984658,1742140860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742169540000000000,2025-03-16T23:59:00.000000000Z,2025-03-16T23:58:00.000000000Z,1887.23,1886.38,1886.37,92.0045,450.404,0.00005785973841215046288886984658,1742140860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742169600000000000,2025-03-17T00:00:00.000000000Z,2025-03-16T23:59:00.000000000Z,1887.0,1885.97,1886.20701709,51.2184,590.334,0.00005785973841215046288886984658,1742140860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742169660000000000,2025-03-17T00:01:00.000000000Z,2025-03-17T00:00:00.000000000Z,1886.68,1885.87,1885.86,118.199,2053.054,0.0001350422276034407827905214247,1742169660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742198460000000000,2025-03-17T08:01:00.000000000Z,2025-03-17T08:00:00.000000000Z,1901.05,1900.29,1900.28,145.4978,1879.509,0.0003527904480195397041797552125,1742198460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742212800000000000,2025-03-17T12:00:00.000000000Z,2025-03-17T11:59:00.000000000Z,1910.59,1909.71,1909.75378042,65.6061,1036.569,0.0003527904480195397041797552125,1742198460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742227260000000000,2025-03-17T16:01:00.000000000Z,2025-03-17T16:00:00.000000000Z,1918.55,1917.66,1917.7,511.1508,3935.711,0.0004401828103355963477190109180,1742227260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742255940000000000,2025-03-17T23:59:00.000000000Z,2025-03-17T23:58:00.000000000Z,1926.67,1925.72,1925.73,99.1171,1360.333,0.0004401828103355963477190109180,1742227260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742256000000000000,2025-03-18T00:00:00.000000000Z,2025-03-17T23:59:00.000000000Z,1926.31,1925.37,1925.37789819,17.5783,567.169,0.0004401828103355963477190109180,1742227260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742256060000000000,2025-03-18T00:01:00.000000000Z,2025-03-18T00:00:00.000000000Z,1927.21,1926.39,1926.39,574.4129,1149.705,0.0005798145418435151200647001106,1742256060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742284860000000000,2025-03-18T08:01:00.000000000Z,2025-03-18T08:00:00.000000000Z,1906.57,1905.74,1905.74,111.4662,1635.117,0.0006377972758526469948567357738,1742284860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742299200000000000,2025-03-18T12:00:00.000000000Z,2025-03-18T11:59:00.000000000Z,1892.43,1891.54,1891.9791954,66.024,804.698,0.0006377972758526469948567357738,1742284860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742313660000000000,2025-03-18T16:01:00.000000000Z,2025-03-18T16:00:00.000000000Z,1881.2,1880.2,1880.35607143,259.2258,1983.619,0.0005697056713893862484820312935,1742313660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742342340000000000,2025-03-18T23:59:00.000000000Z,2025-03-18T23:58:00.000000000Z,1932.99,1932.14,1932.15,37.3792,855.315,0.0005697056713893862484820312935,1742313660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742342400000000000,2025-03-19T00:00:00.000000000Z,2025-03-18T23:59:00.000000000Z,1931.54,1930.64,1930.68823016,306.8999,2040.186,0.0005697056713893862484820312935,1742313660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742342460000000000,2025-03-19T00:01:00.000000000Z,2025-03-19T00:00:00.000000000Z,1931.17,1930.38,1930.8030873,148.4019,2149.746,0.0007113753915150680775552393533,1742342460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742371260000000000,2025-03-19T08:01:00.000000000Z,2025-03-19T08:00:00.000000000Z,1933.18,1932.35,1932.44325397,251.566,1921.836,0.0009539233735155005694702859443,1742371260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742385600000000000,2025-03-19T12:00:00.000000000Z,2025-03-19T11:59:00.000000000Z,2027.99,2026.99,2027.28810317,429.3736,3056.073,0.0009539233735155005694702859443,1742371260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742400060000000000,2025-03-19T16:01:00.000000000Z,2025-03-19T16:00:00.000000000Z,2046.25,2045.22,2045.52680159,716.1902,7459.221,0.001046364033702460347379403156,1742400060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742428740000000000,2025-03-19T23:59:00.000000000Z,2025-03-19T23:58:00.000000000Z,2057.41,2056.18,2056.4,579.1386,3837.596,0.001046364033702460347379403156,1742400060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742428800000000000,2025-03-20T00:00:00.000000000Z,2025-03-19T23:59:00.000000000Z,2056.06,2055.21,2055.29887302,84.9614,808.219,0.001046364033702460347379403156,1742400060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742428860000000000,2025-03-20T00:01:00.000000000Z,2025-03-20T00:00:00.000000000Z,2056.29,2055.19,2055.20266667,472.1212,4999.413,0.0007566757163360465875287291716,1742428860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742457660000000000,2025-03-20T08:01:00.000000000Z,2025-03-20T08:00:00.000000000Z,2009.29,2008.33,2008.33,186.8485,2512.389,0.0006678500584781620447005308354,1742457660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742472000000000000,2025-03-20T12:00:00.000000000Z,2025-03-20T11:59:00.000000000Z,1989.08,1988.4,1988.39,161.3982,6130.513,0.0006678500584781620447005308354,1742457660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742486460000000000,2025-03-20T16:01:00.000000000Z,2025-03-20T16:00:00.000000000Z,1975.36,1974.7,1974.63,974.0154,12103.505,0.0004929401735867816623220507273,1742486460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742515140000000000,2025-03-20T23:59:00.000000000Z,2025-03-20T23:58:00.000000000Z,1983.04,1982.24,1982.24,125.1219,2936.777,0.0004929401735867816623220507273,1742486460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742515200000000000,2025-03-21T00:00:00.000000000Z,2025-03-20T23:59:00.000000000Z,1983.79,1982.72,1982.98311111,54.8051,1393.047,0.0004929401735867816623220507273,1742486460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742515260000000000,2025-03-21T00:01:00.000000000Z,2025-03-21T00:00:00.000000000Z,1982.99,1982.28,1982.52288095,194.7088,2061.334,0.0006180625873451077980816841224,1742515260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742544060000000000,2025-03-21T08:01:00.000000000Z,2025-03-21T08:00:00.000000000Z,1977.69,1977.13,1977.04,222.9537,3499.41,0.0007829507699780822747308293433,1742544060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742558400000000000,2025-03-21T12:00:00.000000000Z,2025-03-21T11:59:00.000000000Z,1966.81,1966.11,1966.14190476,77.9257,551.006,0.0007829507699780822747308293433,1742544060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742572860000000000,2025-03-21T16:01:00.000000000Z,2025-03-21T16:00:00.000000000Z,1949.33,1948.14,1948.47557143,379.8518,2384.479,0.0007346249686421246747081153376,1742572860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742601540000000000,2025-03-21T23:59:00.000000000Z,2025-03-21T23:58:00.000000000Z,1965.77,1964.8,1964.91,12.4711,606.205,0.0007346249686421246747081153376,1742572860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742601600000000000,2025-03-22T00:00:00.000000000Z,2025-03-21T23:59:00.000000000Z,1965.75,1964.81,1964.8836746,54.1641,769.778,0.0007346249686421246747081153376,1742572860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742601660000000000,2025-03-22T00:01:00.000000000Z,2025-03-22T00:00:00.000000000Z,1965.36,1964.57,1964.58,268.8026,624.282,0.0005223215644052346132571709279,1742601660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742630520000000000,2025-03-22T08:02:00.000000000Z,2025-03-22T08:01:00.000000000Z,1983.82,1982.78,1984.19688095,228.8313,2199.994,0.0003011740209880090316262504323,1742630460004000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742644800000000000,2025-03-22T12:00:00.000000000Z,2025-03-22T11:59:00.000000000Z,1990.41,1989.36,1989.35,130.3344,914.949,0.0003011740209880090316262504323,1742630460004000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742659260000000000,2025-03-22T16:01:00.000000000Z,2025-03-22T16:00:00.000000000Z,1984.58,1983.73,1983.75781609,131.9884,1898.183,0.0003511207223816333982228376096,1742659260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742687940000000000,2025-03-22T23:59:00.000000000Z,2025-03-22T23:58:00.000000000Z,1980.51,1979.5,1979.50857143,42.5365,809.156,0.0003511207223816333982228376096,1742659260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742688000000000000,2025-03-23T00:00:00.000000000Z,2025-03-22T23:59:00.000000000Z,1980.69,1979.56,1979.84956349,60.6948,1302.984,0.0003511207223816333982228376096,1742659260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742688060000000000,2025-03-23T00:01:00.000000000Z,2025-03-23T00:00:00.000000000Z,1980.42,1979.41,1979.41,49.8183,1468.252,0.0003459540593316287925240463099,1742688060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742716860000000000,2025-03-23T08:01:00.000000000Z,2025-03-23T08:00:00.000000000Z,2009.84,2008.88,2008.87,304.3696,2784.506,0.0005368127946329272005636379645,1742716860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742731200000000000,2025-03-23T12:00:00.000000000Z,2025-03-23T11:59:00.000000000Z,2008.01,2006.97,2006.97,137.8207,1266.103,0.0005368127946329272005636379645,1742716860000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742745660000000000,2025-03-23T16:01:00.000000000Z,2025-03-23T16:00:00.000000000Z,2006.02,2005.05,2005.49264286,55.174,564.767,0.0004115112523924524962723461985,1742745660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742774340000000000,2025-03-23T23:59:00.000000000Z,2025-03-23T23:58:00.000000000Z,2005.63,2004.78,2004.84779967,503.8063,7674.301,0.0004115112523924524962723461985,1742745660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742774400000000000,2025-03-24T00:00:00.000000000Z,2025-03-23T23:59:00.000000000Z,2005.99,2005.0,2005.0,183.1852,1692.206,0.0004115112523924524962723461985,1742745660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742774460000000000,2025-03-24T00:01:00.000000000Z,2025-03-24T00:00:00.000000000Z,2003.93,2003.08,2003.08,290.4416,5008.216,0.0002707379946472452443605778467,1742774460000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742803260000000000,2025-03-24T08:01:00.000000000Z,2025-03-24T08:00:00.000000000Z,2071.99,2071.37,2071.37,557.9338,5707.286,0.0006245643283342493274942409854,1742803260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742817600000000000,2025-03-24T12:00:00.000000000Z,2025-03-24T11:59:00.000000000Z,2092.77,2091.67,2091.68,83.1598,1060.432,0.0006245643283342493274942409854,1742803260000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742832060000000000,2025-03-24T16:01:00.000000000Z,2025-03-24T16:00:00.000000000Z,2089.91,2088.92,2089.23423016,301.987,3362.227,0.0006286740213643954812592383660,1742832060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742860740000000000,2025-03-24T23:59:00.000000000Z,2025-03-24T23:58:00.000000000Z,2080.52,2079.99,2079.57,370.9147,7783.695,0.0006286740213643954812592383660,1742832060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742860800000000000,2025-03-25T00:00:00.000000000Z,2025-03-24T23:59:00.000000000Z,2081.2,2080.41,2080.4,2288.6681,34459.677,0.0006286740213643954812592383660,1742832060000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742860920000000000,2025-03-25T00:02:00.000000000Z,2025-03-25T00:01:00.000000000Z,2080.56,2079.51,2079.51,190.5267,2851.615,0.0007908303898503686909389223817,1742860860001000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742889660000000000,2025-03-25T08:01:00.000000000Z,2025-03-25T08:00:00.000000000Z,2056.2,2055.32,2055.37339901,355.0742,1149.243,0.0006907587331809865582424956046,1742889660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742904000000000000,2025-03-25T12:00:00.000000000Z,2025-03-25T11:59:00.000000000Z,2068.68,2067.36,2067.52507143,146.7709,1164.178,0.0006907587331809865582424956046,1742889660000000000,0.0034,True,False,False,False,True,False,True,False
ETHUSDT,1742918460000000000,2025-03-25T16:01:00.000000000Z,2025-03-25T16:00:00.000000000Z,2069.76,2068.69,2068.78,359.7899,3137.798,0.0005276692966408964780922940127,1742918460000000000,0.0034,True,False,False,False,True,False,True,False
