symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,fill_id,order_id,market,side,quantity,price,reference_price,trade_id,fee_rate,liquidation,participation,recent_volume_quantity,partial,remaining_quantity,window_start,window_end,slippage_rate,execution_model,window_base_volume,window_quote_volume,max_volume_participation,capacity_used,fill_reason,source_file,window_end_utc,window_start_utc,participation_window_seconds,purpose,rounding_cost,source_run_id
BTCUSDT,permanent,False,1721232240000000000,2024-07-17T16:04:00.000000000Z,fill-permanent-00000527-1721232240000000000,permanent-00000527,futures,BUY,0.006,64615.5,64608.95495301528294093349855,bar:BTCUSDT:futures:1721232180000000000,0.0005,False,0.00001548946716232961586121437423,488.952,False,0.000,1721232180000000000,1721232240000000000,0.0001,next_minute_vwap,387.360,25026924.79060,0.01,0.006,full,BTCUSDT-1m-2024-07.zip,2024-07-17T16:04:00.000000000Z,2024-07-17T16:03:00.000000000Z,60,reduce_perp,0.00050490893649318463444860,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1721232300000000000,2024-07-17T16:05:00.000000000Z,fill-permanent-00000528-1721232300000000000,permanent-00000528,spot,SELL,0.00600,64644.46,64650.92748221670733190228476,bar:BTCUSDT:spot:1721232240000000000,0.001,False,0.0002507190413172444138752931846,41.30646000,False,0.00000,1721232240000000000,1721232300000000000,0.0001,next_minute_vwap,23.93117000,1547172.33623460,0.01,0.00600,full,BTCUSDT-1m-2024-07.zip,2024-07-17T16:05:00.000000000Z,2024-07-17T16:04:00.000000000Z,60,reduce_spot,0.0000143368109139670145671800,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721347440000000000,2024-07-19T00:04:00.000000000Z,fill-permanent-00000529-1721347440000000000,permanent-00000529,futures,BUY,0.114,3418.85,3418.500683435962376447849935,bar:ETHUSDT:futures:1721347380000000000,0.0005,False,0.00002485158264252110150062139856,2540.444,False,0.000,1721347380000000000,1721347440000000000,0.0001,next_minute_vwap,4587.233,15681459.14558,0.01,0.114,full,ETHUSDT-1m-2024-07.zip,2024-07-19T00:04:00.000000000Z,2024-07-19T00:03:00.000000000Z,60,reduce_perp,0.000851180509119113853601920,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721347500000000000,2024-07-19T00:05:00.000000000Z,fill-permanent-00000530-1721347500000000000,permanent-00000530,spot,SELL,0.1140,3419.36,3419.704025814062112327724511,bar:ETHUSDT:spot:1721347440000000000,0.001,False,0.001006568299632425979704404443,631.33830000,False,0.0000,1721347440000000000,1721347500000000000,0.0001,next_minute_vwap,113.25610000,387302.34111800,0.01,0.1140,full,ETHUSDT-1m-2024-07.zip,2024-07-19T00:05:00.000000000Z,2024-07-19T00:04:00.000000000Z,60,reduce_spot,0.0002343169088004972800582460,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721952240000000000,2024-07-26T00:04:00.000000000Z,fill-permanent-00000531-1721952240000000000,permanent-00000531,spot,BUY,0.0771,3174.95,3174.631297533205161483332527,bar:ETHUSDT:spot:1721952180000000000,0.001,False,0.0006784015767777244950483724081,74.94250000,False,0.0000,1721952180000000000,1721952240000000000,0.0001,next_minute_vwap,113.64950000,360795.25964900,0.01,0.0771,full,ETHUSDT-1m-2024-07.zip,2024-07-26T00:04:00.000000000Z,2024-07-26T00:03:00.000000000Z,60,increase_spot,0.0000955528859010378400256940,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1721952300000000000,2024-07-26T00:05:00.000000000Z,fill-permanent-00000532-1721952300000000000,permanent-00000532,futures,SELL,0.077,3173.34,3173.665110741020534303962640,bar:ETHUSDT:futures:1721952240000000000,0.0005,False,0.0001201840532930430602293798503,1272.820,False,0.000,1721952240000000000,1721952300000000000,0.0001,next_minute_vwap,640.684,2033316.45781,0.01,0.077,full,ETHUSDT-1m-2024-07.zip,2024-07-26T00:05:00.000000000Z,2024-07-26T00:04:00.000000000Z,60,increase_perp,0.000596305705875283290982788,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1723046640000000000,2024-08-07T16:04:00.000000000Z,fill-permanent-00000533-1723046640000000000,permanent-00000533,spot,BUY,0.00801,56023.54,56017.93619544457667393537655,bar:BTCUSDT:spot:1723046580000000000,0.001,False,0.0003133604208183988338767261230,109.19790000,False,0.00000,1723046580000000000,1723046640000000000,0.0001,next_minute_vwap,25.56162000,1431909.19821220,0.01,0.00801,full,BTCUSDT-1m-2024-08.zip,2024-08-07T16:04:00.000000000Z,2024-08-07T16:03:00.000000000Z,60,increase_spot,0.0000161075963897358618115791,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1723046700000000000,2024-08-07T16:05:00.000000000Z,fill-permanent-00000534-1723046700000000000,permanent-00000534,futures,SELL,0.008,55921.3,55926.89619671546597055894938,bar:BTCUSDT:futures:1723046640000000000,0.0005,False,0.00002691138082295002556581178180,315.326,False,0.000,1723046640000000000,1723046700000000000,0.0001,next_minute_vwap,297.272,16625500.28619,0.01,0.008,full,BTCUSDT-1m-2024-08.zip,2024-08-07T16:05:00.000000000Z,2024-08-07T16:04:00.000000000Z,60,increase_perp,0.00002805676635539169514792,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1723161840000000000,2024-08-09T00:04:00.000000000Z,fill-permanent-00000535-1723161840000000000,permanent-00000535,spot,BUY,0.1402,2678.59,2678.315953233643293959956438,bar:ETHUSDT:spot:1723161780000000000,0.001,False,0.0005437497479048957644919779459,484.90020000,False,0.0000,1723161780000000000,1723161840000000000,0.0001,next_minute_vwap,257.83920000,690574.84272900,0.01,0.1402,full,ETHUSDT-1m-2024-08.zip,2024-08-09T00:04:00.000000000Z,2024-08-09T00:03:00.000000000Z,60,increase_spot,0.0008713669788745078327887532,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1723161900000000000,2024-08-09T00:05:00.000000000Z,fill-permanent-00000536-1723161900000000000,permanent-00000536,futures,SELL,0.140,2678.51,2678.787179753435553002518669,bar:ETHUSDT:futures:1723161840000000000,0.0005,False,0.0001189654762188013038616193581,1999.100,False,0.000,1723161840000000000,1723161900000000000,0.0001,next_minute_vwap,1176.812,3152428.89858,0.01,0.140,full,ETHUSDT-1m-2024-08.zip,2024-08-09T00:05:00.000000000Z,2024-08-09T00:04:00.000000000Z,60,increase_perp,0.001302144964429322610578380,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1724256240000000000,2024-08-21T16:04:00.000000000Z,fill-permanent-00000537-1724256240000000000,permanent-00000537,futures,BUY,0.003,59392.3,59386.34026364891789038698728,bar:BTCUSDT:futures:1724256180000000000,0.0005,False,0.00001581261002941145465470530566,237.336,False,0.000,1724256180000000000,1724256240000000000,0.0001,next_minute_vwap,189.722,11266895.24750,0.01,0.003,full,BTCUSDT-1m-2024-08.zip,2024-08-21T16:04:00.000000000Z,2024-08-21T16:03:00.000000000Z,60,reduce_perp,0.00006330697415165347192206,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1724256300000000000,2024-08-21T16:05:00.000000000Z,fill-permanent-00000538-1724256300000000000,permanent-00000538,spot,SELL,0.00300,59391.78,59397.72607277165779972660868,bar:BTCUSDT:spot:1724256240000000000,0.001,False,0.0001295284215580196658684837489,13.19912000,False,0.00000,1724256240000000000,1724256300000000000,0.0001,next_minute_vwap,23.16094000,1375707.16970790,0.01,0.00300,full,BTCUSDT-1m-2024-08.zip,2024-08-21T16:05:00.000000000Z,2024-08-21T16:04:00.000000000Z,60,reduce_spot,0.0000189004931419018399080600,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1724371440000000000,2024-08-23T00:04:00.000000000Z,fill-permanent-00000539-1724371440000000000,permanent-00000539,spot,BUY,0.0700,2622.69,2622.426634117863454971489808,bar:ETHUSDT:spot:1724371380000000000,0.001,False,0.002799037131226857960861463657,63.07140000,False,0.0000,1724371380000000000,1724371440000000000,0.0001,next_minute_vwap,25.00860000,65583.21872200,0.01,0.0700,full,ETHUSDT-1m-2024-08.zip,2024-08-23T00:04:00.000000000Z,2024-08-23T00:03:00.000000000Z,60,increase_spot,0.0000786253107331078109130100,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1724371500000000000,2024-08-23T00:05:00.000000000Z,fill-permanent-00000540-1724371500000000000,permanent-00000540,futures,SELL,0.070,2620.57,2620.841116042201066832666116,bar:ETHUSDT:futures:1724371440000000000,0.0005,False,0.0003756453049703240209073444023,154.855,False,0.000,1724371440000000000,1724371500000000000,0.0001,next_minute_vwap,186.346,488383.25861,0.01,0.070,full,ETHUSDT-1m-2024-08.zip,2024-08-23T00:05:00.000000000Z,2024-08-23T00:04:00.000000000Z,60,increase_perp,0.000632235141779270818799430,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1727280240000000000,2024-09-25T16:04:00.000000000Z,fill-permanent-00000541-1727280240000000000,permanent-00000541,futures,BUY,0.004,63492.1,63485.71876308684152523694071,bar:BTCUSDT:futures:1727280180000000000,0.0005,False,0.00002755124531628829623098964073,193.397,False,0.000,1727280180000000000,1727280240000000000,0.0001,next_minute_vwap,145.184,9217110.59290,0.01,0.004,full,BTCUSDT-1m-2024-09.zip,2024-09-25T16:04:00.000000000Z,2024-09-25T16:03:00.000000000Z,60,reduce_perp,0.00013066014739916244214240,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1727280300000000000,2024-09-25T16:05:00.000000000Z,fill-permanent-00000542-1727280300000000000,permanent-00000542,spot,SELL,0.00400,63472.49,63478.83878233621813498358647,bar:BTCUSDT:spot:1727280240000000000,0.001,False,0.0001653339373533177974543533666,12.46925000,False,0.00000,1727280240000000000,1727280300000000000,0.0001,next_minute_vwap,24.19346000,1535772.74692690,0.01,0.00400,full,BTCUSDT-1m-2024-09.zip,2024-09-25T16:05:00.000000000Z,2024-09-25T16:04:00.000000000Z,60,reduce_spot,0.0000035938319380526803524400,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1728000240000000000,2024-10-04T00:04:00.000000000Z,fill-permanent-00000543-1728000240000000000,permanent-00000543,spot,BUY,0.1101,2351.92,2351.678983763142120281127450,bar:ETHUSDT:spot:1728000180000000000,0.001,False,0.001798287951470725146141520852,114.06050000,False,0.0000,1728000180000000000,1728000240000000000,0.0001,next_minute_vwap,61.22490000,143981.31061300,0.01,0.1101,full,ETHUSDT-1m-2024-10.zip,2024-10-04T00:04:00.000000000Z,2024-10-04T00:03:00.000000000Z,60,increase_spot,0.0006439020668203623035725137,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1728000300000000000,2024-10-04T00:05:00.000000000Z,fill-permanent-00000544-1728000300000000000,permanent-00000544,futures,SELL,0.110,2350.80,2351.035225423110353083949686,bar:ETHUSDT:futures:1728000240000000000,0.0005,False,0.0001127474293586106236777801466,637.861,False,0.000,1728000240000000000,1728000300000000000,0.0001,next_minute_vwap,975.632,2293745.19905,0.01,0.110,full,ETHUSDT-1m-2024-10.zip,2024-10-04T00:05:00.000000000Z,2024-10-04T00:04:00.000000000Z,60,increase_perp,0.000013409062484625350542010,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1729094640000000000,2024-10-16T16:04:00.000000000Z,fill-permanent-00000545-1729094640000000000,permanent-00000545,futures,BUY,0.003,67811.2,67804.36553181667363926196281,bar:BTCUSDT:futures:1729094580000000000,0.0005,False,0.00002163908885009881850574878460,294.195,False,0.000,1729094580000000000,1729094640000000000,0.0001,next_minute_vwap,138.638,9400261.62860,0.01,0.003,full,BTCUSDT-1m-2024-10.zip,2024-10-16T16:04:00.000000000Z,2024-10-16T16:03:00.000000000Z,60,reduce_perp,0.00016209489043408012233297,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1729094700000000000,2024-10-16T16:05:00.000000000Z,fill-permanent-00000546-1729094700000000000,permanent-00000546,spot,SELL,0.00300,67841.53,67848.32445688946280668732354,bar:BTCUSDT:spot:1729094640000000000,0.001,False,0.0002345003111037460643031119755,19.24905000,False,0.00000,1729094640000000000,1729094700000000000,0.0001,next_minute_vwap,12.79316000,867994.47050890,0.01,0.00300,full,BTCUSDT-1m-2024-10.zip,2024-10-16T16:05:00.000000000Z,2024-10-16T16:04:00.000000000Z,60,reduce_spot,0.0000288733313215812199644300,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1729209840000000000,2024-10-18T00:04:00.000000000Z,fill-permanent-00000547-1729209840000000000,permanent-00000547,futures,BUY,0.084,2605.78,2605.509497690414376749047507,bar:ETHUSDT:futures:1729209780000000000,0.0005,False,0.00009440641963653528439933915506,1468.587,False,0.000,1729209780000000000,1729209840000000000,0.0001,next_minute_vwap,889.770,2318304.18576,0.01,0.084,full,ETHUSDT-1m-2024-10.zip,2024-10-18T00:04:00.000000000Z,2024-10-18T00:03:00.000000000Z,60,reduce_perp,0.000835914224592872315317392,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1729209900000000000,2024-10-18T00:05:00.000000000Z,fill-permanent-00000548-1729209900000000000,permanent-00000548,spot,SELL,0.0840,2606.05,2606.316768821889048161090500,bar:ETHUSDT:spot:1729209840000000000,0.001,False,0.001077974793356082023615347794,22.19230000,False,0.0000,1729209840000000000,1729209900000000000,0.0001,next_minute_vwap,77.92390000,203094.36726200,0.01,0.0840,full,ETHUSDT-1m-2024-10.zip,2024-10-18T00:05:00.000000000Z,2024-10-18T00:04:00.000000000Z,60,reduce_spot,0.0005155201805761775270488440,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1730150100000000000,2024-10-28T21:15:00.000000000Z,fill-permanent-00000635-1730150100000000000,permanent-00000635,futures,BUY,0.049,69656.1,69649.08051291478996231271257,bar:BTCUSDT:futures:1730150040000000000,0.0005,False,0.001501363483163280938811778043,0,False,0.000,1730150040000000000,1730150100000000000,0.0001,next_minute_vwap,32.637,2273137.04070,0.01,0.049,full,BTCUSDT-1m-2024-10.zip,2024-10-28T21:15:00.000000000Z,2024-10-28T21:14:00.000000000Z,60,close_perp,0.00267437266200937586175184,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1730150100000000000,2024-10-28T21:15:00.000000000Z,fill-permanent-00000636-1730150100000000000,permanent-00000636,futures,BUY,1.286,2519.15,2518.895833778777899470325916,bar:ETHUSDT:futures:1730150040000000000,0.0005,False,0.004807063317920328345600191385,0,False,0.000,1730150040000000000,1730150100000000000,0.0001,next_minute_vwap,267.523,673862.57014,0.01,1.286,full,ETHUSDT-1m-2024-10.zip,2024-10-28T21:15:00.000000000Z,2024-10-28T21:14:00.000000000Z,60,close_perp,0.002927756267670443288987586,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1730150160000000000,2024-10-28T21:16:00.000000000Z,fill-permanent-00000637-1730150160000000000,permanent-00000637,spot,SELL,0.04900,69710.21,69717.19069639284168724384594,bar:BTCUSDT:spot:1730150100000000000,0.001,False,0.004989435633734694397067433750,3.11709000,False,0.00000,1730150100000000000,1730150160000000000,0.0001,next_minute_vwap,9.82075000,684675.10053160,0.01,0.04900,full,BTCUSDT-1m-2024-10.zip,2024-10-28T21:16:00.000000000Z,2024-10-28T21:15:00.000000000Z,60,close_spot,0.0004398888369177506809564400,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1730150160000000000,2024-10-28T21:16:00.000000000Z,fill-permanent-00000638-1730150160000000000,permanent-00000638,spot,SELL,1.2860,2521.26,2521.512764529959614470513348,bar:ETHUSDT:spot:1730150100000000000,0.001,False,0.005081282743355314029990631632,292.32960000,False,0.0000,1730150100000000000,1730150160000000000,0.0001,next_minute_vwap,253.08570000,638158.82307000,0.01,1.2860,full,ETHUSDT-1m-2024-10.zip,2024-10-28T21:16:00.000000000Z,2024-10-28T21:15:00.000000000Z,60,close_spot,0.0007886440095114026592579420,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1730246520000000000,2024-10-30T00:02:00.000000000Z,fill-permanent-00000639-1730246520000000000,permanent-00000639,spot,BUY,0.04604,72761.83,72754.55363298448388898331836,bar:BTCUSDT:spot:1730246460000000000,0.001,False,0.001117937012845105990335818177,36.57855000,False,0.00000,1730246460000000000,1730246520000000000,0.0001,next_minute_vwap,41.18300000,2996250.78226720,0.01,0.04604,full,BTCUSDT-1m-2024-10.zip,2024-10-30T00:02:00.000000000Z,2024-10-30T00:01:00.000000000Z,60,open_spot,0.0000419724681011873831435924,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1730246520000000000,2024-10-30T00:02:00.000000000Z,fill-permanent-00000640-1730246520000000000,permanent-00000640,spot,BUY,1.2117,2639.12,2638.848801619814086143607891,bar:ETHUSDT:spot:1730246460000000000,0.001,False,0.009999636886999234161671112050,143.70520000,True,0.0606,1730246460000000000,1730246520000000000,0.0001,next_minute_vwap,121.17440000,319760.92022700,0.01,1.2117,capacity_or_funds,ETHUSDT-1m-2024-10.zip,2024-10-30T00:02:00.000000000Z,2024-10-30T00:01:00.000000000Z,60,open_spot,0.0088617679789989469722972516,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1730246580000000000,2024-10-30T00:03:00.000000000Z,fill-permanent-00000642-1730246580000000000,permanent-00000642,spot,SELL,1.2104,2639.56,2639.825873026556375930774391,bar:ETHUSDT:spot:1730246520000000000,0.001,False,0.009051797309737636975365560544,121.17440000,False,0.0000,1730246520000000000,1730246580000000000,0.0001,next_minute_vwap,133.71930000,352995.66786300,0.01,1.2104,full,ETHUSDT-1m-2024-10.zip,2024-10-30T00:03:00.000000000Z,2024-10-30T00:02:00.000000000Z,60,close_spot,0.0022881876727030428666624656,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1730246640000000000,2024-10-30T00:04:00.000000000Z,fill-permanent-00000643-1730246640000000000,permanent-00000643,spot,SELL,0.04600,72674.62,72681.89486886958385043257770,bar:BTCUSDT:spot:1730246580000000000,0.001,False,0.001642813138933778559502870459,27.84817000,False,0.00000,1730246580000000000,1730246640000000000,0.0001,next_minute_vwap,28.00075000,2035147.56774950,0.01,0.04600,full,BTCUSDT-1m-2024-10.zip,2024-10-30T00:04:00.000000000Z,2024-10-30T00:03:00.000000000Z,60,close_spot,0.0003072516040570341865842400,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1730361720000000000,2024-10-31T08:02:00.000000000Z,fill-permanent-00000644-1730361720000000000,permanent-00000644,spot,BUY,0.04605,72431.20,72423.95727452910036148619101,bar:BTCUSDT:spot:1730361660000000000,0.001,False,0.003171354371476129446352460399,9.74639000,False,0.00000,1730361660000000000,1730361720000000000,0.0001,next_minute_vwap,14.52061000,1051640.03824010,0.01,0.04605,full,BTCUSDT-1m-2024-10.zip,2024-10-31T08:02:00.000000000Z,2024-10-31T08:01:00.000000000Z,60,open_spot,0.0000151846857218463962600385,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1730361720000000000,2024-10-31T08:02:00.000000000Z,fill-permanent-00000645-1730361720000000000,permanent-00000645,spot,BUY,1.2662,2645.58,2645.306062042883597269620889,bar:ETHUSDT:spot:1730361660000000000,0.001,False,0.006834043706143676836413114758,171.11590000,False,0.0000,1730361660000000000,1730361720000000000,0.0001,next_minute_vwap,185.27830000,490117.81015500,0.01,1.2662,full,ETHUSDT-1m-2024-10.zip,2024-10-31T08:02:00.000000000Z,2024-10-31T08:01:00.000000000Z,60,open_spot,0.0119115877249192161197510638,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1730361780000000000,2024-10-31T08:03:00.000000000Z,fill-permanent-00000646-1730361780000000000,permanent-00000646,futures,SELL,0.046,72382.5,72389.77728171158417692780256,bar:BTCUSDT:futures:1730361720000000000,0.0005,False,0.0003071663238868559523491546249,53.229,False,0.000,1730361720000000000,1730361780000000000,0.0001,next_minute_vwap,149.756,10840803.48660,0.01,0.046,full,BTCUSDT-1m-2024-10.zip,2024-10-31T08:03:00.000000000Z,2024-10-31T08:02:00.000000000Z,60,open_perp,0.00176198323699885146504988,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1730361780000000000,2024-10-31T08:03:00.000000000Z,fill-permanent-00000647-1730361780000000000,permanent-00000647,futures,SELL,1.265,2643.07,2643.338938432922501646157124,bar:ETHUSDT:futures:1730361720000000000,0.0005,False,0.001013327864834078576566733047,3076.157,False,0.000,1730361720000000000,1730361780000000000,0.0001,next_minute_vwap,1248.362,3299843.88386,0.01,1.265,full,ETHUSDT-1m-2024-10.zip,2024-10-31T08:03:00.000000000Z,2024-10-31T08:02:00.000000000Z,60,open_perp,0.005824741935199885930522620,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1730966640000000000,2024-11-07T08:04:00.000000000Z,fill-permanent-00000648-1730966640000000000,permanent-00000648,futures,BUY,0.079,2823.29,2823.007464302464013853313612,bar:ETHUSDT:futures:1730966580000000000,0.0005,False,0.00009500102216289668939475931070,1851.510,False,0.000,1730966580000000000,1730966640000000000,0.0001,next_minute_vwap,831.570,2347528.31709,0.01,0.079,full,ETHUSDT-1m-2024-11.zip,2024-11-07T08:04:00.000000000Z,2024-11-07T08:03:00.000000000Z,60,reduce_perp,0.000018561137353439878783503,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1730966700000000000,2024-11-07T08:05:00.000000000Z,fill-permanent-00000649-1730966700000000000,permanent-00000649,spot,SELL,0.0790,2821.26,2821.552028485546534820350029,bar:ETHUSDT:spot:1730966640000000000,0.001,False,0.0002959050856345572192413218342,78.73420000,False,0.0000,1730966640000000000,1730966700000000000,0.0001,next_minute_vwap,266.97750000,753290.90668500,0.01,0.0790,full,ETHUSDT-1m-2024-11.zip,2024-11-07T08:05:00.000000000Z,2024-11-07T08:04:00.000000000Z,60,reduce_spot,0.0007799893331404331825715260,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1731402060000000000,2024-11-12T09:01:00.000000000Z,fill-permanent-00000650-1731402060000000000,permanent-00000650,futures,BUY,1.186,3430.14,3429.789926830186373280784602,bar:ETHUSDT:futures:1731402000000000000,0.0005,False,0.00009339453378960684208669532656,20157.887,False,0.000,1731402000000000000,1731402060000000000,0.0001,next_minute_vwap,12698.816,43554271.19947,0.01,1.186,full,ETHUSDT-1m-2024-11.zip,2024-11-12T09:01:00.000000000Z,2024-11-12T09:00:00.000000000Z,60,close_perp,0.008413694076901185118361520,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1731402120000000000,2024-11-12T09:02:00.000000000Z,fill-permanent-00000651-1731402120000000000,permanent-00000651,spot,SELL,1.1860,3430.45,3430.800074069831123871134415,bar:ETHUSDT:spot:1731402060000000000,0.001,False,0.0006932028132578252719768963568,1810.20070000,False,0.0000,1731402060000000000,1731402120000000000,0.0001,next_minute_vwap,1710.89900000,5869752.41592600,0.01,1.1860,full,ETHUSDT-1m-2024-11.zip,2024-11-12T09:02:00.000000000Z,2024-11-12T09:01:00.000000000Z,60,close_spot,0.0082949580350309398743001720,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1731513720000000000,2024-11-13T16:02:00.000000000Z,fill-permanent-00000652-1731513720000000000,permanent-00000652,spot,BUY,1.0120,3314.86,3314.525881296682873251293908,bar:ETHUSDT:spot:1731513660000000000,0.001,False,0.0009184669117303381147159727295,1786.68140000,False,0.0000,1731513660000000000,1731513720000000000,0.0001,next_minute_vwap,1101.83610000,3652064.27039700,0.01,1.0120,full,ETHUSDT-1m-2024-11.zip,2024-11-13T16:02:00.000000000Z,2024-11-13T16:01:00.000000000Z,60,open_spot,0.0026981085697079629175345560,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1731513780000000000,2024-11-13T16:03:00.000000000Z,fill-permanent-00000653-1731513780000000000,permanent-00000653,futures,SELL,1.011,3318.86,3319.198186526974638665326032,bar:ETHUSDT:futures:1731513720000000000,0.0005,False,0.0001125483256460563333870656035,8803.930,False,0.000,1731513720000000000,1731513780000000000,0.0001,next_minute_vwap,8982.808,29815720.02352,0.01,1.011,full,ETHUSDT-1m-2024-11.zip,2024-11-13T16:03:00.000000000Z,2024-11-13T16:02:00.000000000Z,60,open_perp,0.006335642113482554675553489,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1731571440000000000,2024-11-14T08:04:00.000000000Z,fill-permanent-00000654-1731571440000000000,permanent-00000654,futures,BUY,0.010,90998.9,90989.73201559694501049558480,bar:BTCUSDT:futures:1731571380000000000,0.0005,False,0.00001533321373426620605692608931,680.783,False,0.000,1731571380000000000,1731571440000000000,0.0001,next_minute_vwap,652.179,59341592.43620,0.01,0.010,full,BTCUSDT-1m-2024-11.zip,2024-11-14T08:04:00.000000000Z,2024-11-14T08:03:00.000000000Z,60,reduce_perp,0.00069011201495295003365640,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1731571500000000000,2024-11-14T08:05:00.000000000Z,fill-permanent-00000655-1731571500000000000,permanent-00000655,spot,SELL,0.01000,91031.58,91040.68480411109506287621313,bar:BTCUSDT:spot:1731571440000000000,0.001,False,0.0001101709489563671261786776688,53.08825000,False,0.00000,1731571440000000000,1731571500000000000,0.0001,next_minute_vwap,90.76803000,8263583.60952010,0.01,0.01000,full,BTCUSDT-1m-2024-11.zip,2024-11-14T08:05:00.000000000Z,2024-11-14T08:04:00.000000000Z,60,reduce_spot,0.0000073563068395336992551000,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1732108620000000000,2024-11-20T13:17:00.000000000Z,fill-permanent-00000656-1732108620000000000,permanent-00000656,futures,BUY,0.036,94298.1,94288.64459608178693003771830,bar:BTCUSDT:futures:1732108560000000000,0.0005,False,0.00001591116619124691389672415607,3217.430,False,0.000,1732108560000000000,1732108620000000000,0.0001,next_minute_vwap,2262.562,213333904.29460,0.01,0.036,full,BTCUSDT-1m-2024-11.zip,2024-11-20T13:17:00.000000000Z,2024-11-20T13:16:00.000000000Z,60,close_perp,0.00095542050977608569400548,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1732108680000000000,2024-11-20T13:18:00.000000000Z,fill-permanent-00000657-1732108680000000000,permanent-00000657,spot,SELL,0.03600,94221.39,94230.82302213641546671980074,bar:BTCUSDT:spot:1732108620000000000,0.001,False,0.0002680530369738956549942971716,294.54009000,False,0.00000,1732108620000000000,1732108680000000000,0.0001,next_minute_vwap,134.30178000,12655367.26273790,0.01,0.03600,full,BTCUSDT-1m-2024-11.zip,2024-11-20T13:18:00.000000000Z,2024-11-20T13:17:00.000000000Z,60,close_spot,0.0003578340312657062326353600,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1732118640000000000,2024-11-20T16:04:00.000000000Z,fill-permanent-00000658-1732118640000000000,permanent-00000658,spot,BUY,0.0621,3127.89,3127.574935368982841618433797,bar:ETHUSDT:spot:1732118580000000000,0.001,False,0.00009829391209295280135275215831,409.09950000,False,0.0000,1732118580000000000,1732118640000000000,0.0001,next_minute_vwap,631.77870000,1975935.22682000,0.01,0.0621,full,ETHUSDT-1m-2024-11.zip,2024-11-20T16:04:00.000000000Z,2024-11-20T16:03:00.000000000Z,60,increase_spot,0.0001432732375241520488107560,run_dfea4b7ac1475668d5968c97
