symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,state,snapshot_kind,spot,short,average,collateral,spot_cost,realized_spot,realized_futures,funding,fees,liquidation_fees,slippage,spot_price,mark_price,dust_spot,tradable_spot,mark_available_at_utc,mark_close_time_ns_utc,spot_price_time_ns_utc,mark_age_seconds,mark_available_at,mark_close_time_ns,spot_price_age_seconds,spot_price_time_ns,source_run_id
BTCUSDT,conditional,True,1642463999999999999,2022-01-17T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1642463999999999999,2022-01-17T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1642550399999999999,2022-01-18T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1642550399999999999,2022-01-18T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1642636799999999999,2022-01-19T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1642636799999999999,2022-01-19T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1642723199999999999,2022-01-20T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1642723199999999999,2022-01-20T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1642809599999999999,2022-01-21T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1642809599999999999,2022-01-21T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1642895999999999999,2022-01-22T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1642895999999999999,2022-01-22T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1642982399999999999,2022-01-23T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1642982399999999999,2022-01-23T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643068799999999999,2022-01-24T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643068799999999999,2022-01-24T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643155199999999999,2022-01-25T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643155199999999999,2022-01-25T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643241599999999999,2022-01-26T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643241599999999999,2022-01-26T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643327999999999999,2022-01-27T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643327999999999999,2022-01-27T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643414399999999999,2022-01-28T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643414399999999999,2022-01-28T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643500799999999999,2022-01-29T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643500799999999999,2022-01-29T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643587199999999999,2022-01-30T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643587199999999999,2022-01-30T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643673599999999999,2022-01-31T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643673599999999999,2022-01-31T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643759999999999999,2022-02-01T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643759999999999999,2022-02-01T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643846399999999999,2022-02-02T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643846399999999999,2022-02-02T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1643932799999999999,2022-02-03T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1643932799999999999,2022-02-03T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644019199999999999,2022-02-04T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644019199999999999,2022-02-04T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644105599999999999,2022-02-05T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644105599999999999,2022-02-05T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644191999999999999,2022-02-06T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644191999999999999,2022-02-06T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644278399999999999,2022-02-07T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644278399999999999,2022-02-07T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644364799999999999,2022-02-08T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644364799999999999,2022-02-08T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644451199999999999,2022-02-09T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644451199999999999,2022-02-09T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644537599999999999,2022-02-10T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644537599999999999,2022-02-10T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644623999999999999,2022-02-11T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644623999999999999,2022-02-11T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644710399999999999,2022-02-12T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644710399999999999,2022-02-12T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644796799999999999,2022-02-13T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644796799999999999,2022-02-13T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644883199999999999,2022-02-14T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644883199999999999,2022-02-14T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1644969599999999999,2022-02-15T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1644969599999999999,2022-02-15T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645055999999999999,2022-02-16T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645055999999999999,2022-02-16T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645142399999999999,2022-02-17T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645142399999999999,2022-02-17T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645228799999999999,2022-02-18T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645228799999999999,2022-02-18T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645315199999999999,2022-02-19T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645315199999999999,2022-02-19T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645401599999999999,2022-02-20T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645401599999999999,2022-02-20T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645487999999999999,2022-02-21T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645487999999999999,2022-02-21T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645574399999999999,2022-02-22T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645574399999999999,2022-02-22T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645660799999999999,2022-02-23T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645660799999999999,2022-02-23T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645747199999999999,2022-02-24T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645747199999999999,2022-02-24T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645833599999999999,2022-02-25T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645833599999999999,2022-02-25T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1645919999999999999,2022-02-26T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1645919999999999999,2022-02-26T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646006399999999999,2022-02-27T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646006399999999999,2022-02-27T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646092799999999999,2022-02-28T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646092799999999999,2022-02-28T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646179199999999999,2022-03-01T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646179199999999999,2022-03-01T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646265599999999999,2022-03-02T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646265599999999999,2022-03-02T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646351999999999999,2022-03-03T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646351999999999999,2022-03-03T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646438399999999999,2022-03-04T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646438399999999999,2022-03-04T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646524799999999999,2022-03-05T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646524799999999999,2022-03-05T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646611199999999999,2022-03-06T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646611199999999999,2022-03-06T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646697599999999999,2022-03-07T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646697599999999999,2022-03-07T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646783999999999999,2022-03-08T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646783999999999999,2022-03-08T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646870399999999999,2022-03-09T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646870399999999999,2022-03-09T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1646956799999999999,2022-03-10T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1646956799999999999,2022-03-10T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647043199999999999,2022-03-11T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647043199999999999,2022-03-11T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647129599999999999,2022-03-12T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647129599999999999,2022-03-12T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647215999999999999,2022-03-13T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647215999999999999,2022-03-13T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647302399999999999,2022-03-14T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647302399999999999,2022-03-14T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647388799999999999,2022-03-15T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647388799999999999,2022-03-15T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647475199999999999,2022-03-16T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647475199999999999,2022-03-16T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647561599999999999,2022-03-17T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647561599999999999,2022-03-17T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647647999999999999,2022-03-18T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647647999999999999,2022-03-18T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647734399999999999,2022-03-19T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647734399999999999,2022-03-19T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647820799999999999,2022-03-20T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647820799999999999,2022-03-20T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647907199999999999,2022-03-21T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647907199999999999,2022-03-21T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1647993599999999999,2022-03-22T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1647993599999999999,2022-03-22T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1648079999999999999,2022-03-23T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1648079999999999999,2022-03-23T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1648166399999999999,2022-03-24T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1648166399999999999,2022-03-24T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1648252799999999999,2022-03-25T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1648252799999999999,2022-03-25T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1648339199999999999,2022-03-26T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
ETHUSDT,conditional,True,1648339199999999999,2022-03-26T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
BTCUSDT,conditional,True,1648425599999999999,2022-03-27T23:59:59.999999999Z,FLAT,event,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,run_ad71d751b20623006c195ff3
