date,saved_complete,recomputed_complete,saved_opportunity,recomputed_opportunity,difference
2026-05-07,True,True,0.0,0E-31,0E-31
2026-05-08,True,True,0.0,0E-31,0E-31
2026-05-09,True,True,0.0,0E-31,0E-31
2026-05-10,True,True,0.0,0E-32,0E-32
2026-05-11,True,True,0.0,0E-31,0E-31
2026-05-12,True,True,0.0,0E-31,0E-31
2026-05-13,True,True,0.0,0E-31,0E-31
2026-05-14,True,True,0.0,0E-31,0E-31
2026-05-15,True,True,0.0,0E-31,0E-31
2026-05-16,True,True,0.0,0E-31,0E-31
2026-05-17,True,True,0.0,0E-31,0E-31
2026-05-18,True,True,0.0,0E-31,0E-31
2026-05-19,True,True,0.0,0E-31,0E-31
2026-05-20,True,True,0.0,0E-31,0E-31
2026-05-21,True,True,0.0,0E-31,0E-31
2026-05-22,True,True,0.0,0E-31,0E-31
2026-05-23,True,True,0.0,0E-31,0E-31
2026-05-24,True,True,0.0,0E-31,0E-31
2026-05-25,True,True,0.0,0E-31,0E-31
2026-05-26,True,True,0.0,0E-31,0E-31
2026-05-27,True,True,0.0,0E-31,0E-31
2026-05-28,True,True,0.0,0E-31,0E-31
2026-05-29,True,True,0.0,0E-31,0E-31
2026-05-30,True,True,0.0,0E-30,0E-30
2026-05-31,True,True,0.0,0E-30,0E-30
2026-06-01,True,True,0.0,0E-30,0E-30
2026-06-02,True,True,0.0,0E-30,0E-30
2026-06-03,True,True,0.0,0E-30,0E-30
2026-06-04,True,True,0.0,0E-31,0E-31
2026-06-05,True,True,0.0,0E-31,0E-31
2026-06-06,True,True,0.0,0E-32,0E-32
2026-06-07,True,True,0.0,0E-32,0E-32
2026-06-08,True,True,0.0,0E-31,0E-31
2026-06-09,True,True,0.0,0E-31,0E-31
2026-06-10,True,True,0.0,0E-32,0E-32
2026-06-11,True,True,0.0,0E-32,0E-32
2026-06-12,True,True,0.0,0E-31,0E-31
2026-06-13,True,True,0.0,0E-31,0E-31
2026-06-14,True,True,0.0,0E-32,0E-32
2026-06-15,True,True,0.0,0E-32,0E-32
2026-06-16,True,True,0.0,0E-31,0E-31
2026-06-17,True,True,0.0,0E-32,0E-32
2026-06-18,True,True,0.0,0E-32,0E-32
2026-06-19,True,True,0.0,0E-32,0E-32
2026-06-20,True,True,0.0,0E-31,0E-31
2026-06-21,True,True,0.0,0E-31,0E-31
2026-06-22,True,True,0.0,0E-31,0E-31
2026-06-23,True,True,0.0,0E-31,0E-31
2026-06-24,True,True,0.0,0E-31,0E-31
2026-06-25,True,True,0.0,0E-32,0E-32
2026-06-26,True,True,0.0,0E-32,0E-32
2026-06-27,True,True,0.0,0E-32,0E-32
2026-06-28,True,True,0.0,0E-32,0E-32
2026-06-29,True,True,0.0,0E-32,0E-32
2026-06-30,True,True,0.0,0E-32,0E-32
2026-07-01,True,True,0.0,0E-31,0E-31
2026-07-02,True,True,0.0,0E-31,0E-31
2026-07-03,True,True,0.0,0E-31,0E-31
2026-07-04,True,True,0.0,0E-30,0E-30
2026-07-05,True,True,0.0,0E-30,0E-30
2026-07-06,True,True,0.0,0E-30,0E-30
2026-07-07,True,True,0.0,0E-30,0E-30
2026-07-08,True,True,0.0,0E-31,0E-31
2026-07-09,True,True,0.0,0E-31,0E-31
2026-07-10,True,True,0.0,0E-31,0E-31
2026-07-11,True,True,0.0,0E-31,0E-31
2026-07-12,True,True,0.0,0E-31,0E-31
2026-07-13,True,True,0.0,0E-31,0E-31
2026-07-14,True,True,0.0,0E-31,0E-31
2026-07-15,True,True,0.0,0E-31,0E-31
2026-07-16,True,True,0.0,0E-31,0E-31
2026-07-17,True,True,0.0,0E-31,0E-31
2026-07-18,True,True,0.0,0E-31,0E-31
2026-07-19,True,True,0.0,0E-31,0E-31
2026-07-20,True,True,0.0,0E-31,0E-31
2026-07-21,True,True,0.0,0E-31,0E-31
2026-07-22,True,True,0.0,0E-31,0E-31
2026-07-23,True,True,0.0,0E-31,0E-31
2026-07-24,True,True,0.0,0E-32,0E-32
2026-07-25,True,True,0.0,0E-31,0E-31
2026-07-26,True,True,0.0,0E-31,0E-31
2026-07-27,True,True,0.0,0E-31,0E-31
2026-07-28,True,True,0.0,0E-31,0E-31
2026-07-29,True,True,0.0,0E-31,0E-31
2026-07-30,True,True,0.0,0E-31,0E-31
2026-07-31,True,True,0.0,0E-31,0E-31
2026-08-01,True,True,0.0,0E-31,0E-31
2026-08-02,True,True,0.0,0E-31,0E-31
2026-08-03,True,True,0.0,0E-31,0E-31
2026-08-04,True,True,0.0,0E-31,0E-31
2026-08-05,True,True,0.0,0E-31,0E-31
2026-08-06,True,True,0.0,0E-31,0E-31
2026-08-07,True,True,0.0,0E-31,0E-31
2026-08-08,True,True,0.0,0E-31,0E-31
2026-08-09,True,True,0.0,0E-31,0E-31
2026-08-10,True,True,0.0,0E-31,0E-31
2026-08-11,True,True,0.0,0E-31,0E-31
2026-08-12,True,True,0.0,0E-31,0E-31
2026-08-13,True,True,0.0,0E-30,0E-30
2026-08-14,True,True,0.0,0E-31,0E-31
2026-08-15,True,True,0.0,0E-31,0E-31
2026-08-16,True,True,0.0,0E-31,0E-31
2026-08-17,True,True,0.0,0E-31,0E-31
2026-08-18,True,True,0.0,0E-31,0E-31
2026-08-19,True,True,0.0,0E-31,0E-31
2026-08-20,True,True,0.0,0E-30,0E-30
2026-08-21,True,True,0.0,0E-30,0E-30
2026-08-22,True,True,0.0,0E-30,0E-30
2026-08-23,True,True,0.0,0E-30,0E-30
2026-08-24,True,True,0.0,0E-30,0E-30
2026-08-25,True,True,0.0,0E-30,0E-30
2026-08-26,True,True,0.0,0E-30,0E-30
2026-08-27,True,True,0.0,0E-30,0E-30
2026-08-28,True,True,0.0,0E-31,0E-31
2026-08-29,True,True,0.0,0E-31,0E-31
2026-08-30,True,True,0.0,0E-31,0E-31
2026-08-31,True,True,0.0,0E-31,0E-31
