symbol,market,open_time,end_time,available_at,open,high,low,close,base_volume,quote_volume,trade_count,source_file,open_time_utc,source_partition
ETHUSDT,futures,1679666640000000000,1679666700000000000,1679666700000000000,1758.70,1761.39,1757.61,1758.51,9278.496,16323601.99636,11186,ETHUSDT-1m-2023-03.zip,2023-03-24T14:04:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666640000000000,1679666700000000000,1679666700000000000,1761.00000000,1761.92000000,1759.00000000,1759.65000000,1190.26690000,2095270.56402400,2891,ETHUSDT-1m-2023-03.zip,2023-03-24T14:04:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666700000000000,1679666760000000000,1679666760000000000,27847.00,27906.80,27841.60,27901.50,774.853,21604806.07450,7747,BTCUSDT-1m-2023-03.zip,2023-03-24T14:05:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666700000000000,1679666760000000000,1679666760000000000,27858.23000000,27917.82000000,27857.58000000,27911.14000000,85.26515000,2378017.05161020,2277,BTCUSDT-1m-2023-03.zip,2023-03-24T14:05:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666700000000000,1679666760000000000,1679666760000000000,1758.51,1763.48,1758.00,1763.07,6809.174,11991836.85015,8310,ETHUSDT-1m-2023-03.zip,2023-03-24T14:05:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666700000000000,1679666760000000000,1679666760000000000,1759.66000000,1763.83000000,1759.05000000,1763.73000000,1650.40830000,2908016.45468300,3563,ETHUSDT-1m-2023-03.zip,2023-03-24T14:05:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666760000000000,1679666820000000000,1679666820000000000,27901.50,27943.00,27883.20,27896.40,1309.855,36568905.14590,8215,BTCUSDT-1m-2023-03.zip,2023-03-24T14:06:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666760000000000,1679666820000000000,1679666820000000000,27911.13000000,27950.00000000,27898.79000000,27903.23000000,160.51762000,4482539.35329570,2486,BTCUSDT-1m-2023-03.zip,2023-03-24T14:06:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666760000000000,1679666820000000000,1679666820000000000,1763.06,1766.30,1762.02,1762.58,8404.069,14826113.48261,8311,ETHUSDT-1m-2023-03.zip,2023-03-24T14:06:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666760000000000,1679666820000000000,1679666820000000000,1763.73000000,1767.02000000,1762.74000000,1762.95000000,1153.21880000,2034721.66913100,3173,ETHUSDT-1m-2023-03.zip,2023-03-24T14:06:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666820000000000,1679666880000000000,1679666880000000000,27896.50,27931.00,27879.10,27914.00,538.827,15036900.93000,4920,BTCUSDT-1m-2023-03.zip,2023-03-24T14:07:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666820000000000,1679666880000000000,1679666880000000000,27903.22000000,27934.99000000,27890.95000000,27925.01000000,121.65116000,3395594.85825640,1983,BTCUSDT-1m-2023-03.zip,2023-03-24T14:07:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666820000000000,1679666880000000000,1679666880000000000,1762.59,1764.85,1760.27,1763.20,4366.287,7696452.17167,6405,ETHUSDT-1m-2023-03.zip,2023-03-24T14:07:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666820000000000,1679666880000000000,1679666880000000000,1762.95000000,1765.02000000,1761.00000000,1763.85000000,1197.77590000,2112017.80747100,3180,ETHUSDT-1m-2023-03.zip,2023-03-24T14:07:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666880000000000,1679666940000000000,1679666940000000000,27913.90,27914.00,27869.30,27877.10,600.886,16756344.39440,5643,BTCUSDT-1m-2023-03.zip,2023-03-24T14:08:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666880000000000,1679666940000000000,1679666940000000000,27925.01000000,27925.02000000,27884.61000000,27885.32000000,103.95905000,2900030.36982070,2048,BTCUSDT-1m-2023-03.zip,2023-03-24T14:08:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666880000000000,1679666940000000000,1679666940000000000,1763.20,1763.33,1760.14,1761.19,5274.089,9292186.83274,7323,ETHUSDT-1m-2023-03.zip,2023-03-24T14:08:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666880000000000,1679666940000000000,1679666940000000000,1763.85000000,1763.85000000,1760.12000000,1761.58000000,1443.04110000,2542732.20501900,2965,ETHUSDT-1m-2023-03.zip,2023-03-24T14:08:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679666940000000000,1679667000000000000,1679667000000000000,27877.00,27921.00,27874.00,27904.70,486.929,13586533.58650,4234,BTCUSDT-1m-2023-03.zip,2023-03-24T14:09:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679666940000000000,1679667000000000000,1679667000000000000,27885.33000000,27927.75000000,27885.05000000,27916.47000000,100.48774000,2804340.11374560,1752,BTCUSDT-1m-2023-03.zip,2023-03-24T14:09:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679666940000000000,1679667000000000000,1679667000000000000,1761.19,1763.16,1760.23,1761.87,2694.786,4747889.35336,4717,ETHUSDT-1m-2023-03.zip,2023-03-24T14:09:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679666940000000000,1679667000000000000,1679667000000000000,1761.58000000,1763.82000000,1760.68000000,1762.30000000,1471.88860000,2594110.96506500,2806,ETHUSDT-1m-2023-03.zip,2023-03-24T14:09:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
BTCUSDT,futures,1679667000000000000,1679667060000000000,1679667060000000000,27904.70,27920.00,27897.40,27905.90,397.340,11089153.68060,4035,BTCUSDT-1m-2023-03.zip,2023-03-24T14:10:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=futures/month=2023-03/part-00000.parquet
BTCUSDT,spot,1679667000000000000,1679667060000000000,1679667060000000000,27916.47000000,27928.10000000,27911.97000000,27916.40000000,71.42443000,1994123.15413770,1366,BTCUSDT-1m-2023-03.zip,2023-03-24T14:10:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=BTCUSDT/market=spot/month=2023-03/part-00000.parquet
ETHUSDT,futures,1679667000000000000,1679667060000000000,1679667060000000000,1761.87,1763.00,1761.58,1762.92,3175.839,5596701.00847,5439,ETHUSDT-1m-2023-03.zip,2023-03-24T14:10:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=futures/month=2023-03/part-00000.parquet
ETHUSDT,spot,1679667000000000000,1679667060000000000,1679667060000000000,1762.30000000,1764.74000000,1762.06000000,1763.29000000,1425.82280000,2513723.22035700,2818,ETHUSDT-1m-2023-03.zip,2023-03-24T14:10:00.000000000Z,data/minutes/2022_2026_continuous/processed/dataset=minute_bars/symbol=ETHUSDT/market=spot/month=2023-03/part-00000.parquet
