available_at,economic_window,funding_rate,funding_time,interval_hours,interval_verified,settlement_mark_available_at,settlement_mark_close_time,settlement_mark_method,settlement_mark_price,settlement_mark_proxy_base,settlement_mark_source_file,settlement_mark_stress_bps,source_file,symbol
1655625660012000000,True,-0.00004559,1655625600012000000,8,True,1655625600000000000,1655625599999000000,previous_closed_1m,18297.15891256,18297.15891256,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655625660012000000,True,-0.00017690,1655625600012000000,8,True,1655625600000000000,1655625599999000000,previous_closed_1m,955.20000000,955.20000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655654460008000000,True,0.00007239,1655654400008000000,7.999998888888888888888888889,True,1655654400000000000,1655654399999000000,previous_closed_1m,19814.70000000,19814.70000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655654460008000000,True,0.00010000,1655654400008000000,7.999998888888888888888888889,True,1655654400000000000,1655654399999000000,previous_closed_1m,1071.22000000,1071.22000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655683260016000000,True,0.00000873,1655683200016000000,8.000002222222222222222222222,True,1655683200000000000,1655683199999000000,previous_closed_1m,20567.74412899,20567.74412899,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655683260016000000,True,0.00010000,1655683200016000000,8.000002222222222222222222222,True,1655683200000000000,1655683199999000000,previous_closed_1m,1127.76276232,1127.76276232,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655712060000000000,True,-0.00000540,1655712000000000000,7.999995555555555555555555556,True,1655712000000000000,1655711999999000000,previous_closed_1m,20068.60000000,20068.60000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655712060000000000,True,-0.00002176,1655712000000000000,7.999995555555555555555555556,True,1655712000000000000,1655711999999000000,previous_closed_1m,1079.29000000,1079.29000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655740860013000000,True,0.00006080,1655740800013000000,8.000003611111111111111111111,True,1655740800000000000,1655740799999000000,previous_closed_1m,20809.27907982,20809.27907982,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655740860013000000,True,0.00008444,1655740800013000000,8.000003611111111111111111111,True,1655740800000000000,1655740799999000000,previous_closed_1m,1133.73000000,1133.73000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655769660012000000,True,0.00010000,1655769600012000000,7.999999722222222222222222222,True,1655769600000000000,1655769599999000000,previous_closed_1m,20569.60000000,20569.60000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655769660012000000,True,0.00006015,1655769600012000000,7.999999722222222222222222222,True,1655769600000000000,1655769599999000000,previous_closed_1m,1127.78000000,1127.78000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655798460018000000,True,0.00004967,1655798400018000000,8.000001666666666666666666667,True,1655798400000000000,1655798399999000000,previous_closed_1m,21109.86383544,21109.86383544,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655798460018000000,True,0.00004698,1655798400018000000,8.000001666666666666666666667,True,1655798400000000000,1655798399999000000,previous_closed_1m,1147.96000000,1147.96000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655827260010000000,True,0.00002028,1655827200010000000,7.999997777777777777777777778,True,1655827200000000000,1655827199999000000,previous_closed_1m,21386.44424240,21386.44424240,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655827260010000000,True,0.00005330,1655827200010000000,7.999997777777777777777777778,True,1655827200000000000,1655827199999000000,previous_closed_1m,1167.70000000,1167.70000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655856060000000000,True,0.00000178,1655856000000000000,7.999997222222222222222222222,True,1655856000000000000,1655855999999000000,previous_closed_1m,20715.90000000,20715.90000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655856060000000000,True,-0.00004890,1655856000000000000,7.999997222222222222222222222,True,1655856000000000000,1655855999999000000,previous_closed_1m,1125.46000000,1125.46000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655884860001000000,True,-0.00002982,1655884800001000000,8.000000277777777777777777778,True,1655884800000000000,1655884799999000000,previous_closed_1m,20087.30000000,20087.30000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655884860001000000,True,-0.00002551,1655884800001000000,8.000000277777777777777777778,True,1655884800000000000,1655884799999000000,previous_closed_1m,1074.66000000,1074.66000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655913660012000000,True,-0.00001640,1655913600012000000,8.000003055555555555555555556,True,1655913600000000000,1655913599999000000,previous_closed_1m,20074.40000000,20074.40000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655913660012000000,True,-0.00008679,1655913600012000000,8.000003055555555555555555556,True,1655913600000000000,1655913599999000000,previous_closed_1m,1074.67000000,1074.67000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655942460000000000,True,-0.00000872,1655942400000000000,7.999996666666666666666666667,True,1655942400000000000,1655942399999000000,previous_closed_1m,19973.50000000,19973.50000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655942460000000000,True,-0.00004408,1655942400000000000,7.999996666666666666666666667,True,1655942400000000000,1655942399999000000,previous_closed_1m,1049.09000000,1049.09000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1655971260000000000,True,-0.00001577,1655971200000000000,8,True,1655971200000000000,1655971199999000000,previous_closed_1m,20454.03148690,20454.03148690,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1655971260000000000,True,-0.00006496,1655971200000000000,8,True,1655971200000000000,1655971199999000000,previous_closed_1m,1091.42125406,1091.42125406,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656000060016000000,True,-0.00002656,1656000000016000000,8.000004444444444444444444444,True,1656000000000000000,1655999999999000000,previous_closed_1m,20337.53921816,20337.53921816,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656000060016000000,True,-0.00010151,1656000000016000000,8.000004444444444444444444444,True,1656000000000000000,1655999999999000000,previous_closed_1m,1093.20000000,1093.20000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656028860005000000,True,0.00006006,1656028800005000000,7.999996944444444444444444444,True,1656028800000000000,1656028799999000000,previous_closed_1m,21096.60000000,21096.60000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656028860005000000,True,0.00004046,1656028800005000000,7.999996944444444444444444444,True,1656028800000000000,1656028799999000000,previous_closed_1m,1143.84000000,1143.84000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656057660004000000,True,0.00010000,1656057600004000000,7.999999722222222222222222222,True,1656057600000000000,1656057599999000000,previous_closed_1m,20917.54657260,20917.54657260,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656057660004000000,True,0.00008003,1656057600004000000,7.999999722222222222222222222,True,1656057600000000000,1656057599999000000,previous_closed_1m,1148.74710302,1148.74710302,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656086460018000000,True,0.00010000,1656086400018000000,8.000003888888888888888888889,True,1656086400000000000,1656086399999000000,previous_closed_1m,20878.47647824,20878.47647824,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656086460018000000,True,0.00010000,1656086400018000000,8.000003888888888888888888889,True,1656086400000000000,1656086399999000000,previous_closed_1m,1197.53540021,1197.53540021,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656115260001000000,True,0.00002621,1656115200001000000,7.999995277777777777777777778,True,1656115200000000000,1656115199999000000,previous_closed_1m,21232.56554169,21232.56554169,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656115260001000000,True,-0.00003928,1656115200001000000,7.999995277777777777777777778,True,1656115200000000000,1656115199999000000,previous_closed_1m,1224.48000000,1224.48000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656144060010000000,True,0.00010000,1656144000010000000,8.0000025,True,1656144000000000000,1656143999999000000,previous_closed_1m,21497.55314022,21497.55314022,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656144060010000000,True,0.00003156,1656144000010000000,8.0000025,True,1656144000000000000,1656143999999000000,previous_closed_1m,1233.81228081,1233.81228081,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656172860000000000,True,0.00010000,1656172800000000000,7.999997222222222222222222222,True,1656172800000000000,1656172799999000000,previous_closed_1m,20958.25344554,20958.25344554,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656172860000000000,True,0.00000642,1656172800000000000,7.999997222222222222222222222,True,1656172800000000000,1656172799999000000,previous_closed_1m,1183.56324877,1183.56324877,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656201660002000000,True,0.00010000,1656201600002000000,8.000000555555555555555555556,True,1656201600000000000,1656201599999000000,previous_closed_1m,21487.50000000,21487.50000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656201660002000000,True,0.00010000,1656201600002000000,8.000000555555555555555555556,True,1656201600000000000,1656201599999000000,previous_closed_1m,1241.22656616,1241.22656616,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656230460016000000,True,0.00010000,1656230400016000000,8.000003888888888888888888889,True,1656230400000000000,1656230399999000000,previous_closed_1m,21390,21390,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656230460016000000,True,0.00002837,1656230400016000000,8.000003888888888888888888889,True,1656230400000000000,1656230399999000000,previous_closed_1m,1237.65000000,1237.65000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656259260006000000,True,0.00000669,1656259200006000000,7.999997222222222222222222222,True,1656259200000000000,1656259199999000000,previous_closed_1m,21317.49202266,21317.49202266,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656259260006000000,True,-0.00008522,1656259200006000000,7.999997222222222222222222222,True,1656259200000000000,1656259199999000000,previous_closed_1m,1223.10000000,1223.10000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656288060008000000,True,0.00007820,1656288000008000000,8.000000555555555555555555556,True,1656288000000000000,1656287999999000000,previous_closed_1m,21032.75661344,21032.75661344,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656288060008000000,True,-0.00010252,1656288000008000000,8.000000555555555555555555556,True,1656288000000000000,1656287999999000000,previous_closed_1m,1197.53639000,1197.53639000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656316860000000000,True,0.00003533,1656316800000000000,7.999997777777777777777777778,True,1656316800000000000,1656316799999000000,previous_closed_1m,21354.90000000,21354.90000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656316860000000000,True,-0.00004323,1656316800000000000,7.999997777777777777777777778,True,1656316800000000000,1656316799999000000,previous_closed_1m,1227.21000000,1227.21000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656345660016000000,True,0.00006102,1656345600016000000,8.000004444444444444444444444,True,1656345600000000000,1656345599999000000,previous_closed_1m,20747.16250516,20747.16250516,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656345660016000000,True,-0.00003606,1656345600016000000,8.000004444444444444444444444,True,1656345600000000000,1656345599999000000,previous_closed_1m,1186.77139138,1186.77139138,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656374460016000000,True,-0.00002586,1656374400016000000,8,True,1656374400000000000,1656374399999000000,previous_closed_1m,20727.20000000,20727.20000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656374460016000000,True,0.00000902,1656374400016000000,8,True,1656374400000000000,1656374399999000000,previous_closed_1m,1191.83000000,1191.83000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656403260001000000,True,-0.00005613,1656403200001000000,7.999995833333333333333333333,True,1656403200000000000,1656403199999000000,previous_closed_1m,20871.29470299,20871.29470299,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656403260001000000,True,-0.00002707,1656403200001000000,7.999995833333333333333333333,True,1656403200000000000,1656403199999000000,previous_closed_1m,1207.52300023,1207.52300023,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656432060005000000,True,0.00002435,1656432000005000000,8.000001111111111111111111111,True,1656432000000000000,1656431999999000000,previous_closed_1m,20596.72429148,20596.72429148,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656432060005000000,True,0.00006622,1656432000005000000,8.000001111111111111111111111,True,1656432000000000000,1656431999999000000,previous_closed_1m,1183.18215323,1183.18215323,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656460860000000000,True,0.00004188,1656460800000000000,7.999998611111111111111111111,True,1656460800000000000,1656460799999000000,previous_closed_1m,20270.63792473,20270.63792473,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656460860000000000,True,0.00003172,1656460800000000000,7.999998611111111111111111111,True,1656460800000000000,1656460799999000000,previous_closed_1m,1143.56000000,1143.56000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656489660013000000,True,0.00008335,1656489600013000000,8.000003611111111111111111111,True,1656489600000000000,1656489599999000000,previous_closed_1m,20080.51716594,20080.51716594,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656489660013000000,True,0.00001728,1656489600013000000,8.000003611111111111111111111,True,1656489600000000000,1656489599999000000,previous_closed_1m,1129.82643101,1129.82643101,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656518460000000000,True,0.00005319,1656518400000000000,7.999996388888888888888888889,True,1656518400000000000,1656518399999000000,previous_closed_1m,20077.71517632,20077.71517632,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656518460000000000,True,0.00001147,1656518400000000000,7.999996388888888888888888889,True,1656518400000000000,1656518399999000000,previous_closed_1m,1113.94000000,1113.94000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656547260000000000,True,0.00000324,1656547200000000000,8,True,1656547200000000000,1656547199999000000,previous_closed_1m,20105.22059998,20105.22059998,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656547260000000000,True,0.00003467,1656547200000000000,8,True,1656547200000000000,1656547199999000000,previous_closed_1m,1099.00657180,1099.00657180,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656576060000000000,True,-0.00005159,1656576000000000000,8,True,1656576000000000000,1656575999999000000,previous_closed_1m,19426.72706088,19426.72706088,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656576060000000000,True,-0.00006766,1656576000000000000,8,True,1656576000000000000,1656575999999000000,previous_closed_1m,1057.38762826,1057.38762826,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656604860000000000,True,-0.00015879,1656604800000000000,8,True,1656604800000000000,1656604799999000000,previous_closed_1m,19132.50452233,19132.50452233,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656604860000000000,True,-0.00021692,1656604800000000000,8,True,1656604800000000000,1656604799999000000,previous_closed_1m,1031.40000000,1031.40000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656633660001000000,True,-0.00008786,1656633600001000000,8.000000277777777777777777778,True,1656633600000000000,1656633599999000000,previous_closed_1m,19936.90000000,19936.90000000,BTCUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656633660001000000,True,-0.00013323,1656633600001000000,8.000000277777777777777777778,True,1656633600000000000,1656633599999000000,previous_closed_1m,1071.16000000,1071.16000000,ETHUSDT-1m-2022-06.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656662460017000000,True,0.00003106,1656662400017000000,8.000004444444444444444444444,True,1656662400000000000,1656662399999000000,previous_closed_1m,19573.24506390,19573.24506390,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656662460017000000,True,0.00004122,1656662400017000000,8.000004444444444444444444444,True,1656662400000000000,1656662399999000000,previous_closed_1m,1066.34943056,1066.34943056,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656691260005000000,True,-0.00008061,1656691200005000000,7.999996666666666666666666667,True,1656691200000000000,1656691199999000000,previous_closed_1m,19285,19285,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656691260005000000,True,-0.00009037,1656691200005000000,7.999996666666666666666666667,True,1656691200000000000,1656691199999000000,previous_closed_1m,1056.50687056,1056.50687056,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656720060000000000,True,-0.00002913,1656720000000000000,7.999998611111111111111111111,True,1656720000000000000,1656719999999000000,previous_closed_1m,19267.50000000,19267.50000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656720060000000000,True,-0.00000450,1656720000000000000,7.999998611111111111111111111,True,1656720000000000000,1656719999999000000,previous_closed_1m,1058.83000000,1058.83000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656748860000000000,True,0.00005218,1656748800000000000,8,True,1656748800000000000,1656748799999000000,previous_closed_1m,19120.20000000,19120.20000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656748860000000000,True,-0.00004376,1656748800000000000,8,True,1656748800000000000,1656748799999000000,previous_closed_1m,1041.54664347,1041.54664347,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656777660008000000,True,0.00002120,1656777600008000000,8.000002222222222222222222222,True,1656777600000000000,1656777599999000000,previous_closed_1m,19219.90000000,19219.90000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656777660008000000,True,-0.00004429,1656777600008000000,8.000002222222222222222222222,True,1656777600000000000,1656777599999000000,previous_closed_1m,1052.06000000,1052.06000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656806460015000000,True,0.00003570,1656806400015000000,8.000001944444444444444444444,True,1656806400000000000,1656806399999000000,previous_closed_1m,19241,19241,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656806460015000000,True,0.00008102,1656806400015000000,8.000001944444444444444444444,True,1656806400000000000,1656806399999000000,previous_closed_1m,1066.53000000,1066.53000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656835260004000000,True,0.00004779,1656835200004000000,7.999996944444444444444444444,True,1656835200000000000,1656835199999000000,previous_closed_1m,19128.00542872,19128.00542872,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656835260004000000,True,0.00002344,1656835200004000000,7.999996944444444444444444444,True,1656835200000000000,1656835199999000000,previous_closed_1m,1063.25719486,1063.25719486,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656864060005000000,True,0.00007251,1656864000005000000,8.000000277777777777777777778,True,1656864000000000000,1656863999999000000,previous_closed_1m,19039.25344598,19039.25344598,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656864060005000000,True,-0.00009636,1656864000005000000,8.000000277777777777777777778,True,1656864000000000000,1656863999999000000,previous_closed_1m,1050.09061930,1050.09061930,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656892860021000000,True,0.00007792,1656892800021000000,8.000004444444444444444444444,True,1656892800000000000,1656892799999000000,previous_closed_1m,19305.70000000,19305.70000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656892860021000000,True,0.00008487,1656892800021000000,8.000004444444444444444444444,True,1656892800000000000,1656892799999000000,previous_closed_1m,1073.91000000,1073.91000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656921660001000000,True,0.00004630,1656921600001000000,7.999994444444444444444444444,True,1656921600000000000,1656921599999000000,previous_closed_1m,19115.20000000,19115.20000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656921660001000000,True,-0.00014236,1656921600001000000,7.999994444444444444444444444,True,1656921600000000000,1656921599999000000,previous_closed_1m,1050.12207954,1050.12207954,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656950460000000000,True,0.00002248,1656950400000000000,7.999999722222222222222222222,True,1656950400000000000,1656950399999000000,previous_closed_1m,19793.02593292,19793.02593292,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656950460000000000,True,0.00006349,1656950400000000000,7.999999722222222222222222222,True,1656950400000000000,1656950399999000000,previous_closed_1m,1111.46482628,1111.46482628,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1656979260000000000,True,0.00005291,1656979200000000000,8,True,1656979200000000000,1656979199999000000,previous_closed_1m,20225,20225,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1656979260000000000,True,0.00000823,1656979200000000000,8,True,1656979200000000000,1656979199999000000,previous_closed_1m,1149.93000000,1149.93000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657008060000000000,True,0.00010000,1657008000000000000,8,True,1657008000000000000,1657007999999000000,previous_closed_1m,20208.22649662,20208.22649662,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657008060000000000,True,0.00001762,1657008000000000000,8,True,1657008000000000000,1657007999999000000,previous_closed_1m,1157.66000000,1157.66000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657036860015000000,True,0.00000120,1657036800015000000,8.000004166666666666666666667,True,1657036800000000000,1657036799999000000,previous_closed_1m,19508.60000000,19508.60000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657036860015000000,True,0.00004280,1657036800015000000,8.000004166666666666666666667,True,1657036800000000000,1657036799999000000,previous_closed_1m,1092.49961007,1092.49961007,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657065660006000000,True,0.00010000,1657065600006000000,7.9999975,True,1657065600000000000,1657065599999000000,previous_closed_1m,20175.92496997,20175.92496997,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657065660006000000,True,0.00010000,1657065600006000000,7.9999975,True,1657065600000000000,1657065599999000000,previous_closed_1m,1132.55328385,1132.55328385,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657094460000000000,True,0.00010000,1657094400000000000,7.999998333333333333333333333,True,1657094400000000000,1657094399999000000,previous_closed_1m,20154.24393048,20154.24393048,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657094460000000000,True,0.00010000,1657094400000000000,7.999998333333333333333333333,True,1657094400000000000,1657094399999000000,previous_closed_1m,1139.11000000,1139.11000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657123260000000000,True,0.00008373,1657123200000000000,8,True,1657123200000000000,1657123199999000000,previous_closed_1m,20141.20000000,20141.20000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657123260000000000,True,0.00004373,1657123200000000000,8,True,1657123200000000000,1657123199999000000,previous_closed_1m,1132.93000000,1132.93000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657152060010000000,True,0.00005274,1657152000010000000,8.000002777777777777777777778,True,1657152000000000000,1657151999999000000,previous_closed_1m,20556.50000000,20556.50000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657152060010000000,True,0.00010000,1657152000010000000,8.000002777777777777777777778,True,1657152000000000000,1657151999999000000,previous_closed_1m,1186.33272611,1186.33272611,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657180860010000000,True,0.00010000,1657180800010000000,8,True,1657180800000000000,1657180799999000000,previous_closed_1m,20433.11760692,20433.11760692,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657180860010000000,True,0.00010000,1657180800010000000,8,True,1657180800000000000,1657180799999000000,previous_closed_1m,1176.19000000,1176.19000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657209660011000000,True,0.00010000,1657209600011000000,8.000000277777777777777777778,True,1657209600000000000,1657209599999000000,previous_closed_1m,20883.20000000,20883.20000000,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657209660011000000,True,0.00006891,1657209600011000000,8.000000277777777777777777778,True,1657209600000000000,1657209599999000000,previous_closed_1m,1219.86000000,1219.86000000,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
1657238460008000000,True,0.00000212,1657238400008000000,7.999999166666666666666666667,True,1657238400000000000,1657238399999000000,previous_closed_1m,21615.10674630,21615.10674630,BTCUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,BTCUSDT
1657238460008000000,True,0.00010000,1657238400008000000,7.999999166666666666666666667,True,1657238400000000000,1657238399999000000,previous_closed_1m,1237.06368836,1237.06368836,ETHUSDT-1m-2022-07.zip,0,funding-1638403200000-1788220799999.json,ETHUSDT
