scenario,strategy,run_id,period,symbol,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,spot_realized_pnl_usdt,spot_unrealized_pnl_usdt,futures_realized_pnl_usdt,futures_unrealized_pnl_usdt,net_pnl_usdt
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,BTCUSDT,2123.357582769400000000000000,-2115.228573106480000000000000,284.4533188468455053431,-39.7124435904,0,5.317557080558326651012140273,2476.437642802128693471417312,-353.080060032728693471417312,-2469.636700000000000000000000,354.4081268935199999999999998,252.8698849193655053430999998
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,ETHUSDT,560.949959936000000000000000,-561.7596751779500000000000003,319.5147526755286076165,-36.448661955,0,4.943641414590851205575680363,737.384127825147330547224474,-176.434167889147330547224474,-735.422389999999999999999999,173.6627148220500000000000002,282.2563754785786076165000010
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,BTCUSDT,-0.046107721800000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.046107721800000000000000,0E-24,0E-11,-0.046107721800000000000000
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,ETHUSDT,-1758.558377846000000000000000,1756.811356656409999999999999,46.1065554930436998107,-11.028667972,0,1.496137312599801459975309226,-1623.254566240875707915837725,-135.303811605124292084162275,1624.463949999999999999999999,132.3474066564100000000000000,33.33086633145369981069999933
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,BTCUSDT,-0.070270918200000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.070270918200000000000000,0E-24,0E-11,-0.070270918200000000000000
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,ETHUSDT,-0.018409505000000000000000,0E-24,0E-19,0E-9,0,0E-27,0E-24,-0.018409505000000000000000,0E-24,0E-11,-0.018409505000000000000000
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,full,BTCUSDT,2522.495513817000000000000001,-2477.267700000000000000000006,946.5386305563811498758,-104.7007182270,0,13.81284340924456821439703016,3193.818796547330963079437457,-671.323282730330963079437456,-3150.250758137254901960784320,672.9830581372549019607843130,887.0657261463811498757999950
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,full,ETHUSDT,-93.590099276000000000000001,161.2207172600599999999999959,849.8801336799846969269,-124.507261053,0,16.69658598525299845752038631,1848.297205535098512686664918,-1941.887304811098512686664920,-1784.903797132804566540961537,1946.124514392864566540961532,793.0034906110446969268999938
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2022-2023,BTCUSDT,4.6483716279999999999999999,38.0036731064799999999999956,352.4483448939401870438,-42.6862819070,0,5.738991945287656824675168981,-363.9559665653711646553838961,368.604338193371164655383896,405.7914999999999999999999950,-367.7878268935200000000000006,352.4141077214201870437999949
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2022-2023,ETHUSDT,-850.520612330000000000000000,914.8964437487799999999999950,245.5642650877132162031,-45.697607936,0,6.243409962914774355459935261,-1149.333355368161392916146791,298.8127430381613929161467910,1216.748908279269477060892822,-301.8524645304894770608928247,264.2424885704932162030999969
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2024+,BTCUSDT,2517.847142189000000000000002,-2515.271373106480000000000002,594.0902856624409628320,-62.0144363200,0,8.073851463956911389721861179,3557.774763112702127734821353,-1039.927620923702127734821352,-3556.042258137254901960784315,1040.770885030774901960784314,534.6516184249609628320000000
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2024+,ETHUSDT,756.930513053999999999999999,-753.6757264887200000000000041,604.3158685922714807238,-78.809653117,0,10.45317602233822410206045105,2997.630560903259905602811709,-2240.700047849259905602811711,-3001.652705412074043601854359,2247.976978923354043601854358,528.7610020405514807237999970
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2022,BTCUSDT,-2786.646465411300000000000000,2792.497759708499999999999996,115.8955500606555643084,-17.7657551621,0,2.388921482563693609285822750,-1305.975988559642491647269849,-1480.670476851657508352730151,1311.835837364672364672364672,1480.661922343827635327635324,103.9810891957555643083999965
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2022,ETHUSDT,-2338.828996736000000000000000,2348.184897205419999999999998,10.5637282876209769104,-14.740609954,0,2.010944342599451867049207016,-1642.190588328166301778819351,-696.638408407833698221180649,1649.123833440126050420168067,699.0610637652939495798319317,5.179018803040976910399998382
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2023,BTCUSDT,2791.294837039300000000000000,-2754.494086602020000000000000,236.5527948332846227354,-24.9205267449,0,3.350070462723963215389346231,942.0200219942713269918859529,1849.274815045028673008114047,-906.0443373646723646723646770,-1848.449749237347635327635323,248.4330185256646227353999985
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2023,ETHUSDT,1488.308384406000000000000000,-1433.288453456640000000000003,235.0005368000922392927,-30.956997982,0,4.232465620315322488410728245,492.857232960004908862672560,995.451151445995091137327440,-432.374925160856573359275245,-1000.913528295783426640724756,259.0634697674522392926999985
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2024,BTCUSDT,2874.735697207100000000000002,-2872.557397929040000000000002,385.1032436760659877299,-58.3576025381,0,7.585137982910678007911600779,3350.508651151385604978537282,-475.772953944285604978537281,-3349.222400000000000000000002,476.6650020709600000000000001,328.9239404160259877298999991
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2024,ETHUSDT,1841.355742165000000000000000,-1839.921423609760000000000004,416.1637669058276667058,-59.717691461,0,7.872711402876297138016189039,2122.454906362293882556703213,-281.099164197293882556703214,-2128.262600804898554414108111,288.3411771951385544141081093,357.8803940000676667057999971
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2025,BTCUSDT,-66.333742442100000000000000,66.71892175024000000000000100,168.2628798249891172621,-3.6568337819,0,0.48871348104623338181026040,207.266111961316522756284071,-273.599854403416522756284071,-206.819858137254901960784313,273.5387798874949019607843140,164.9912253512291172621000010
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2025,ETHUSDT,-562.362154622000000000000001,563.9392698609800000000000010,160.6033248832647021878,-19.027839386,0,2.57169315572639476618183532,875.1756545409660230461084958,-1437.537809162966023046108497,-873.3901046071754891877462479,1437.329374468155489187746248,143.1526007362447021878000001
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2026,BTCUSDT,-290.554812576000000000000000,290.5671030723200000000000000,40.7241621613858578400,0E-10,0,0E-26,0E-24,-290.554812576000000000000000,0E-24,290.5671030723200000000000000,40.73645265770585784000000000
BASE_E3,permanent,run_dfea4b7ac1475668d5968c97,2026,ETHUSDT,-522.063074489000000000000000,522.3064272600600000000000001,27.5487768031791118302,-0.064122270,0,0.00877146373553219786242669,0E-24,-522.063074489000000000000000,0E-24,522.3064272600600000000000001,27.72800730423911183019999998
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,full,BTCUSDT,2536.434766313400000000000000,-2530.000700000000000000000000,354.8101028673891782148,-45.1818994234,0,6.052255360734292845718653717,2536.448942802128693471417312,-0.014176488728693471417312,-2530.000700000000000000000000,0E-25,316.0622697573891782148000000
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,full,ETHUSDT,-325.241161832000000000000000,368.5127100000000000000000000,496.1449603447767586852,-69.715728623,0,9.295551019978136550999387529,-325.237953822281749922982838,-0.003208009718250077017162,368.512710000000000000000001,-2.3E-26,469.7007798897767586852000012
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022-2023,BTCUSDT,413.1935621840000000,-414.7721268935199999999999998,70.3567840205436728717,-5.4694558330,0,0.7346982801759661947065134436,60.0113000,353.1822621840000000,-60.3640,-354.4081268935199999999999998,63.30876347802367287170000024
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022-2023,ETHUSDT,872.3856655829999999999999997,-826.5389714784599999999999989,130.5236521762044512580,-22.238398696,0,2.855772292787483885448397940,560.6324845934466274456304127,311.753180989553372554369587,-520.5288499999999999999999989,-306.0101214784600000000000000,154.1319475847444512580000008
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024+,BTCUSDT,2123.241204129400000000000000,-2115.228573106480000000000000,284.4533188468455053431,-39.7124435904,0,5.317557080558326651012140273,2476.437642802128693471417312,-353.196438672728693471417312,-2469.636700000000000000000000,354.4081268935199999999999998,252.7535062793655053430999998
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2024+,ETHUSDT,-1197.626827415000000000000000,1195.051681478459999999999999,365.6213081685723074272,-47.477329927,0,6.439778727190652665550989589,-885.870438415728377368613251,-311.756388999271622631386749,889.041560000000000000000000,306.0101214784600000000000000,315.5688323050323074272000004
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022,BTCUSDT,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2022,ETHUSDT,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8
BTC_PROMO_REALIZADA,conditional,run_1ae1cf88ac71b976740edc03,2023,BTCUSDT,413.1935621840000000,-414.7721268935199999999999998,70.3567840205436728717,-5.4694558330,0,0.7346982801759661947065134436,60.0113000,353.1822621840000000,-60.3640,-354.4081268935199999999999998,63.30876347802367287170000024
