scenario,strategy,run_id,period,metric,value_before,value_after,unchanged
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,sharpe,4.790370676993327,4.790370676993327,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,sharpe_reason,,,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,annual_volatility,0.004492705254516057,0.004492705254516057,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,max_drawdown,-0.001223820050450,-0.001223820050450,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,max_drawdown_days,206,206,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,spot_pnl_usdt,1285.579227767000000000000000,1285.579227767000000000000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,futures_pnl_usdt,-1241.311098371979999999999999,-1241.311098371979999999999999,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,funding_usdt,200.8804361967481241297,200.8804361967481241297,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,fees_usdt,-27.7078545290,-27.7078545290,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,liquidation_fees_usdt,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,slippage_informational_usdt,3.590470572963450080154911384,3.590470572963450080154911384,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,spot_realized_pnl_usdt,620.6437845934466274456304127,620.6437845934466274456304127,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,spot_unrealized_pnl_usdt,664.935443173553372554369587,664.935443173553372554369587,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,futures_realized_pnl_usdt,-580.8928499999999999999999989,-580.8928499999999999999999989,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,futures_unrealized_pnl_usdt,-660.4182483719799999999999998,-660.4182483719799999999999998,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,reconciliation_residual_usdt,-1E-24,-1E-24,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,capital_deployed_usdt_daily_mean,2102.080151708070254666500880,2102.080151708070254666500880,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,capital_deployed_usdt_daily_max,9667.791514294600000000000000,9667.791514294600000000000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,capital_utilization_daily_mean,0.2084408983531077414205621255,0.2084408983531077414205621255,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,capital_utilization_daily_max,0.95489695136064988465951677277067404821792009153841,0.95489695136064988465951677277067404821792009153841,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,gross_exposure_usdt_daily_mean,2854.201931785275835616438356,2854.201931785275835616438356,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,gross_exposure_usdt_daily_max,13476.0297036588600000,13476.0297036588600000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,collateral_usdt_daily_mean,675.0404053672442272692406049,675.0404053672442272692406049,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,collateral_usdt_daily_max,3023.078550207000000000000000,3023.078550207000000000000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,debt_usdt_daily_mean,0E-26,0E-26,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,debt_usdt_daily_max,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,orders_submitted,150,150,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,failed_attempts,121,121,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,fills,30,30,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,partial_fills,1,1,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,openings,4,4,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,completed_openings,3,3,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,renewals,23,23,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,rebalances,10,10,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,corrections,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,close_requests,2,2,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,margin_close_requests,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,liquidation_fills,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,blocked_orders,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,turnover_usdt,35149.6756140,35149.6756140,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,maintenance_daily_mean_usdt,8.227739193752680671232876712,8.227739193752680671232876712,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,maintenance_daily_max_usdt,35.425191432213190,35.425191432213190,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,maintenance_ratio_daily_max,0.02321153030002510659919636475,0.02321153030002510659919636475,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2023,maintenance_reason,,,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,scenario,BASE_E3,BASE_E3,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,strategy,conditional,conditional,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,run_id,run_ad71d751b20623006c195ff3,run_ad71d751b20623006c195ff3,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,period,2024,2024,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,start_utc,2024-01-01T00:00:00.000000000Z,2024-01-01T00:00:00.000000000Z,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,end_exclusive_utc,2025-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,days,366,366,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,coverage_complete,True,True,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,starting_equity_usdt,10217.44071106276812412970000,10217.44071106276812412970000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,final_equity_usdt,10752.56697146071223708930000,10752.56697146071223708930000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,net_pnl_usdt,535.12626039794411295960000,535.12626039794411295960000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,net_return,0.052373806272107342731451990,0.052373806272107342731451990,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,cagr,0.0522270351463172,0.0522270351463172,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,cagr_reason,,,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,sharpe,10.458780671296287,10.458780671296287,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,sharpe_reason,,,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,annual_volatility,0.004869044772446918,0.004869044772446918,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,max_drawdown,-0.0020616558706701528492637308,-0.0020616558706701528492637308,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,max_drawdown_days,99,99,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,spot_pnl_usdt,2684.307542705400000000000000,2684.307542705400000000000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,futures_pnl_usdt,-2676.988248284430000000000000,-2676.988248284430000000000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,funding_usdt,603.9680715223741129596,603.9680715223741129596,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,fees_usdt,-76.1611055454,-76.1611055454,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,liquidation_fees_usdt,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,slippage_informational_usdt,10.26119849514917785658782064,10.26119849514917785658782064,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,spot_realized_pnl_usdt,3213.821770627276024018641786,3213.821770627276024018641786,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,spot_unrealized_pnl_usdt,-529.514227921876024018641786,-529.514227921876024018641786,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,futures_realized_pnl_usdt,-3205.059089999999999999999999,-3205.059089999999999999999999,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,futures_unrealized_pnl_usdt,528.0708417155700000000000001,528.0708417155700000000000001,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,reconciliation_residual_usdt,0E-24,0E-24,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,capital_deployed_usdt_daily_mean,5896.766335080019923215983257,5896.766335080019923215983257,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,capital_deployed_usdt_daily_max,10811.783139323008315565031983,10811.783139323008315565031983,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,capital_utilization_daily_mean,0.5597503463683226893695423525,0.5597503463683226893695423525,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,capital_utilization_daily_max,1.0274044222483662865705574630022333774275912665613,1.0274044222483662865705574630022333774275912665613,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,gross_exposure_usdt_daily_mean,7865.348498754823333333333333,7865.348498754823333333333333,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,gross_exposure_usdt_daily_max,14684.3520215261000000,14684.3520215261000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,collateral_usdt_daily_mean,1963.971003968867464199589759,1963.971003968867464199589759,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,collateral_usdt_daily_max,3544.742637206845047924596894,3544.742637206845047924596894,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,debt_usdt_daily_mean,0E-27,0E-27,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,debt_usdt_daily_max,0E-26,0E-26,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,orders_submitted,83,83,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,failed_attempts,1,1,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,fills,83,83,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,partial_fills,1,1,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,openings,6,6,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,completed_openings,6,6,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,renewals,61,61,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,rebalances,28,28,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,corrections,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,close_requests,95,95,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,margin_close_requests,5,5,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,liquidation_fills,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,blocked_orders,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,turnover_usdt,101542.7136104,101542.7136104,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,maintenance_daily_mean_usdt,20.70910055450861846994535519,20.70910055450861846994535519,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,maintenance_daily_max_usdt,39.136299750000000,39.136299750000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,maintenance_ratio_daily_max,0.03531794991078364508968137174,0.03531794991078364508968137174,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2024,maintenance_reason,,,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,scenario,BASE_E3,BASE_E3,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,strategy,conditional,conditional,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,run_id,run_ad71d751b20623006c195ff3,run_ad71d751b20623006c195ff3,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,period,2025,2025,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,start_utc,2025-01-01T00:00:00.000000000Z,2025-01-01T00:00:00.000000000Z,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,end_exclusive_utc,2026-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,days,365,365,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,coverage_complete,True,True,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,starting_equity_usdt,10752.56697146071223708930000,10752.56697146071223708930000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,final_equity_usdt,10785.85173007036593690000000,10785.85173007036593690000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,net_pnl_usdt,33.28475860965369981070000,33.28475860965369981070000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,net_return,0.003095517442299830623850489,0.003095517442299830623850489,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,cagr,0.003095517442299745,0.003095517442299745,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,cagr_reason,,,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,sharpe,3.291837531193849,3.291837531193849,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,sharpe_reason,,,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,annual_volatility,0.000939046649754778,0.000939046649754778,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,max_drawdown,-0.0005433013179041337464200769,-0.0005433013179041337464200769,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,max_drawdown_days,250,250,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,spot_pnl_usdt,-1758.604485567800000000000000,-1758.604485567800000000000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,futures_pnl_usdt,1756.811356656409999999999999,1756.811356656409999999999999,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,funding_usdt,46.1065554930436998107,46.1065554930436998107,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,fees_usdt,-11.0286679720,-11.0286679720,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,liquidation_fees_usdt,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,slippage_informational_usdt,1.496137312599801459975309226,1.496137312599801459975309226,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,spot_realized_pnl_usdt,-1623.254566240875707915837725,-1623.254566240875707915837725,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,spot_unrealized_pnl_usdt,-135.349919326924292084162275,-135.349919326924292084162275,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,futures_realized_pnl_usdt,1624.463949999999999999999999,1624.463949999999999999999999,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,futures_unrealized_pnl_usdt,132.3474066564100000000000000,132.3474066564100000000000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,reconciliation_residual_usdt,1E-24,1E-24,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,capital_deployed_usdt_daily_mean,1669.931643631186007514303746,1669.931643631186007514303746,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,capital_deployed_usdt_daily_max,6351.675861247000092716848892,6351.675861247000092716848892,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,capital_utilization_daily_mean,0.1549172514869622263210762487,0.1549172514869622263210762487,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,capital_utilization_daily_max,0.58859410197432088906355406835493861962257814697539,0.58859410197432088906355406835493861962257814697539,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,gross_exposure_usdt_daily_mean,2037.970681326268876712328767,2037.970681326268876712328767,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,gross_exposure_usdt_daily_max,7459.2201756438000000,7459.2201756438000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,collateral_usdt_daily_mean,650.2797611719816239526599142,650.2797611719816239526599142,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,collateral_usdt_daily_max,2620.877555603200092716848892,2620.877555603200092716848892,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,debt_usdt_daily_mean,0E-27,0E-27,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,debt_usdt_daily_max,0E-27,0E-27,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,orders_submitted,25,25,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,failed_attempts,1,1,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,fills,25,25,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,partial_fills,1,1,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,openings,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,completed_openings,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,renewals,16,16,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,rebalances,11,11,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,corrections,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,close_requests,1,1,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,margin_close_requests,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,liquidation_fills,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,blocked_orders,0,0,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,turnover_usdt,14702.455817,14702.455817,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,maintenance_daily_mean_usdt,6.619072192635919205479452055,6.619072192635919205479452055,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,maintenance_daily_max_usdt,24.234742155000000,24.234742155000000,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,maintenance_ratio_daily_max,0.02138879806567289849153793992,0.02138879806567289849153793992,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2025,maintenance_reason,,,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,scenario,BASE_E3,BASE_E3,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,strategy,conditional,conditional,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,run_id,run_ad71d751b20623006c195ff3,run_ad71d751b20623006c195ff3,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,period,2026,2026,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,start_utc,2026-01-01T00:00:00.000000000Z,2026-01-01T00:00:00.000000000Z,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,end_exclusive_utc,2026-09-01T00:00:00.000000000Z,2026-09-01T00:00:00.000000000Z,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,days,243,243,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,coverage_complete,True,True,True
BASE_E3,conditional,run_ad71d751b20623006c195ff3,2026,starting_equity_usdt,10785.85173007036593690000000,10785.85173007036593690000000,True
