date,strategy,equity_usdt,daily_return,net_pnl_usdt
2022-07-12,conditional,10000,0,0
2022-07-13,conditional,10000,0,0
2022-07-14,conditional,10000,0,0
2022-07-15,conditional,10000,0,0
2022-07-16,conditional,10000,0,0
2022-07-17,conditional,10000,0,0
2022-07-18,conditional,10000,0,0
2022-07-19,conditional,10000,0,0
2022-07-20,conditional,10000,0,0
2022-07-21,conditional,10000,0,0
2022-07-22,conditional,10000,0,0
2022-07-23,conditional,10000,0,0
2022-07-24,conditional,10000,0,0
2022-07-25,conditional,10000,0,0
2022-07-26,conditional,10000,0,0
2022-07-27,conditional,10000,0,0
2022-07-28,conditional,10000,0,0
2022-07-29,conditional,10000,0,0
2022-07-30,conditional,10000,0,0
2022-07-31,conditional,10000,0,0
2022-08-01,conditional,10000,0,0
2022-08-02,conditional,10000,0,0
2022-08-03,conditional,10000,0,0
2022-08-04,conditional,10000,0,0
2022-08-05,conditional,10000,0,0
2022-08-06,conditional,10000,0,0
2022-08-07,conditional,10000,0,0
2022-08-08,conditional,10000,0,0
2022-08-09,conditional,10000,0,0
2022-08-10,conditional,10000,0,0
2022-08-11,conditional,10000,0,0
2022-08-12,conditional,10000,0,0
2022-08-13,conditional,10000,0,0
2022-08-14,conditional,10000,0,0
2022-08-15,conditional,10000,0,0
2022-08-16,conditional,10000,0,0
2022-08-17,conditional,10000,0,0
2022-08-18,conditional,10000,0,0
2022-08-19,conditional,10000,0,0
2022-08-20,conditional,10000,0,0
2022-08-21,conditional,10000,0,0
2022-08-22,conditional,10000,0,0
2022-08-23,conditional,10000,0,0
2022-08-24,conditional,10000,0,0
2022-08-25,conditional,10000,0,0
2022-08-26,conditional,10000,0,0
2022-08-27,conditional,10000,0,0
2022-08-28,conditional,10000,0,0
2022-08-29,conditional,10000,0,0
2022-08-30,conditional,10000,0,0
2022-08-31,conditional,10000,0,0
2022-09-01,conditional,10000,0,0
2022-09-02,conditional,10000,0,0
2022-09-03,conditional,10000,0,0
2022-09-04,conditional,10000,0,0
2022-09-05,conditional,10000,0,0
2022-09-06,conditional,10000,0,0
2022-09-07,conditional,10000,0,0
2022-09-08,conditional,10000,0,0
2022-09-09,conditional,10000,0,0
2022-09-10,conditional,10000,0,0
2022-09-11,conditional,10000,0,0
2022-09-12,conditional,10000,0,0
2022-09-13,conditional,10000,0,0
2022-09-14,conditional,10000,0,0
2022-09-15,conditional,10000,0,0
2022-09-16,conditional,10000,0,0
2022-09-17,conditional,10000,0,0
2022-09-18,conditional,10000,0,0
2022-09-19,conditional,10000,0,0
2022-09-20,conditional,10000,0,0
2022-09-21,conditional,10000,0,0
2022-09-22,conditional,10000,0,0
2022-09-23,conditional,10000,0,0
2022-09-24,conditional,10000,0,0
2022-09-25,conditional,10000,0,0
2022-09-26,conditional,10000,0,0
2022-09-27,conditional,10000,0,0
2022-09-28,conditional,10000,0,0
2022-09-29,conditional,10000,0,0
2022-09-30,conditional,10000,0,0
2022-10-01,conditional,10000,0,0
2022-10-02,conditional,10000,0,0
2022-10-03,conditional,10000,0,0
2022-10-04,conditional,10000,0,0
2022-10-05,conditional,10000,0,0
2022-10-06,conditional,10000,0,0
2022-10-07,conditional,10000,0,0
2022-10-08,conditional,10000,0,0
2022-10-09,conditional,10000,0,0
2022-10-10,conditional,10000,0,0
2022-10-11,conditional,10000,0,0
2022-10-12,conditional,10000,0,0
2022-10-13,conditional,10000,0,0
2022-10-14,conditional,10000,0,0
2022-10-15,conditional,10000,0,0
2022-10-16,conditional,10000,0,0
2022-10-17,conditional,10000,0,0
2022-10-18,conditional,10000,0,0
2022-10-19,conditional,10000,0,0
2022-10-20,conditional,10000,0,0
2022-10-21,conditional,10000,0,0
2022-10-22,conditional,10000,0,0
2022-10-23,conditional,10000,0,0
2022-10-24,conditional,10000,0,0
2022-10-25,conditional,10000,0,0
2022-10-26,conditional,10000,0,0
2022-10-27,conditional,10000,0,0
2022-10-28,conditional,10000,0,0
2022-10-29,conditional,10000,0,0
2022-10-30,conditional,10000,0,0
2022-10-31,conditional,10000,0,0
2022-11-01,conditional,10000,0,0
2022-11-02,conditional,10000,0,0
2022-11-03,conditional,10000,0,0
2022-11-04,conditional,10000,0,0
2022-11-05,conditional,10000,0,0
2022-11-06,conditional,10000,0,0
2022-11-07,conditional,10000,0,0
2022-11-08,conditional,10000,0,0
2022-11-09,conditional,10000,0,0
2022-11-10,conditional,10000,0,0
2022-11-11,conditional,10000,0,0
2022-11-12,conditional,10000,0,0
2022-11-13,conditional,10000,0,0
2022-11-14,conditional,10000,0,0
2022-11-15,conditional,10000,0,0
2022-11-16,conditional,10000,0,0
2022-11-17,conditional,10000,0,0
2022-11-18,conditional,10000,0,0
2022-11-19,conditional,10000,0,0
2022-11-20,conditional,10000,0,0
2022-11-21,conditional,10000,0,0
2022-11-22,conditional,10000,0,0
2022-11-23,conditional,10000,0,0
2022-11-24,conditional,10000,0,0
2022-11-25,conditional,10000,0,0
2022-11-26,conditional,10000,0,0
2022-11-27,conditional,10000,0,0
2022-11-28,conditional,10000,0,0
2022-11-29,conditional,10000,0,0
2022-11-30,conditional,10000,0,0
2022-12-01,conditional,10000,0,0
2022-12-02,conditional,10000,0,0
2022-12-03,conditional,10000,0,0
2022-12-04,conditional,10000,0,0
2022-12-05,conditional,10000,0,0
2022-12-06,conditional,10000,0,0
2022-12-07,conditional,10000,0,0
2022-12-08,conditional,10000,0,0
2022-12-09,conditional,10000,0,0
2022-12-10,conditional,10000,0,0
2022-12-11,conditional,10000,0,0
2022-12-12,conditional,10000,0,0
2022-12-13,conditional,10000,0,0
2022-12-14,conditional,10000,0,0
2022-12-15,conditional,10000,0,0
2022-12-16,conditional,10000,0,0
2022-12-17,conditional,10000,0,0
2022-12-18,conditional,10000,0,0
2022-12-19,conditional,10000,0,0
2022-12-20,conditional,10000,0,0
2022-12-21,conditional,10000,0,0
2022-12-22,conditional,10000,0,0
2022-12-23,conditional,10000,0,0
2022-12-24,conditional,10000,0,0
2022-12-25,conditional,10000,0,0
2022-12-26,conditional,10000,0,0
2022-12-27,conditional,10000,0,0
2022-12-28,conditional,10000,0,0
2022-12-29,conditional,10000,0,0
2022-12-30,conditional,10000,0,0
2022-12-31,conditional,10000,0,0
2023-01-01,conditional,10000,0,0
2023-01-02,conditional,10000,0,0
2023-01-03,conditional,10000,0,0
2023-01-04,conditional,10000,0,0
2023-01-05,conditional,10000,0,0
2023-01-06,conditional,10000,0,0
2023-01-07,conditional,10000,0,0
2023-01-08,conditional,10000,0,0
2023-01-09,conditional,10000,0,0
2023-01-10,conditional,10000,0,0
2023-01-11,conditional,10000,0,0
2023-01-12,conditional,10000,0,0
2023-01-13,conditional,10000,0,0
2023-01-14,conditional,9995.001865090000000,-0.000499813491000,-4.998134910000000
2023-01-15,conditional,9987.761799495500000,-0.0007243686086530616995759034,-7.240065594500000
2023-01-16,conditional,9990.7423322606930500000,0.000298418487047178290406896,2.9805327651930500000
2023-01-17,conditional,9991.9002399241213500000,0.000115898060916789759623091,1.1579076634283000000
2023-01-18,conditional,9992.7140531936654750000,0.000081447297311117380708168,0.8138132695441250000
2023-01-19,conditional,9993.1053890795740750000,0.000039162121904561982672331,0.3913358859086000000
2023-01-20,conditional,9993.2390192511737250000,0.000013372236796950077339588,0.1336301715996500000
2023-01-21,conditional,9993.9194197547350500000,0.000068086083225927848174436,0.6804005035613250000
2023-01-22,conditional,9995.1140200682072250000,0.000119532714173263985068740,1.1946003134721750000
2023-01-23,conditional,9996.5655409542325543800,0.000145223044290536679554846,1.4515208860253293800
2023-01-24,conditional,9998.3310891715677793800,0.000176615479596674835561716,1.7655482173352250000
2023-01-25,conditional,9999.6325574143960543800,0.000130168548252797539582573,1.3014682428282750000
2023-01-26,conditional,10000.3838632888385043800,0.000075133348163416424719007,0.7513058744424500000
2023-01-27,conditional,10002.1195169946247293800,0.000173558708296965156433754,1.7356537057862250000
2023-01-28,conditional,10002.0435423689579793800,-0.0000075958526128048495467087,-0.0759746256667500000
2023-01-29,conditional,10001.0607427709015543800,-0.0000982598799828511317659895,-0.9827995980564250000
2023-01-30,conditional,10003.7884383784966043800,0.000272740629994345236264017,2.7276956075950500000
2023-01-31,conditional,10004.6833283551290543800,0.000089455108146759425233859,0.8948899766324500000
2023-02-01,conditional,10005.2599376664882043800,0.000057633939269715035766792,0.5766093113591500000
2023-02-02,conditional,10005.3342489460237293800,0.000007427221281454933240740,0.0743112795355250000
2023-02-03,conditional,10006.9058301337384793800,0.000157074331412796390888449,1.5715811877147500000
2023-02-04,conditional,10008.2489330310426793800,0.000134217601334842374757458,1.3431028973042000000
2023-02-05,conditional,10009.30373352123340438000000,0.000105393110947658451437520,1.05480049019072500000000
2023-02-06,conditional,10010.96503113683340438000000,0.000165975342524205934911754,1.66129761560000000000000
2023-02-07,conditional,10011.56653670269082838000000,0.000060084673554105676065120,0.60150556585742400000000
2023-02-08,conditional,10011.99636666240397238000000,0.000042933336969531691866265,0.42982995971314400000000
2023-02-09,conditional,10014.05261903626658838000000,0.000205378857378479818460377,2.05625237386261600000000
2023-02-10,conditional,10014.75019236293179305040000,0.000069659442905177964100068,0.69757332666520467040000
2023-02-11,conditional,10014.87920660533196443120000,0.000012882422419138853756502,0.12901424240017138080000
2023-02-12,conditional,10014.25149689217809039520000,-0.0000626777118529664284358210,-0.62770971315387403600000
2023-02-13,conditional,10014.56551270284293604140000,0.000031356892800455159795256,0.31401581066484564620000
2023-02-14,conditional,10016.52598785118192941180000,0.000195762376895158820811013,1.96047514833899337040000
2023-02-15,conditional,10014.64600857904086977830000,-0.0001876877546587753098156640,-1.87997927214105963350000
2023-02-16,conditional,10013.99400712098638977830000,-0.0000651047932693720095272055,-0.65200145805448000000000
2023-02-17,conditional,10016.55227982963042777830000,0.000255469766291535751992475,2.55827270864403800000000
2023-02-18,conditional,10017.67694362326708477830000,0.000112280529489313081863925,1.12466379363665700000000
2023-02-19,conditional,10018.02104931424176477830000,0.000034349849062932680530540,0.34410569097468000000000
2023-02-20,conditional,10018.35453587551623277830000,0.000033288666457463270868527,0.33348656127446800000000
2023-02-21,conditional,10020.55870192267922277830000,0.000220012781467247728861366,2.20416604716299000000000
2023-02-22,conditional,10022.09863579450645177830000,0.000153677446301647488676075,1.53993387182722900000000
2023-02-23,conditional,10022.85045058279103504470000,0.000075015704355516234180911,0.75181478828458326640000
2023-02-24,conditional,10022.83078663920413270870000,-0.0000019619113029626169550480,-0.01966394358690233600000
2023-02-25,conditional,10023.56021020562713270870000,0.000072776202846340376236476,0.72942356642300000000000
2023-02-26,conditional,10023.53731998359869273510000,-0.0000022836418945370304574738,-0.02289022202843997360000
2023-02-27,conditional,10024.46671563572455167570000,0.000092721324065203329988300,0.92939565212585894060000
2023-02-28,conditional,10024.62703640286133726670000,0.000015992947224486692486937,0.16032076713678559100000
2023-03-01,conditional,10025.44466859410921326670000,0.000081562355215687615383837,0.81763219124787600000000
2023-03-02,conditional,10025.81360538646154952430000,0.000036800042746041418095827,0.36893679235233625760000
2023-03-03,conditional,10026.57955318130270200970000,0.000076397569812153690263076,0.76594779484115248540000
2023-03-04,conditional,10026.84845798963556006250000,0.000026819196607036152240801,0.26890480833285805280000
2023-03-05,conditional,10027.27832932481342147570000,0.000042872028731553185878097,0.42987133517786141320000
2023-03-06,conditional,10027.70713113467793918770000,0.000042763529223127794935935,0.42880180986451771200000
2023-03-07,conditional,10028.09581396047518393750000,0.000038760887281045235921131,0.38868282579724474980000
2023-03-08,conditional,10028.88641799981361519710000,0.000078838899628162981631278,0.79060403933843125960000
2023-03-09,conditional,10029.74518301421460901450000,0.000085629149499558105113256,0.85876501440099381740000
2023-03-10,conditional,10028.54964439714684438870000,-0.0001191993012038290239719828,-1.19553861706776462580000
2023-03-11,conditional,10029.01244475370235696290000,0.000046148283945931766168452,0.46280035655551257420000
2023-03-12,conditional,10030.60544098177690689210000,0.000158838792637839981207597,1.59299622807454992920000
2023-03-13,conditional,10026.95376639729399789210000,-0.0003640532573999331708341924,-3.65167458448290900000000
2023-03-14,conditional,10028.13835812046343589210000,0.000118140738530109364191861,1.18459172316943800000000
2023-03-15,conditional,10032.14949394073723589210000,0.000399988081239995199258293,4.01113582027380000000000
2023-03-16,conditional,10034.28372531291188289210000,0.000212739191482711622411290,2.13423137217464700000000
2023-03-17,conditional,10033.77494227326248289210000,-0.0000507044701522563304610575,-0.50878303964940000000000
2023-03-18,conditional,10034.63469827117949489210000,0.000085686195162179388810972,0.85975599791701200000000
2023-03-19,conditional,10036.14504437524459589210000,0.000150513312091501596987431,1.51034610406510100000000
2023-03-20,conditional,10037.31847865202004571210000,0.000116920816866143322282947,1.17343427677544982000000
2023-03-21,conditional,10037.78087882321384518460000,0.000046068097986256020952485,0.46240017119379947250000
2023-03-22,conditional,10037.68875469734613400460000,-0.0000091777382849695574691875,-0.09212412586771118000000
2023-03-23,conditional,10037.72837398596690445460000,0.000003947052911182345265183,0.03961928862077045000000
2023-03-24,conditional,10073.63724956096690445460000,0.003577390644287840923868629,35.90887557500000000000000
2023-03-25,conditional,10073.63718413096690445460000,-6.4951713446750919269E-9,-0.00006543000000000000000
2023-03-26,conditional,10073.63747213096690445460000,2.8589475155377575780E-8,0.00028800000000000000000
2023-03-27,conditional,10073.63693726096690445460000,-5.30960143721406077774E-8,-0.00053487000000000000000
2023-03-28,conditional,10073.63745674096690445460000,5.1568267075272140014E-8,0.00051948000000000000000
2023-03-29,conditional,10073.63764538096690445460000,1.8726105720011587383E-8,0.00018864000000000000000
2023-03-30,conditional,10073.63763881096690445460000,-6.521973721193476963E-10,-0.00000657000000000000000
2023-03-31,conditional,10073.63789837096690445460000,2.5766263320807411913E-8,0.00025956000000000000000
2023-04-01,conditional,10073.63789162096690445460000,-6.700657764452263393E-10,-0.00000675000000000000000
2023-04-02,conditional,10073.63766194096690445460000,-2.28001048351204715225E-8,-0.00022968000000000000000
2023-04-03,conditional,10073.63779271096690445460000,1.2981407947008044044E-8,0.00013077000000000000000
2023-04-04,conditional,10073.63834063096690445460000,5.4391473197146441800E-8,0.00054792000000000000000
2023-04-05,conditional,10073.63868677096690445460000,3.4360971507571450513E-8,0.00034614000000000000000
2023-04-06,conditional,10073.63835467096690445460000,-3.29672336209680246563E-8,-0.00033210000000000000000
2023-04-07,conditional,10073.63827925096690445460000,-7.4868679363528161254E-9,-0.00007542000000000000000
2023-04-08,conditional,10073.63814272096690445460000,-1.35531965924581315022E-8,-0.00013653000000000000000
2023-04-09,conditional,10073.63823452096690445460000,9.112894338609240147E-9,0.00009180000000000000000
2023-04-10,conditional,10073.63870018096690445460000,4.6225602821853130962E-8,0.00046566000000000000000
2023-04-11,conditional,10073.63851676096690445460000,-1.82079192493478021221E-8,-0.00018342000000000000000
2023-04-12,conditional,10073.63875751096690445460000,2.3899011226125442539E-8,0.00024075000000000000000
2023-04-13,conditional,10073.63960144096690445460000,8.3776083331433799005E-8,0.00084393000000000000000
2023-04-14,conditional,10073.64040307096690445460000,7.9576998157183643864E-8,0.00080163000000000000000
2023-04-15,conditional,10073.64032297096690445460000,-7.9514452367767043615E-9,-0.00008010000000000000000
2023-04-16,conditional,10073.64057146096690445460000,2.4667348846411276570E-8,0.00024849000000000000000
2023-04-17,conditional,10073.64018050096690445460000,-3.88101994732277392556E-8,-0.00039096000000000000000
2023-04-18,conditional,10073.64043457096690445460000,2.5221270111651434664E-8,0.00025407000000000000000
2023-04-19,conditional,10073.63892050096690445460000,-1.503001829213575412611E-7,-0.00151407000000000000000
2023-04-20,conditional,10073.63898980096690445460000,6.879341273486272396E-9,0.00006930000000000000000
2023-04-21,conditional,10073.63815361096690445460000,-8.30077393925470906046E-8,-0.00083619000000000000000
2023-04-22,conditional,10073.63837051096690445460000,2.1531446404221960229E-8,0.00021690000000000000000
2023-04-23,conditional,10073.63826386096690445460000,-1.05870387716320586533E-8,-0.00010665000000000000000
2023-04-24,conditional,10073.63808908096690445460000,-1.73502358752567826970E-8,-0.00017478000000000000000
2023-04-25,conditional,10073.63830400096690445460000,2.1334893918112505231E-8,0.00021492000000000000000
2023-04-26,conditional,10073.63830265096690445460000,-1.340131498928066360E-10,-0.00000135000000000000000
2023-04-27,conditional,10073.63868830096690445460000,3.8283089824508866461E-8,0.00038565000000000000000
2023-04-28,conditional,10073.63852612096690445460000,-1.60994457929435119756E-8,-0.00016218000000000000000
2023-04-29,conditional,10073.63867525096690445460000,1.4803985631736296797E-8,0.00014913000000000000000
2023-04-30,conditional,10073.63839310096690445460000,-2.80087472953729632747E-8,-0.00028215000000000000000
2023-05-01,conditional,10073.63798774096690445460000,-4.02396814518987393960E-8,-0.00040536000000000000000
2023-05-02,conditional,10073.63833676096690445460000,3.4646867440018898297E-8,0.00034902000000000000000
2023-05-03,conditional,10073.63864474096690445460000,3.0572866496121055544E-8,0.00030798000000000000000
2023-05-04,conditional,10073.63839949096690445460000,-2.43457214070344834748E-8,-0.00024525000000000000000
2023-05-05,conditional,10073.63944394096690445460000,1.03681505984250667360E-7,0.00104445000000000000000
2023-05-06,conditional,10073.63857625096690445460000,-8.61347087940389857072E-8,-0.00086769000000000000000
2023-05-07,conditional,10073.63834558096690445460000,-2.28983795928329585682E-8,-0.00023067000000000000000
2023-05-08,conditional,10073.63813264096690445460000,-2.11383407558413120305E-8,-0.00021294000000000000000
2023-05-09,conditional,10073.63812454096690445460000,-8.040789130348137890E-10,-0.00000810000000000000000
2023-05-10,conditional,10073.63807432096690445460000,-4.9852892648244114649E-9,-0.00005022000000000000000
2023-05-11,conditional,10073.63765915096690445460000,-4.12135116367068149195E-8,-0.00041517000000000000000
2023-05-12,conditional,10073.63776976096690445460000,1.0980144784096046821E-8,0.00011061000000000000000
2023-05-13,conditional,10073.63766194096690445460000,-1.07031841390658238088E-8,-0.00010782000000000000000
2023-05-14,conditional,10073.63770136096690445460000,3.913184226283223187E-9,0.00003942000000000000000
2023-05-15,conditional,10073.63786003096690445460000,1.5751013159681471608E-8,0.00015867000000000000000
2023-05-16,conditional,10073.63792141096690445460000,6.093131483665555809E-9,0.00006138000000000000000
2023-05-17,conditional,10073.63790134096690445460000,-1.9923289040737022890E-9,-0.00002007000000000000000
2023-05-18,conditional,10073.63771963096690445460000,-1.80381706965873182794E-8,-0.00018171000000000000000
2023-05-19,conditional,10073.63781512096690445460000,9.479197352304440182E-9,0.00009549000000000000000
2023-05-20,conditional,10073.63788280096690445460000,6.718526240680341621E-9,0.00006768000000000000000
2023-05-21,conditional,10073.63774699096690445460000,-1.34817234429155536432E-8,-0.00013581000000000000000
2023-05-22,conditional,10073.63786048096690445460000,1.1266039423931030822E-8,0.00011349000000000000000
2023-05-23,conditional,10073.63819231096690445460000,3.2940433693946264371E-8,0.00033183000000000000000
2023-05-24,conditional,10073.63770595096690445460000,-4.82804713366845100687E-8,-0.00048636000000000000000
2023-05-25,conditional,10073.63775680096690445460000,5.047828945641010794E-9,0.00005085000000000000000
2023-05-26,conditional,10073.63795804096690445460000,1.9976894629165893996E-8,0.00020124000000000000000
2023-05-27,conditional,10073.63797487096690445460000,1.670697326040586767E-9,0.00001683000000000000000
2023-05-28,conditional,10073.63869235096690445460000,7.1223524390074201751E-8,0.00071748000000000000000
2023-05-29,conditional,10073.63853917096690445460000,-1.52060248216278976843E-8,-0.00015318000000000000000
2023-05-30,conditional,10073.63861108096690445460000,7.138433617642786468E-9,0.00007191000000000000000
2023-05-31,conditional,10073.63836853096690445460000,-2.40776951967679142658E-8,-0.00024255000000000000000
2023-06-01,conditional,10073.63825954096690445460000,-1.08193282320391605684E-8,-0.00010899000000000000000
2023-06-02,conditional,10073.63866436096690445460000,4.0186076725217522274E-8,0.00040482000000000000000
2023-06-03,conditional,10073.63853431096690445460000,-1.29099329778521368509E-8,-0.00013005000000000000000
2023-06-04,conditional,10073.63852135096690445460000,-1.2865262095575537878E-9,-0.00001296000000000000000
2023-06-05,conditional,10073.63780855096690445460000,-7.07589416166986912770E-8,-0.00071280000000000000000
2023-06-06,conditional,10073.63846447096690445460000,6.5112525630336336717E-8,0.00065592000000000000000
2023-06-07,conditional,10073.63799566096690445460000,-4.65382991114343411609E-8,-0.00046881000000000000000
2023-06-08,conditional,10073.63811671096690445460000,1.2016512808197003582E-8,0.00012105000000000000000
2023-06-09,conditional,10073.63806928096690445460000,-4.7083287537716164352E-9,-0.00004743000000000000000
2023-06-10,conditional,10073.63727053096690445460000,-7.92911155340935269726E-8,-0.00079875000000000000000
2023-06-11,conditional,10073.63728178096690445460000,1.116776363678521523E-9,0.00001125000000000000000
2023-06-12,conditional,10073.63718899096690445460000,-9.2111714373336269776E-9,-0.00009279000000000000000
2023-06-13,conditional,10073.63715911096690445460000,-2.9661580459394082700E-9,-0.00002988000000000000000
2023-06-14,conditional,10073.63636486096690445460000,-7.88444121477664271758E-8,-0.00079425000000000000000
2023-06-15,conditional,10073.63650841096690445460000,1.4250067681689761989E-8,0.00014355000000000000000
2023-06-16,conditional,10073.63696705096690445460000,4.5528742238918314734E-8,0.00045864000000000000000
2023-06-17,conditional,10073.63705561096690445460000,8.791263799724334110E-9,0.00008856000000000000000
2023-06-18,conditional,10073.63699441096690445460000,-6.0752635480262709382E-9,-0.00006120000000000000000
2023-06-19,conditional,10073.63714516096690445460000,1.4964803683479837824E-8,0.00015075000000000000000
2023-06-20,conditional,10073.63762972096690445460000,4.8101792135005196618E-8,0.00048456000000000000000
2023-06-21,conditional,10073.63852144096690445460000,8.8520158534300985557E-8,0.00089172000000000000000
2023-06-22,conditional,10073.63836178096690445460000,-1.58492881852148989227E-8,-0.00015966000000000000000
2023-06-23,conditional,10073.63853350096690445460000,1.7046472568590480601E-8,0.00017172000000000000000
2023-06-24,conditional,10073.63838032096690445460000,-1.52060250614098826029E-8,-0.00015318000000000000000
2023-06-25,conditional,10073.63859929096690445460000,2.1736932747929667492E-8,0.00021897000000000000000
2023-06-26,conditional,10073.63823659096690445460000,-3.60048652157849539131E-8,-0.00036270000000000000000
2023-06-27,conditional,10073.63850893096690445460000,2.7034919619285726476E-8,0.00027234000000000000000
2023-06-28,conditional,10073.63795750096690445460000,-5.47399035126304893089E-8,-0.00055143000000000000000
2023-06-29,conditional,10073.63817287096690445460000,2.1379565248285758438E-8,0.00021537000000000000000
2023-06-30,conditional,10073.63890286096690445460000,7.2465378195329235007E-8,0.00072999000000000000000
2023-07-01,conditional,10073.63882645096690445460000,-7.5851438330094554539E-9,-0.00007641000000000000000
2023-07-02,conditional,10073.63894093096690445460000,1.1364314521521547179E-8,0.00011448000000000000000
2023-07-03,conditional,10073.63910761096690445460000,1.6546155860594709433E-8,0.00016668000000000000000
2023-07-04,conditional,10073.63892977096690445460000,-1.76539975375568109255E-8,-0.00017784000000000000000
2023-07-05,conditional,10073.63869820096690445460000,-2.29877208836256104400E-8,-0.00023157000000000000000
2023-07-06,conditional,10073.63814137096690445460000,-5.52759550627364938695E-8,-0.00055683000000000000000
2023-07-07,conditional,10073.63834405096690445460000,2.0119841228723782960E-8,0.00020268000000000000000
2023-07-08,conditional,10073.63829302096690445460000,-5.0656970458082803198E-9,-0.00005103000000000000000
2023-07-09,conditional,10073.63827187096690445460000,-2.0995393506090798012E-9,-0.00002115000000000000000
2023-07-10,conditional,10073.63842955096690445460000,1.5652735957404419393E-8,0.00015768000000000000000
2023-07-11,conditional,10073.63840867096690445460000,-2.0727366925090964748E-9,-0.00002088000000000000000
2023-07-12,conditional,10073.63835575096690445460000,-5.2533154212135186274E-9,-0.00005292000000000000000
2023-07-13,conditional,10073.63955626096690445460000,1.19173426482462274260E-7,0.00120051000000000000000
2023-07-14,conditional,10073.63894615096690445460000,-6.05650020126841372670E-8,-0.00061011000000000000000
2023-07-15,conditional,10073.63888603096690445460000,-5.9680518947893431558E-9,-0.00006012000000000000000
2023-07-16,conditional,10073.63880710096690445460000,-7.8353017110283344497E-9,-0.00007893000000000000000
2023-07-17,conditional,10073.63870666096690445460000,-9.9705778540718828076E-9,-0.00010044000000000000000
2023-07-18,conditional,10073.63858390096690445460000,-1.21862619431474857747E-8,-0.00012276000000000000000
2023-07-19,conditional,10073.63850020096690445460000,-8.3088150624903189078E-9,-0.00008370000000000000000
2023-07-20,conditional,10073.63852378096690445460000,2.340762972537637132E-9,0.00002358000000000000000
2023-07-21,conditional,10073.63852999096690445460000,6.16460476057382228E-10,0.00000621000000000000000
2023-07-22,conditional,10073.63829770096690445460000,-2.30591954742501859371E-8,-0.00023229000000000000000
2023-07-23,conditional,10073.63851046096690445460000,2.1120472436314957340E-8,0.00021276000000000000000
2023-07-24,conditional,10073.63815514096690445460000,-3.52722603288789896574E-8,-0.00035532000000000000000
2023-07-25,conditional,10073.63822606096690445460000,7.040157578402474471E-9,0.00007092000000000000000
2023-07-26,conditional,10073.63835386096690445460000,1.2686578288008745748E-8,0.00012780000000000000000
2023-07-27,conditional,10073.63825747096690445460000,-9.5685388549864099655E-9,-0.00009639000000000000000
2023-07-28,conditional,10073.63837393096690445460000,1.1560867784152278785E-8,0.00011646000000000000000
2023-07-29,conditional,10073.63843000096690445460000,5.566012786909302954E-9,0.00005607000000000000000
2023-07-30,conditional,10073.63826188096690445460000,-1.66891040579053087208E-8,-0.00016812000000000000000
2023-07-31,conditional,10073.63821103096690445460000,-5.0478286670684163854E-9,-0.00005085000000000000000
2023-08-01,conditional,10073.63835584096690445460000,1.4375144011170488748E-8,0.00014481000000000000000
2023-08-02,conditional,10073.63806775096690445460000,-2.85984060399545370616E-8,-0.00028809000000000000000
2023-08-03,conditional,10073.63802950096690445460000,-3.7970393360121649806E-9,-0.00003825000000000000000
2023-08-04,conditional,10073.63797802096690445460000,-5.1103682551665242720E-9,-0.00005148000000000000000
2023-08-05,conditional,10073.63803409096690445460000,5.566013005662461175E-9,0.00005607000000000000000
2023-08-06,conditional,10073.63797838096690445460000,-5.5302761337530234213E-9,-0.00005571000000000000000
2023-08-07,conditional,10073.63796776096690445460000,-1.0542368132338665094E-9,-0.00001062000000000000000
2023-08-08,conditional,10073.63821175096690445460000,2.4220644099068295556E-8,0.00024399000000000000000
2023-08-09,conditional,10073.63820284096690445460000,-8.844867973922693508E-10,-0.00000891000000000000000
2023-08-10,conditional,10073.63817809096690445460000,-2.4569077727071840172E-9,-0.00002475000000000000000
2023-08-11,conditional,10073.63814650096690445460000,-3.1359077466872600811E-9,-0.00003159000000000000000
2023-08-12,conditional,10073.63815532096690445460000,8.75552592988818791E-10,0.00000882000000000000000
2023-08-13,conditional,10073.63807243096690445460000,-8.2284075248639853005E-9,-0.00008289000000000000000
2023-08-14,conditional,10073.63811536096690445460000,4.261618264556148287E-9,0.00004293000000000000000
2023-08-15,conditional,10073.63796470096690445460000,-1.49558678081023587270E-8,-0.00015066000000000000000
2023-08-16,conditional,10073.63777624096690445460000,-1.87082363551660933478E-8,-0.00018846000000000000000
2023-08-17,conditional,10073.63667158096690445460000,-1.096584991973187592308E-7,-0.00110466000000000000000
2023-08-18,conditional,10073.63645648096690445460000,-2.13527653431084074103E-8,-0.00021510000000000000000
2023-08-19,conditional,10073.63653217096690445460000,7.513671982008457388E-9,0.00007569000000000000000
2023-08-20,conditional,10073.63666951096690445460000,1.3633606847079868857E-8,0.00013734000000000000000
2023-08-21,conditional,10073.63651381096690445460000,-1.54561857954679028924E-8,-0.00015570000000000000000
2023-08-22,conditional,10073.63621906096690445460000,-2.92595429263203433045E-8,-0.00029475000000000000000
2023-08-23,conditional,10073.63662406096690445460000,4.0203953288850532138E-8,0.00040500000000000000000
2023-08-24,conditional,10073.63645351096690445460000,-1.69303307598608303883E-8,-0.00017055000000000000000
2023-08-25,conditional,10073.63638925096690445460000,-6.3790271067012197910E-9,-0.00006426000000000000000
